"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Gamma1[23, 1]";0,515380789287539;0,0424045785826767;0,00024482294859581;0,000249592945018557;0,432435568996206;0,486730591052475;0,51534333368127;0,544222640037998;0,597878134617509
"Gamma1[24, 1]";0,329822375785487;0,0389450281565077;0,000224849224897573;0,000223169895512173;0,256177141118942;0,30289137147292;0,328869555416836;0,355568478787182;0,408716273111661
"Gamma1[1, 2]";0,509668093279456;0,0481035826154082;0,000277726163719913;0,00028072534145192;0,414807601054827;0,477320508657055;0,509941489276348;0,542540036864913;0,603293886398756
"Gamma1[2, 2]";0,506810339886924;0,0399047296089467;0,000230390063816646;0,000229245388683814;0,429069369036823;0,479297188011511;0,506798905559753;0,534045101091022;0,584386447359152
"Gamma1[3, 2]";0,377189886364656;0,0343672861491128;0,000198419619095072;0,00019926473783131;0,310746950853568;0,353821311103445;0,376844800317632;0,400266236885056;0,444845139205007
"Gamma1[4, 2]";0,335719725522613;0,04494659711096;0,000259499299411704;0,000258558641671627;0,250921908666662;0,304799407116007;0,33478368824038;0,365538446570354;0,426371215994413
"Gamma1[5, 2]";0,56297611976027;0,0520977802642906;0,000300786674597701;0,00030563735121106;0,459022693416815;0,528000376858563;0,563825628528786;0,59913167078413;0,66251883186772
"Gamma1[6, 2]";0,435292499514926;0,0303785095430796;0,000175390406622766;0,000173955577735481;0,376590797830581;0,41453357643161;0,435193198582283;0,455774286143194;0,495069031895522
"Gamma1[7, 2]";0,301166586765011;0,0393459216676959;0,000227163784663581;0,000225711752864194;0,226673136020722;0,274251359334099;0,300433511794857;0,326979413109927;0,382164161262266
"Gamma1[8, 2]";0,492484729928975;0,031420396435414;0,000181405743400311;0,000182705057864302;0,430823717807033;0,471119117149218;0,492459374296219;0,513695506705962;0,554647071633502
"Gamma1[9, 2]";0,476072682023192;0,0323056849561223;0,000186516959057724;0,000185482653784533;0,41336253678193;0,454182542942135;0,476016031120565;0,497864503763464;0,539342651544784
"Gamma1[10, 2]";0,487138786321988;0,0311269687106123;0,00017971163764129;0,000181868288224759;0,42587257273162;0,466051908277261;0,48742182335494;0,508311157470924;0,54712417231198
"Gamma1[11, 2]";0,447640026406187;0,0374857354769449;0,000216423994683852;0,000217077349751252;0,374631896287655;0,422308548293628;0,447055576087765;0,472778067290041;0,522299000907845
"Gamma1[12, 2]";0,38249144948549;0,0364154722911213;0,000210244827299462;0,000210252791963862;0,312587378378601;0,35789524461367;0,382136571557176;0,406834609114087;0,455557397296462
"Gamma1[13, 2]";0,428609331409614;0,0422077688251189;0,000243686666930759;0,000242824115977849;0,346765714146968;0,399986452022761;0,42841654274436;0,457034093230743;0,512451348898584
"Gamma1[14, 2]";0,366030101114114;0,032241668978139;0,000186147362636513;0,000190536031771035;0,30336213854768;0,344113434736381;0,365796972409576;0,38758458337157;0,429881731121229
"Gamma1[15, 2]";0,44384765772157;0,0370142304678973;0,000213701759244873;0,00021273448076993;0,372431188824141;0,418286168676828;0,443784770669857;0,468775539082049;0,516782857637501
"Gamma1[16, 2]";0,447993812679564;0,0431379728099815;0,000249057202141376;0,000250491232069276;0,363634471647972;0,418771581055047;0,447813157751113;0,477161083682248;0,532797395047917
"Gamma1[17, 2]";0,440800242076134;0,0333863887541951;0,00019275640534504;0,000191205123773172;0,375996508783618;0,418121242030018;0,440759525761077;0,463093241176178;0,506937394772408
"Gamma1[18, 2]";0,449358142638236;0,0363459190240737;0,000209843261324933;0,00020605746675675;0,377656772900243;0,424926955868905;0,449311917617786;0,473763702602872;0,520675613702612
"Gamma1[19, 2]";0,441231444869187;0,0327958720241056;0,000189347055414259;0,000189321328561321;0,377353139605392;0,418816003115437;0,44127063219773;0,463326304927774;0,505959534566012
"Gamma1[20, 2]";0,461557281963319;0,0347584989377966;0,000200678287183642;0,000198406211300161;0,393159557718541;0,438026712586498;0,461725349347619;0,485050959108231;0,529389113547112
"Gamma1[21, 2]";0,489283470837699;0,0367724064438839;0,000212305587591267;0,00021242819132465;0,416324102173136;0,464492997588031;0,489583091506397;0,51433309494366;0,560263278689987
"Gamma1[22, 2]";0,552458258347362;0,0482196262754178;0,000278396142103356;0,000276795137270545;0,456292746665499;0,519884155026808;0,553045842957307;0,585399731860925;0,645870532901154
"Gamma1[23, 2]";0,484619210712461;0,0424045785826767;0,00024482294859581;0,000249592945018557;0,402121865382491;0,455777359962002;0,48465666631873;0,513269408947525;0,567564431003794
"Gamma1[24, 2]";0,670177624214513;0,0389450281565077;0,000224849224897573;0,000223169895512173;0,591283726888339;0,644431521212818;0,671130444583164;0,69710862852708;0,743822858881058
"Gamma1_F[1]";0,490331906720544;0,0481035826154082;0,000277726163719913;0,00028072534145192;0,396706113601244;0,457459963135087;0,490058510723652;0,522679491342945;0,585192398945173
"Gamma1_F[2]";0,493189660113076;0,0399047296089467;0,000230390063816646;0,000229245388683814;0,415613552640848;0,465954898908978;0,493201094440247;0,520702811988489;0,570930630963177
"Gamma1_F[3]";0,622810113635344;0,0343672861491128;0,000198419619095072;0,00019926473783131;0,555154860794993;0,599733763114944;0,623155199682368;0,646178688896555;0,689253049146431
"Gamma1_F[4]";0,664280274477387;0,04494659711096;0,000259499299411704;0,000258558641671627;0,573628784005587;0,634461553429646;0,66521631175962;0,695200592883993;0,749078091333338
"Gamma1_F[5]";0,43702388023973;0,0520977802642906;0,000300786674597701;0,00030563735121106;0,33748116813228;0,40086832921587;0,436174371471214;0,471999623141437;0,540977306583185
"Gamma1_F[6]";0,564707500485074;0,0303785095430796;0,000175390406622766;0,000173955577735481;0,504930968104478;0,544225713856806;0,564806801417717;0,58546642356839;0,623409202169419
"Gamma1_F[7]";0,698833413234989;0,0393459216676959;0,000227163784663581;0,000225711752864194;0,617835838737734;0,673020586890073;0,699566488205143;0,725748640665901;0,773326863979278
"Gamma1_F[8]";0,507515270071025;0,031420396435414;0,000181405743400311;0,000182705057864302;0,445352928366498;0,486304493294038;0,507540625703781;0,528880882850782;0,569176282192967
"Gamma1_F[9]";0,523927317976808;0,0323056849561223;0,000186516959057724;0,000185482653784533;0,460657348455216;0,502135496236536;0,523983968879435;0,545817457057865;0,58663746321807
"Gamma1_F[10]";0,512861213678012;0,0311269687106123;0,00017971163764129;0,000181868288224759;0,45287582768802;0,491688842529076;0,51257817664506;0,533948091722739;0,57412742726838
"Gamma1_F[11]";0,552359973593813;0,0374857354769449;0,000216423994683852;0,000217077349751252;0,477700999092155;0,527221932709959;0,552944423912235;0,577691451706372;0,625368103712345
"Gamma1_F[12]";0,61750855051451;0,0364154722911213;0,000210244827299462;0,000210252791963862;0,544442602703538;0,593165390885913;0,617863428442824;0,64210475538633;0,687412621621399
"Gamma1_F[13]";0,571390668590386;0,0422077688251189;0,000243686666930759;0,000242824115977849;0,487548651101415;0,542965906769257;0,57158345725564;0,600013547977239;0,653234285853032
"Gamma1_F[14]";0,633969898885886;0,032241668978139;0,000186147362636513;0,000190536031771035;0,570118268878771;0,61241541662843;0,634203027590424;0,655886565263619;0,69663786145232
"Gamma1_F[15]";0,556152342278429;0,0370142304678973;0,000213701759244873;0,00021273448076993;0,483217142362499;0,531224460917951;0,556215229330143;0,581713831323172;0,627568811175859
"Gamma1_F[16]";0,552006187320436;0,0431379728099815;0,000249057202141376;0,000250491232069276;0,467202604952084;0,522838916317752;0,552186842248887;0,581228418944953;0,636365528352028
"Gamma1_F[17]";0,559199757923866;0,0333863887541951;0,00019275640534504;0,000191205123773172;0,493062605227592;0,536906758823822;0,559240474238923;0,581878757969982;0,624003491216382
"Gamma1_F[18]";0,550641857361764;0,0363459190240737;0,000209843261324933;0,00020605746675675;0,479324386297388;0,526236297397128;0,550688082382214;0,575073044131095;0,622343227099756
"Gamma1_F[19]";0,558768555130813;0,0327958720241056;0,000189347055414259;0,000189321328561321;0,494040465433988;0,536673695072226;0,55872936780227;0,581183996884563;0,622646860394608
"Gamma1_F[20]";0,538442718036681;0,0347584989377966;0,000200678287183642;0,000198406211300161;0,470610886452888;0,514949040891769;0,538274650652381;0,561973287413502;0,606840442281459
"Gamma1_F[21]";0,510716529162301;0,0367724064438839;0,000212305587591267;0,00021242819132465;0,439736721310013;0,48566690505634;0,510416908493603;0,535507002411969;0,583675897826863
"Gamma1_F[22]";0,447541741652638;0,0482196262754178;0,000278396142103356;0,000276795137270545;0,354129467098846;0,414600268139075;0,446954157042693;0,480115844973192;0,543707253334501
"Gamma1_F[23]";0,515380789287539;0,0424045785826767;0,00024482294859581;0,000249592945018557;0,432435568996206;0,486730591052475;0,51534333368127;0,544222640037998;0,597878134617509
"Gamma1_F[24]";0,329822375785487;0,0389450281565077;0,000224849224897573;0,000223169895512173;0,256177141118942;0,30289137147292;0,328869555416836;0,355568478787182;0,408716273111661
"Gamma3[1, 1]";0,434851570946979;0,0478235438156853;0,000276109358955878;0,000278996894722043;0,343457988474178;0,402155611469365;0,4340406510836;0,466741546071188;0,530473363220508
"Gamma3[2, 1]";0,430968410672839;0,0395599771928806;0,00022839963481445;0,00022727917488566;0,355255027987835;0,403575110743109;0,430495265052625;0,458023519017926;0,509733986132787
"Gamma3[3, 1]";0,562719779867356;0,0362924480707283;0,000209534546631855;0,000210739427890817;0,491958237747421;0,538302539037655;0,562845074669354;0,587370688797386;0,634105300190716
"Gamma3[4, 1]";0,61053985028568;0,0482232731386997;0,000278417197278331;0,00027729914201399;0,514825122804412;0,578279158045636;0,611031871255868;0,643319796430309;0,703401705116743
"Gamma3[5, 1]";0,371502629261621;0,0501118707722762;0,000289321020799694;0,000292059294850214;0,277633574639173;0,336482976478831;0,370098847024239;0,404712823296293;0,473277763193324
"Gamma3[6, 1]";0,500964295956473;0,0316015997955429;0,000182451921487795;0,000182706998144192;0,439370633032956;0,479547642179936;0,500900047490392;0,522372365399683;0,562772152388605
"Gamma3[7, 1]";0,63961028873268;0,043558002791697;0,000251482246371487;0,000248244770255997;0,551776365996002;0,610977940684119;0,640225293406866;0,669176000236142;0,723658347447487
"Gamma3[8, 1]";0,448666904241131;0,0319445614153413;0,000184432011322919;0,000185824692914572;0,386628294063882;0,426937379805648;0,448469936419039;0,470013626810049;0,511589921907708
"Gamma3[9, 1]";0,459220677642241;0,0326390703320325;0,000188441760422981;0,000190494844891096;0,39605742177494;0,436948968133885;0,458879470888295;0,481277021518854;0,523587211934082
"Gamma3[10, 1]";0,4553235088808;0,0315307678005237;0,00018204297277388;0,000184323582168526;0,395136037040148;0,433579998493668;0,454892537177207;0,476673200488937;0,51800814673764
"Gamma3[11, 1]";0,479653403669966;0,03832897027567;0,000221292413064193;0,000222901406236957;0,404382364407012;0,453858074419288;0,479646857646282;0,50521082206556;0,55528840890068
"Gamma3[12, 1]";0,528590572700691;0,0388752080102748;0,000224446118095349;0,000224456858920447;0,452702671554421;0,502341824494368;0,528506494220452;0,554555901558402;0,604749238792286
"Gamma3[13, 1]";0,478761305293979;0,0435022936600854;0,000251160609550164;0,000250637084043393;0,394396405415886;0,449179750453251;0,478289655629817;0,507865845001881;0,565083042369958
"Gamma3[14, 1]";0,559730760775079;0,0351385742416164;0,000202872652973369;0,00020719905693116;0,490866802686505;0,535988871048611;0,559547276943458;0,58327735046272;0,629142147784787
"Gamma3[15, 1]";0,44306990464466;0,0378524623623145;0,000218541293343725;0,000218525861526722;0,370326477621892;0,41725875870023;0,4425526975464;0,468736074012717;0,517410575787588
"Gamma3[16, 1]";0,460872657228414;0,0439601652113864;0,000253804132184143;0,000255213791958932;0,377033644005685;0,430513702479398;0,460424832523792;0,490122007881941;0,548827025345315
"Gamma3[17, 1]";0,459294421225532;0,0352793728602443;0,000203685554177032;0,000201831264701706;0,390822799941414;0,435390196167817;0,458937624000017;0,483004368825407;0,528517656679104
"Gamma3[18, 1]";0,441480314830561;0,0379747724681951;0,000219247451069272;0,000215686789682371;0,368605932966658;0,415468474327759;0,440968898576036;0,466489985889202;0,517761835509056
"Gamma3[19, 1]";0,464061713486987;0,0339468947612922;0,000195992488285839;0,000195989863514682;0,398188214262044;0,440856591330933;0,463690379054026;0,486995365229937;0,531169873838126
"Gamma3[20, 1]";0,441321998702324;0,0361775116350259;0,00020887096081093;0,00020628634299631;0,372091338109603;0,41641156996159;0,440640468813672;0,465544992831695;0,513977856536039
"Gamma3[21, 1]";0,42663129226037;0,0369850188982773;0,000213533106169038;0,000213346464840107;0,356476878413938;0,401087681220482;0,425875958656226;0,450997372038153;0,500895279867062
"Gamma3[22, 1]";0,366401227969478;0,0457827775546381;0,000264326989454191;0,000262859787667164;0,280257834709324;0,334628668339541;0,365272441860445;0,396970543075435;0,459153321670605
"Gamma3[23, 1]";0,42249954383472;0,0419506066699649;0,000242201940535724;0,000242872766801608;0,342024152836984;0,393843678594706;0,422005698607894;0,450543697846251;0,506239078562347
"Gamma3[24, 1]";0,260340206771221;0,0346177553465596;0,000199865703680768;0,00019937093771991;0,196142321519961;0,236050890319544;0,259136955771179;0,282935004467665;0,331905750417166
"Gamma3[1, 2]";0,565148429053021;0,0478235438156853;0,000276109358955878;0,000278996894722043;0,469526636779492;0,533258453928812;0,5659593489164;0,597844388530635;0,656542011525822
"Gamma3[2, 2]";0,569031589327161;0,0395599771928805;0,00022839963481445;0,00022727917488566;0,490266013867213;0,541976480982074;0,569504734947375;0,596424889256891;0,644744972012165
"Gamma3[3, 2]";0,437280220132644;0,0362924480707283;0,000209534546631855;0,000210739427890817;0,365894699809284;0,412629311202614;0,437154925330646;0,461697460962346;0,508041762252579
"Gamma3[4, 2]";0,38946014971432;0,0482232731386997;0,000278417197278331;0,00027729914201399;0,296598294883257;0,35668020356969;0,388968128744132;0,421720841954364;0,485174877195588
"Gamma3[5, 2]";0,628497370738379;0,0501118707722762;0,000289321020799694;0,000292059294850214;0,526722236806676;0,595287176703707;0,629901152975761;0,663517023521169;0,722366425360827
"Gamma3[6, 2]";0,499035704043527;0,0316015997955429;0,000182451921487795;0,000182706998144192;0,437227847611395;0,477627634600317;0,499099952509608;0,520452357820064;0,560629366967044
"Gamma3[7, 2]";0,36038971126732;0,043558002791697;0,000251482246371487;0,000248244770255997;0,276341652552513;0,330823999763858;0,359774706593134;0,389022059315881;0,448223634003998
"Gamma3[8, 2]";0,551333095758869;0,0319445614153413;0,000184432011322919;0,000185824692914572;0,488410078092292;0,529986373189951;0,551530063580961;0,573062620194352;0,613371705936118
"Gamma3[9, 2]";0,540779322357759;0,0326390703320325;0,000188441760422981;0,000190494844891096;0,476412788065918;0,518722978481146;0,541120529111705;0,563051031866115;0,60394257822506
"Gamma3[10, 2]";0,5446764911192;0,0315307678005237;0,00018204297277388;0,000184323582168526;0,48199185326236;0,523326799511063;0,545107462822793;0,566420001506332;0,604863962959852
"Gamma3[11, 2]";0,520346596330034;0,03832897027567;0,000221292413064193;0,000222901406236957;0,44471159109932;0,49478917793444;0,520353142353718;0,546141925580712;0,595617635592987
"Gamma3[12, 2]";0,471409427299309;0,0388752080102748;0,000224446118095349;0,000224456858920447;0,395250761207714;0,445444098441598;0,471493505779548;0,497658175505632;0,547297328445579
"Gamma3[13, 2]";0,521238694706021;0,0435022936600854;0,000251160609550164;0,000250637084043393;0,434916957630042;0,492134154998119;0,521710344370183;0,550820249546749;0,605603594584114
"Gamma3[14, 2]";0,440269239224921;0,0351385742416164;0,000202872652973369;0,00020719905693116;0,370857852215213;0,41672264953728;0,440452723056542;0,464011128951389;0,509133197313494
"Gamma3[15, 2]";0,55693009535534;0,0378524623623145;0,000218541293343725;0,000218525861526722;0,482589424212412;0,531263925987283;0,5574473024536;0,58274124129977;0,629673522378108
"Gamma3[16, 2]";0,539127342771586;0,0439601652113864;0,000253804132184143;0,000255213791958932;0,451172974654685;0,509877992118059;0,539575167476207;0,569486297520602;0,622966355994314
"Gamma3[17, 2]";0,540705578774468;0,0352793728602443;0,000203685554177032;0,000201831264701706;0,471482343320896;0,516995631174593;0,541062375999983;0,564609803832183;0,609177200058586
"Gamma3[18, 2]";0,558519685169439;0,0379747724681951;0,000219247451069272;0,000215686789682371;0,482238164490944;0,533510014110798;0,559031101423964;0,584531525672241;0,631394067033342
"Gamma3[19, 2]";0,535938286513013;0,0339468947612922;0,000195992488285839;0,000195989863514682;0,468830126161874;0,513004634770063;0,536309620945974;0,559143408669067;0,601811785737956
"Gamma3[20, 2]";0,558678001297676;0,0361775116350259;0,00020887096081093;0,00020628634299631;0,486022143463961;0,534455007168305;0,559359531186328;0,58358843003841;0,627908661890397
"Gamma3[21, 2]";0,57336870773963;0,0369850188982773;0,000213533106169038;0,000213346464840107;0,499104720132938;0,549002627961847;0,574124041343774;0,598912318779518;0,643523121586062
"Gamma3[22, 2]";0,633598772030522;0,0457827775546381;0,000264326989454191;0,000262859787667164;0,540846678329395;0,603029456924565;0,634727558139555;0,665371331660459;0,719742165290676
"Gamma3[23, 2]";0,57750045616528;0,0419506066699649;0,000242201940535724;0,000242872766801608;0,493760921437653;0,549456302153749;0,577994301392106;0,606156321405294;0,657975847163016
"Gamma3[24, 2]";0,739659793228779;0,0346177553465596;0,000199865703680768;0,00019937093771991;0,668094249582834;0,717064995532335;0,740863044228821;0,763949109680456;0,803857678480039
"Gamma4[1, 1]";0,832413001382968;0,0312130377068155;0,000180208557222559;0,000181974853239457;0,765170402843689;0,812783408414857;0,834846814817678;0,854495928400903;0,886558711937726
"Gamma4[2, 1]";0,833002342342167;0,0283318279143315;0,000163573884729734;0,000164451145050877;0,772874607410127;0,814977074953315;0,834750451539256;0,85300204451656;0,882855981733949
"Gamma4[3, 1]";0,895773007512053;0,0177728828727779;0,00010261178710874;0,000102983275406144;0,858092558327865;0,884470469887427;0,896873875365852;0,908404905941888;0,927108056913968
"Gamma4[4, 1]";0,9106343874899;0,0193396754550408;0,000111657668300078;0,000111660785298489;0,868065455254849;0,898654519685494;0,912384979441351;0,924409140675072;0,943543849317822
"Gamma4[5, 1]";0,789351707126653;0,0398115922635164;0,000229852335102088;0,00023135795122018;0,704211205939636;0,76386611534061;0,791805742971101;0,817541319128044;0,859171560331766
"Gamma4[6, 1]";0,868431726024749;0,0192375142115264;0,00011106784008564;0,000111528888701221;0,827689314950396;0,856220876360859;0,869464431280029;0,881835246902515;0,903282741047385
"Gamma4[7, 1]";0,919683776718374;0,0166957387398235;9,63928925575674e-05;9,63958234941699e-05;0,883052901289914;0,909390636005712;0,921109738248176;0,931537360908261;0,948281275500566
"Gamma4[8, 1]";0,846788552741177;0,0225305769585899;0,000130080346720394;0,000128248160319341;0,799650724263716;0,832209719516319;0,848049397872142;0,862600070182699;0,887361648210434
"Gamma4[9, 1]";0,849045214630465;0,0232609486807884;0,000134297149824593;0,000133795769404526;0,800159228026095;0,834102629205719;0,850348561417489;0,865414121401372;0,890680226180579
"Gamma4[10, 1]";0,848241970040536;0,0221406804357277;0,000127829278096089;0,000129011910776806;0,801303132327791;0,834024100514317;0,849620160277561;0,863762008264783;0,88823761812
"Gamma4[11, 1]";0,858058311807375;0,0236111235503148;0,000136318885376437;0,000135593337559944;0,807485988444579;0,843117108552948;0,859654170018152;0,87479444170167;0,899897562940562
"Gamma4[12, 1]";0,879620964732008;0,0205133884230833;0,000118434103280585;0,000117374820095073;0,835326262810402;0,866773308353359;0,88108055153428;0,893962431653793;0,916085804611482
"Gamma4[13, 1]";0,8553799442434;0,0254933632154467;0,000147186001149871;0,00014548856222886;0,800104310942094;0,839376123286588;0,857079600708152;0,873290542475794;0,900318087424488
"Gamma4[14, 1]";0,895231098947458;0,0171915672575892;9,92555598396069e-05;9,98736216625642e-05;0,858593170314836;0,884341830326807;0,89633849167899;0,907261612225056;0,925627507025022
"Gamma4[15, 1]";0,839343349903783;0,0254950330863181;0,000147195642153842;0,00014554110134675;0,784743044512256;0,822901053096649;0,840937643699318;0,857377635050587;0,884676239361369
"Gamma4[16, 1]";0,847807244678441;0,0267422185618934;0,000154396270854369;0,000155944581702065;0,790869739846651;0,83082120513173;0,849529464758332;0,866894320562362;0,894841968085899
"Gamma4[17, 1]";0,848026689462467;0,0221552597728551;0,00012791345193824;0,000127424260796842;0,801384024042208;0,833840613225573;0,849286425477335;0,863404426713988;0,888079147638763
"Gamma4[18, 1]";0,837563823090477;0,0242406345228826;0,000139953368671136;0,000139572067816302;0,78632626954014;0,821804061808607;0,838899900319218;0,85470849708704;0,880857058121903
"Gamma4[19, 1]";0,851703818464508;0,0216544602171189;0,000125022084355096;0,000125596914087761;0,805837118390605;0,837945974181557;0,852890623506589;0,866851088942122;0,890598787379731
"Gamma4[20, 1]";0,839820899405661;0,0238115671629246;0,000137476147113414;0,000135996907346659;0,789290514727369;0,824594581847696;0,841297553920868;0,856491481539301;0,882464515501388
"Gamma4[21, 1]";0,831359230878734;0,0250862240165093;0,000144835381888829;0,000145241871958519;0,778704277675617;0,815120617332571;0,832602529284711;0,848857108028083;0,876837525550623
"Gamma4[22, 1]";0,791823983225715;0,0373358617628633;0,000215558698392158;0,000213168569667838;0,711985765909409;0,767944787516237;0,794377685324255;0,818155205583562;0,857651683028097
"Gamma4[23, 1]";0,826146045198393;0,0294255219421779;0,000169888330143616;0,000169888495191719;0,763936880915558;0,807443390888278;0,82797519526045;0,846879476826725;0,878366112222913
"Gamma4[24, 1]";0,696216120156397;0,0441639361672327;0,000254980604346252;0,000257093264200952;0,60484335617509;0,667446466853309;0,697848828050423;0,727012097440518;0,777781538645424
"Gamma4[1, 2]";0,167586998617032;0,0312130377068155;0,000180208557222559;0,000181974853239457;0,113441288062274;0,145504071599097;0,165153185182322;0,187216591585143;0,234829597156311
"Gamma4[2, 2]";0,166997657657833;0,0283318279143315;0,000163573884729734;0,000164451145050877;0,117144018266051;0,14699795548344;0,165249548460744;0,185022925046686;0,227125392589873
"Gamma4[3, 2]";0,104226992487947;0,0177728828727779;0,00010261178710874;0,000102983275406144;0,0728919430860318;0,091595094058112;0,103126124634148;0,115529530112573;0,141907441672135
"Gamma4[4, 2]";0,0893656125100995;0,0193396754550408;0,000111657668300078;0,000111660785298489;0,0564561506821777;0,0755908593249277;0,0876150205586488;0,101345480314506;0,131934544745151
"Gamma4[5, 2]";0,210648292873347;0,0398115922635164;0,000229852335102088;0,00023135795122018;0,140828439668234;0,182458680871956;0,208194257028899;0,236133884659389;0,295788794060363
"Gamma4[6, 2]";0,131568273975251;0,0192375142115264;0,00011106784008564;0,000111528888701221;0,0967172589526148;0,118164753097485;0,130535568719971;0,143779123639141;0,172310685049604
"Gamma4[7, 2]";0,0803162232816262;0,0166957387398235;9,63928925575674e-05;9,63958234941699e-05;0,0517187244994337;0,0684626390917394;0,078890261751824;0,090609363994288;0,116947098710087
"Gamma4[8, 2]";0,153211447258823;0,0225305769585899;0,000130080346720394;0,000128248160319341;0,112638351789566;0,137399929817301;0,151950602127858;0,167790280483681;0,200349275736284
"Gamma4[9, 2]";0,150954785369535;0,0232609486807884;0,000134297149824593;0,000133795769404526;0,109319773819421;0,134585878598628;0,149651438582511;0,165897370794281;0,199840771973905
