"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Alpha2[8, 1]";0,920409212431281;0,158469262972138;0,000914922716352456;0,000922731970631898;0,611518620050879;0,812515532800716;0,921114244051687;1,02695351370752;1,23170918723163
"Alpha2[9, 1]";0,167039959502178;0,207714266384908;0,00119923887611852;0,00119731344222714;-0,249504055775195;0,0279658825391495;0,168940926255386;0,30907533340337;0,56696234694925
"Alpha2[10, 1]";0,912597944924729;0,17953172431039;0,00103652689358681;0,00103527011828716;0,564425271767844;0,791769055706623;0,911850987708889;1,03294337388005;1,26640125842004
"Alpha2[11, 1]";0,936238527727961;0,227469873438301;0,00131329792662133;0,00134715773293583;0,501217608808158;0,784062311256465;0,932142433845874;1,08435490231963;1,39612075055075
"Alpha2[12, 1]";0,541432714807106;0,204621447161504;0,00118138247600665;0,00118061608162853;0,141419966704704;0,403816945867864;0,542479173731789;0,679168662971655;0,940697350638513
"Alpha2[13, 1]";0,720782495398606;0,223198383182374;0,00128863646613033;0,00128863704785351;0,279426935559473;0,572571483375393;0,72041298604027;0,871068987957219;1,15332900850466
"Alpha2[14, 1]";0,438730444973064;0,164152891732877;0,00094773716230232;0,000957451626253572;0,114084736516726;0,330181110550581;0,439937447396036;0,550048346690067;0,758280454913666
"Alpha2[15, 1]";0,309010652377207;0,227270774681719;0,00131214842941425;0,00130168517258749;-0,150671823376535;0,158129222733153;0,31299686049609;0,463748656993728;0,743237532554338
"Alpha2[16, 1]";0,764351742206061;0,229637020520739;0,00132580995613552;0,00132590293823822;0,307879474146991;0,611818815052976;0,763674404483918;0,917752535523826;1,21190478643259
"Alpha2[17, 1]";1,05235324222001;0,182068133378031;0,00105117085816659;0,00104982344327318;0,698696397270627;0,930821744639908;1,0513588108503;1,17263090353274;1,41337548785115
"Alpha2[18, 1]";0,879088312694246;0,181871308882417;0,00105003449141133;0,00106069797917481;0,52240155716019;0,756285875910423;0,880611297871035;1,00171105722863;1,23249496174138
"Alpha2[19, 1]";1,32915159203928;0,18987979089883;0,00109627148389109;0,00107601585137278;0,962369908894228;1,20199866454836;1,32781333721318;1,45638702942693;1,70744829010756
"Alpha2[20, 1]";0,817021715152196;0,170633495546458;0,000985152945865144;0,00098898906567925;0,479564397998552;0,702699301936389;0,819129861077945;0,932320368114431;1,14812726768022
"Alpha2[21, 1]";0,890105042825718;0,205783544678336;0,00118809184914833;0,00118489923011369;0,485945035034138;0,752770393836188;0,890786784977809;1,02723221888219;1,29846360779019
"Alpha2[22, 1]";1,16231461014757;0,274806810678691;0,00158659786120485;0,00158656871165555;0,64918787291046;0,975591070961064;1,15378755166447;1,34136641624635;1,72519351218276
"Alpha2[23, 1]";0,975436851067799;0,330726415718655;0,00190944985143286;0,00192667120165061;0,340324894680308;0,753768788687782;0,969855678349481;1,19198518706689;1,64584328487983
"Alpha2[24, 1]";1,31123911186836;0,322270291094068;0,00186062839314979;0,00186062420234335;0,720802171457496;1,09024410812732;1,2955142335457;1,51494030641048;1,98902390861461
"Alpha2[1, 2]";3,33539291064322;0,528985052339031;0,00305409662365228;0,00303324091202366;2,42053080013432;2,96775484413159;3,28669779559679;3,6564968193315;4,48943808808941
"Alpha2[2, 2]";3,12185321376538;0,526406917768475;0,0030392117567691;0,00303601654049346;2,20133800689075;2,75700204716721;3,07946021926006;3,44280079560219;4,27209566556799
"Alpha2[3, 2]";2,51564330249965;0,533295738162516;0,00307898437985809;0,00307879259798636;1,49038831335624;2,15872522884022;2,50773747734385;2,86048546748083;3,59255269222133
"Alpha2[4, 2]";2,63713004464587;0,603083378743441;0,00348190351061315;0,00350792833556199;1,48316435768829;2,23755821983058;2,62564156867411;3,02524769245991;3,86743275629142
"Alpha2[5, 2]";3,44472564246744;0,596981947172296;0,00344667687901272;0,00345995496207743;2,43206330458245;3,0285680653976;3,38524905071671;3,7985062902425;4,78189321858623
"Alpha2[6, 2]";3,12348712555468;0,471558060049215;0,00272254172907952;0,00272260673878504;2,28792811607412;2,79857975945692;3,09032229481159;3,41641176013825;4,14431783260954
"Alpha2[7, 2]";2,46735445308044;0,538091903151462;0,00310667505133254;0,00310686449341842;1,43404636977163;2,10922206682305;2,45821690964148;2,81745648747274;3,553548213761
"Alpha2[8, 2]";3,13302152938448;0,418255217806426;0,00241479762590505;0,00243370613533776;2,391548240179;2,84228047068632;3,10592705365536;3,39272549035056;4,04116138835699
"Alpha2[9, 2]";2,46246827614243;0,430525847547141;0,00248564213974433;0,00243982216456027;1,65565514072882;2,16858980380224;2,44867296579838;2,73808454613131;3,35587418894588
"Alpha2[10, 2]";3,24457836517445;0,427607977352255;0,00246879580831956;0,00246039163666832;2,48693351794171;2,94730293197608;3,2169539730069;3,51252971216536;4,16478432601123
"Alpha2[11, 2]";2,12058855944215;0,421049437048645;0,00243093005822176;0,00241322474950176;1,34483211336564;1,82750866617512;2,10354612898722;2,39972320406981;2,98015760194199
"Alpha2[12, 2]";1,6013936310779;0,37151741075675;0,00214495677109042;0,00212891197562579;0,903575821627941;1,34514926132176;1,59242159270526;1,84383281726593;2,35862783046526
"Alpha2[13, 2]";2,85411288065235;0,488347984678269;0,0028194784041221;0,00283449965992115;1,96376065385062;2,52018024186367;2,82965841054667;3,16213142442083;3,8933875343205
"Alpha2[14, 2]";2,0798836013347;0,343363854904094;0,00198241214058866;0,00199797759962363;1,43777455269146;1,84624692081448;2,07274471976807;2,30723968938575;2,77703510185111
"Alpha2[15, 2]";2,57344144135279;0,375331382787713;0,00216697674887801;0,00213783881844343;1,87542818290544;2,31352780742954;2,56293287161389;2,81644712901107;3,34561367857866
"Alpha2[16, 2]";2,22521455959961;0,381272182931781;0,0022012759745018;0,00217737023535611;1,49581921993091;1,9653106170841;2,21934277112154;2,47498065610291;2,98940431923703
"Alpha2[17, 2]";2,75726502480066;0,388004009160816;0,00224014219135651;0,00223889875388371;2,03589793180775;2,49072356398728;2,74127347135381;3,00536663832165;3,57419188299855
"Alpha2[18, 2]";3,14928709088448;0,366696792923552;0,00211712492105385;0,00211909997385429;2,48956580330353;2,89561114784989;3,12953341292825;3,38356134347642;3,93165591206295
"Alpha2[19, 2]";3,14088055759284;0,37986653319372;0,00219316045195524;0,00219299909538561;2,45111225994825;2,87738838105551;3,12012303631578;3,38294809241076;3,94118753870854
"Alpha2[20, 2]";3,11712762650424;0,399909180886095;0,00230887673235989;0,00233289039708796;2,3977018617897;2,83853114615575;3,09315392454261;3,36840456298771;3,97446555771678
"Alpha2[21, 2]";3,3564394634836;0,435480075532063;0,00251424538835155;0,0025396709374472;2,58726878495575;3,05111887810178;3,32879681147182;3,63045277384945;4,29091369758376
"Alpha2[22, 2]";2,3785139941866;0,420345378797847;0,00242686517601552;0,00242513032608011;1,59800513054089;2,09189558077493;2,36568667087927;2,65110691519088;3,24367654002996
"Alpha2[23, 2]";2,37577233086979;0,529511473332051;0,00305713591667255;0,00307516995767902;1,35614627870116;2,01854454231353;2,37023577375368;2,71923031072384;3,4608747038234
"Alpha2[24, 2]";2,98326922199102;0,492179033028829;0,00284159697208684;0,00282965173652029;2,13280963981095;2,64079000309655;2,94670263920876;3,28173728384247;4,0578041391865
"Beta2";2,09224081526951;0,230365755430797;0,00133001730910042;0,00132954030982351;1,64522874568632;1,93539766865052;2,08959049701194;2,2456070403628;2,55090933620141
"Gamma1[1, 1]";0,511234602404899;0,048804513032339;0,000281772987368895;0,000277116769569317;0,416290569447189;0,477902144894459;0,511398267806521;0,54437233656096;0,606651589203962
"Gamma1[2, 1]";0,472842794556049;0,039802058929873;0,000229797294374635;0,000229966932535058;0,395004384511428;0,445990932009119;0,472648974569443;0,500041046090231;0,550834272202286
"Gamma1[3, 1]";0,619227712586282;0,0346153681399236;0,000199851921136829;0,000199756605021397;0,549911808164168;0,596007324481268;0,619608526609599;0,642897437136167;0,686338746775041
"Gamma1[4, 1]";0,662890932616711;0,0453111520127938;0,000261604058118786;0,000261614664616615;0,572023527563435;0,63272232658909;0,663900570291193;0,694453920801976;0,748836600516656
"Gamma1[5, 1]";0,462060710805188;0,053610009414563;0,000309517533667563;0,000309959390208159;0,359344461101574;0,425164253562913;0,461602990974326;0,498782737691586;0,567077730456031
"Gamma1[6, 1]";0,5788256984504;0,0302806291730973;0,000174825294043189;0,000174816192085073;0,519184608318239;0,558632060123537;0,579045766703998;0,599424277886751;0,63815061315985
"Gamma1[7, 1]";0,664101179168366;0,0433200344073054;0,000250108335263616;0,000246612155972159;0,576372619213466;0,63497093628056;0,664715312434917;0,694194808073818;0,746110297099422
"Gamma1[8, 1]";0,521705199694487;0,0324318616335455;0,000187245440444482;0,000187624341166516;0,458565852691087;0,499875431238732;0,521799225046029;0,543582705765871;0,585645687473767
"Gamma1[9, 1]";0,505505202735644;0,033103418389989;0,00019112267518557;0,000191038051966023;0,440891155778531;0,483044758395423;0,505546498161407;0,528011546269941;0,570140079026778
"Gamma1[10, 1]";0,51783124353152;0,0313450570109601;0,00018097077103042;0,000177805749867024;0,457339900934799;0,496473020460569;0,517778065431642;0,539076111058112;0,579296555098055
"Gamma1[11, 1]";0,544765842604216;0,0390444201590814;0,000225423064891985;0,000224214558380434;0,467939342590709;0,51825317956086;0,545062046417736;0,571483782315212;0,620510557006291
"Gamma1[12, 1]";0,601360198716763;0,0379170918569159;0,000218914431904782;0,00021734903484112;0,525448568406643;0,575862695345311;0,602042047964862;0,627424650021267;0,674342341382801
"Gamma1[13, 1]";0,569291257795312;0,0418898346157429;0,000241851072917081;0,000244017033744069;0,485966224397606;0,541265797853518;0,569731044996565;0,597701614003575;0,650740945386338
"Gamma1[14, 1]";0,599155122536187;0,0359550630668573;0,000207586653403801;0,00020757526281608;0,528313148650883;0,575059687703961;0,599360037683099;0,623448925463071;0,66938088942223
"Gamma1[15, 1]";0,537723686985438;0,037678296241094;0,000217535744774021;0,000217241017836979;0,463809561851865;0,512366019489261;0,537991455735003;0,563272439176495;0,610736996387642
"Gamma1[16, 1]";0,552707498808798;0,0437787066175707;0,000252756480504281;0,000252605262279488;0,465796279115775;0,522939338860404;0,552687584663188;0,582559865573953;0,637687028528404
"Gamma1[17, 1]";0,576164803020538;0,0342313605305493;0,000197634852170398;0,000198880498177548;0,509031458373128;0,55318568822637;0,575969449237821;0,599525512380546;0,642984291950748
"Gamma1[18, 1]";0,558199097091188;0,0372292382447612;0,000214943107223376;0,000214799801535193;0,48494299956577;0,533186881392001;0,558207919354244;0,58358472185035;0,630678753867295
"Gamma1[19, 1]";0,568929122884074;0,0324319059107874;0,000187245696079257;0,000187247561669506;0,50468148365032;0,546871345646968;0,569213196239641;0,591064072233938;0,631284610084584
"Gamma1[20, 1]";0,545570478062886;0,0372920121645746;0,0002153055326184;0,000217092985311479;0,472551781337669;0,520304279398221;0,545711040148008;0,57081306302003;0,618487682828671
"Gamma1[21, 1]";0,536860332928399;0,0376892922644323;0,000217599230344365;0,000219478712181001;0,46333761219106;0,511230773731342;0,537062814430975;0,562278602300601;0,610382292373861
"Gamma1[22, 1]";0,459140966420946;0,0498467300721917;0,000287790230254025;0,000287665212552874;0,363526439834091;0,424753376831164;0,458800126904995;0,493231248407971;0,557337941943277
"Gamma1[23, 1]";0,513888319017662;0,0422903137988463;0,000244163240558776;0,000241418802615051;0,43081096745351;0,485289424019277;0,513880258767247;0,542874231835249;0,596869156775865
"Gamma1[24, 1]";0,352962151476308;0,0422008677153163;0,000243646823354737;0,000241252901144766;0,272169919631172;0,323770156650845;0,352212741542906;0,380914864029497;0,438000219334215
"Gamma1[1, 2]";0,488765397595101;0,048804513032339;0,000281772987368895;0,000277116769569317;0,393348410796038;0,45562766343904;0,488601732193479;0,522097855105541;0,583709430552811
"Gamma1[2, 2]";0,527157205443951;0,039802058929873;0,000229797294374635;0,000229966932535058;0,449165727797714;0,499958953909769;0,527351025430557;0,554009067990881;0,604995615488572
"Gamma1[3, 2]";0,380772287413718;0,0346153681399236;0,000199851921136829;0,000199756605021397;0,313661253224959;0,357102562863833;0,380391473390401;0,403992675518732;0,450088191835832
"Gamma1[4, 2]";0,337109067383289;0,0453111520127938;0,000261604058118786;0,000261614664616615;0,251163399483343;0,305546079198024;0,336099429708807;0,36727767341091;0,427976472436565
"Gamma1[5, 2]";0,537939289194812;0,053610009414563;0,000309517533667563;0,000309959390208159;0,432922269543969;0,501217262308414;0,538397009025674;0,574835746437087;0,640655538898427
"Gamma1[6, 2]";0,4211743015496;0,0302806291730973;0,000174825294043189;0,000174816192085073;0,36184938684015;0,400575722113249;0,420954233296002;0,441367939876463;0,480815391681761
"Gamma1[7, 2]";0,335898820831634;0,0433200344073054;0,000250108335263616;0,000246612155972159;0,253889702900578;0,305805191926182;0,335284687565083;0,36502906371944;0,423627380786534
"Gamma1[8, 2]";0,478294800305513;0,0324318616335455;0,000187245440444482;0,000187624341166516;0,414354312526233;0,456417294234129;0,478200774953971;0,500124568761268;0,541434147308913
"Gamma1[9, 2]";0,494494797264356;0,033103418389989;0,00019112267518557;0,000191038051966023;0,429859920973222;0,471988453730059;0,494453501838593;0,516955241604577;0,559108844221469
"Gamma1[10, 2]";0,48216875646848;0,0313450570109601;0,00018097077103042;0,000177805749867024;0,420703444901945;0,460923888941888;0,482221934568358;0,503526979539431;0,542660099065201
"Gamma1[11, 2]";0,455234157395784;0,0390444201590814;0,000225423064891985;0,000224214558380434;0,379489442993709;0,428516217684788;0,454937953582263;0,48174682043914;0,532060657409291
"Gamma1[12, 2]";0,398639801283237;0,0379170918569159;0,000218914431904782;0,00021734903484112;0,325657658617199;0,372575349978733;0,397957952035138;0,424137304654689;0,474551431593357
"Gamma1[13, 2]";0,430708742204688;0,0418898346157429;0,000241851072917081;0,000244017033744069;0,349259054613662;0,402298385996425;0,430268955003435;0,458734202146482;0,514033775602394
"Gamma1[14, 2]";0,400844877463813;0,0359550630668573;0,000207586653403801;0,00020757526281608;0,33061911057777;0,376551074536929;0,400639962316901;0,424940312296039;0,471686851349117
"Gamma1[15, 2]";0,462276313014562;0,037678296241094;0,000217535744774021;0,000217241017836979;0,389263003612358;0,436727560823505;0,462008544264997;0,487633980510739;0,536190438148134
"Gamma1[16, 2]";0,447292501191202;0,0437787066175707;0,000252756480504281;0,000252605262279488;0,362312971471596;0,417440134426047;0,447312415336812;0,477060661139596;0,534203720884225
"Gamma1[17, 2]";0,423835196979462;0,0342313605305493;0,000197634852170398;0,000198880498177548;0,357015708049252;0,400474487619454;0,424030550762179;0,44681431177363;0,490968541626871
"Gamma1[18, 2]";0,441800902908812;0,0372292382447612;0,000214943107223376;0,000214799801535193;0,369321246132705;0,41641527814965;0,441792080645757;0,466813118607999;0,51505700043423
"Gamma1[19, 2]";0,431070877115926;0,0324319059107874;0,000187245696079257;0,000187247561669506;0,368715389915415;0,408935927766062;0,430786803760359;0,453128654353032;0,49531851634968
"Gamma1[20, 2]";0,454429521937114;0,0372920121645746;0,0002153055326184;0,000217092985311479;0,381512317171329;0,42918693697997;0,454288959851992;0,479695720601779;0,52744821866233
"Gamma1[21, 2]";0,463139667071601;0,0376892922644323;0,000217599230344365;0,000219478712181001;0,389617707626139;0,437721397699399;0,462937185569025;0,488769226268658;0,53666238780894
"Gamma1[22, 2]";0,540859033579054;0,0498467300721917;0,000287790230254025;0,000287665212552874;0,442662058056723;0,506768751592029;0,541199873095005;0,575246623168836;0,636473560165909
"Gamma1[23, 2]";0,486111680982338;0,0422903137988463;0,000244163240558776;0,000241418802615051;0,403130843224135;0,457125768164751;0,486119741232753;0,514710575980723;0,56918903254649
"Gamma1[24, 2]";0,647037848523692;0,0422008677153163;0,000243646823354737;0,000241252901144766;0,561999780665785;0,619085135970503;0,647787258457094;0,676229843349155;0,727830080368828
"Gamma1_F[1]";0,511234602404899;0,048804513032339;0,000281772987368895;0,000277116769569317;0,416290569447189;0,477902144894459;0,511398267806521;0,54437233656096;0,606651589203962
"Gamma1_F[2]";0,472842794556049;0,039802058929873;0,000229797294374635;0,000229966932535058;0,395004384511428;0,445990932009119;0,472648974569443;0,500041046090231;0,550834272202286
"Gamma1_F[3]";0,619227712586282;0,0346153681399236;0,000199851921136829;0,000199756605021397;0,549911808164168;0,596007324481268;0,619608526609599;0,642897437136167;0,686338746775041
"Gamma1_F[4]";0,662890932616711;0,0453111520127938;0,000261604058118786;0,000261614664616615;0,572023527563435;0,63272232658909;0,663900570291193;0,694453920801976;0,748836600516656
"Gamma1_F[5]";0,462060710805188;0,053610009414563;0,000309517533667563;0,000309959390208159;0,359344461101574;0,425164253562913;0,461602990974326;0,498782737691586;0,567077730456031
"Gamma1_F[6]";0,5788256984504;0,0302806291730973;0,000174825294043189;0,000174816192085073;0,519184608318239;0,558632060123537;0,579045766703998;0,599424277886751;0,63815061315985
"Gamma1_F[7]";0,664101179168366;0,0433200344073054;0,000250108335263616;0,000246612155972159;0,576372619213466;0,63497093628056;0,664715312434917;0,694194808073818;0,746110297099422
"Gamma1_F[8]";0,521705199694487;0,0324318616335455;0,000187245440444482;0,000187624341166516;0,458565852691087;0,499875431238732;0,521799225046029;0,543582705765871;0,585645687473767
"Gamma1_F[9]";0,505505202735644;0,033103418389989;0,00019112267518557;0,000191038051966023;0,440891155778531;0,483044758395423;0,505546498161407;0,528011546269941;0,570140079026778
"Gamma1_F[10]";0,51783124353152;0,0313450570109601;0,00018097077103042;0,000177805749867024;0,457339900934799;0,496473020460569;0,517778065431642;0,539076111058112;0,579296555098055
"Gamma1_F[11]";0,544765842604216;0,0390444201590814;0,000225423064891985;0,000224214558380434;0,467939342590709;0,51825317956086;0,545062046417736;0,571483782315212;0,620510557006291
"Gamma1_F[12]";0,601360198716763;0,0379170918569159;0,000218914431904782;0,00021734903484112;0,525448568406643;0,575862695345311;0,602042047964862;0,627424650021267;0,674342341382801
"Gamma1_F[13]";0,569291257795312;0,0418898346157429;0,000241851072917081;0,000244017033744069;0,485966224397606;0,541265797853518;0,569731044996565;0,597701614003575;0,650740945386338
"Gamma1_F[14]";0,599155122536187;0,0359550630668573;0,000207586653403801;0,00020757526281608;0,528313148650883;0,575059687703961;0,599360037683099;0,623448925463071;0,66938088942223
"Gamma1_F[15]";0,537723686985438;0,037678296241094;0,000217535744774021;0,000217241017836979;0,463809561851865;0,512366019489261;0,537991455735003;0,563272439176495;0,610736996387642
"Gamma1_F[16]";0,552707498808798;0,0437787066175707;0,000252756480504281;0,000252605262279488;0,465796279115775;0,522939338860404;0,552687584663188;0,582559865573953;0,637687028528404
"Gamma1_F[17]";0,576164803020538;0,0342313605305493;0,000197634852170398;0,000198880498177548;0,509031458373128;0,55318568822637;0,575969449237821;0,599525512380546;0,642984291950748
"Gamma1_F[18]";0,558199097091188;0,0372292382447612;0,000214943107223376;0,000214799801535193;0,48494299956577;0,533186881392001;0,558207919354244;0,58358472185035;0,630678753867295
"Gamma1_F[19]";0,568929122884074;0,0324319059107874;0,000187245696079257;0,000187247561669506;0,50468148365032;0,546871345646968;0,569213196239641;0,591064072233938;0,631284610084584
"Gamma1_F[20]";0,545570478062886;0,0372920121645746;0,0002153055326184;0,000217092985311479;0,472551781337669;0,520304279398221;0,545711040148008;0,57081306302003;0,618487682828671
"Gamma1_F[21]";0,536860332928399;0,0376892922644323;0,000217599230344365;0,000219478712181001;0,46333761219106;0,511230773731342;0,537062814430975;0,562278602300601;0,610382292373861
"Gamma1_F[22]";0,459140966420946;0,0498467300721917;0,000287790230254025;0,000287665212552874;0,363526439834091;0,424753376831164;0,458800126904995;0,493231248407971;0,557337941943277
"Gamma1_F[23]";0,513888319017662;0,0422903137988463;0,000244163240558776;0,000241418802615051;0,43081096745351;0,485289424019277;0,513880258767247;0,542874231835249;0,596869156775865
"Gamma1_F[24]";0,352962151476308;0,0422008677153163;0,000243646823354737;0,000241252901144766;0,272169919631172;0,323770156650845;0,352212741542906;0,380914864029497;0,438000219334215
"Gamma3[1, 1]";0,473252404583301;0,0522553054070165;0,000301696146433271;0,000297048728446699;0,372546986526228;0,437229036819767;0,473211282325025;0,50848497395095;0,576126348462345
"Gamma3[2, 1]";0,379447746179841;0,0440981409929417;0,00025460073573037;0,000255107696708537;0,294439621360444;0,349564344462891;0,379063150951412;0,408811530552419;0,466930495208842
"Gamma3[3, 1]";0,556792493610727;0,0416324689351362;0,000240365171467296;0,000238750297031033;0,473576765426521;0,528921918512645;0,557064612470933;0,585153424158273;0,636573012784139
"Gamma3[4, 1]";0,621186924740837;0,0504120245137089;0,000291053959233839;0,000291220381134375;0,520229650578108;0,587359233581854;0,622115172033237;0,656186102832499;0,717423285941949
"Gamma3[5, 1]";0,410560646107372;0,0575057379443712;0,000332009532821308;0,000331884224065785;0,30125888429566;0,370399300275182;0,409744086129282;0,450110983074599;0,524957983512985
"Gamma3[6, 1]";0,534674738693457;0,0346243337380213;0,00019990368404158;0,000201328163114565;0,465173148448612;0,511546723221478;0,53497760166195;0,557988458125924;0,602514737344523
"Gamma3[7, 1]";0,581877573974382;0,0525099667749382;0,000303166434526489;0,000299788600662978;0,476450179180812;0,546453999575873;0,582589775280279;0,618466553199007;0,681704968030322
"Gamma3[8, 1]";0,467120052943993;0,0359386014229449;0,000207491612058359;0,000207684363171246;0,397671972303667;0,442753011860409;0,467200990200549;0,491250734355922;0,537863238663242
"Gamma3[9, 1]";0,406939215226213;0,0380732896106859;0,000219816240056641;0,000219807751546917;0,333278039394816;0,380850102295124;0,406752288083578;0,432397004029675;0,481913781098187
"Gamma3[10, 1]";0,462901013539009;0,0343908993261255;0,000198555949836119;0,000195478980226827;0,396424318059003;0,439538022509925;0,462836241292389;0,486082911573543;0,530598978793975
"Gamma3[11, 1]";0,496642027120011;0,0427621495490013;0,000246887385532429;0,000244111019864789;0,41334885881239;0,467351637165362;0,496678826491596;0,525758050735458;0,580313868871144
"Gamma3[12, 1]";0,531216679276689;0,0472922846825295;0,000273042132920508;0,000271229179454685;0,438963279287195;0,499248019011543;0,531605387214934;0,56310124761361;0,624018150002533
"Gamma3[13, 1]";0,471808104456371;0,0494714173945088;0,00028562336149912;0,000285665008613297;0,375705403044923;0,438325844799794;0,472069773357399;0,504877979510686;0,569289219663221
