"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha1[1]";0,999946762800964;-1,03384493633622;-0,597788816239422;-0,368525891301419;-0,645883398523815;0,397688222315614;-0,20210633329283;30509,5361320238
"Alpha1[2]";1,00000642452056;1,16922268442278;1,92102750761377;0,928350137131983;1,2596750948243;-2,64201236991473;1,43690868198399;14260,0057355886
"Alpha1[3]";1,00005464010283;-0,90183992107726;0,630276110844434;0,179278874543594;0,407799668530122;0,465284921885529;-0,958810856221941;17912,5606545471
"Alpha1[4]";1,00007760042218;1,7237653477753;0,0435342316067381;-0,926427471069213;0,106197345546134;0,501736098402672;-0,65568346765642;30152,211179584
"Alpha1[5]";1,00008152196164;-0,900065621398035;-0,491325953681177;1,57372836685319;0,318525745739523;-0,278121362316739;0,481572361607812;13836,3583471103
"Alpha1[6]";1,00020392434421;1,36880827580005;1,40228975849614;-1,0318611045996;-0,263128097661693;0,910154100195882;-1,01549484813666;30213,2463936559
"Alpha1[7]";0,99994170077311;-1,18038495786925;-1,19844580101159;0,748235463501446;1,35003959117372;-0,610727984136949;-0,99466761372341;17699,4999038595
"Alpha1[8]";1,00000342075145;-0,611973672475956;0,51680975685835;-1,30101497096683;-0,23109249871949;0,948847292154355;-1,66937182784971;18127,7435024968
"Alpha1[9]";1,00005501585407;0,860399252924193;0,508661877182773;0,444825324559131;2,35856108704609;-0,199445600880051;-0,884988283996497;30297,9739153915
"Alpha1[10]";0,999972954828586;0,208857067743411;2,02852056316167;-1,59717986486223;-2,09046447884743;1,10984865097356;0,57376220557586;30289,1369747431
"Alpha1[11]";1,00001621469875;-1,91163495028092;0,769170426112093;2,0750067535808;-0,382676248607498;0,322038108581456;-1,02482598120625;15374,2090433433
"Alpha1[12]";1,00009003632359;0,259051485444171;-1,90601666760934;-1,28294243899131;0,257043748754198;0,272771372033572;-0,889581238980011;30065,464111987
"Alpha1[13]";1,00008945294881;-0,457447194052794;-0,587284480768464;0,358236997013102;1,51947215041364;1,02252028957504;0,255593998303843;29065,2965797091
"Alpha1[14]";1,0000114471728;1,39856590526275;0,493606594041441;-2,29330180915728;0,347908894424422;-0,963678873843959;-0,221651964443222;30612,8321989815
"Alpha1[15]";1,00001313980332;-0,908145288999778;0,506215165001001;0,31441739966913;0,886361797145053;0,137100447189887;-1,42964950474586;9432,12620211281
"Alpha1[16]";0,999974330697349;-1,83853578184831;-1,08724549889831;1,98617432936412;-0,541075471288974;1,19849949702264;-0,787366861752059;30674,9879162245
"Alpha1[17]";1,00012011708708;0,585985738189864;-0,257453743625802;0,874796970230302;-0,371593084118116;-0,171417590571217;0,273485182022217;15855,840895378
"Alpha1[18]";1,00009922498644;-1,42041340985655;-0,830960090431349;-1,72539453763735;0,255965902239272;0,605388184638126;-0,232068728486451;29511,3771982075
"Alpha1[19]";1,00003590016643;0,985907941200343;-0,750570036882428;1,90510916392849;0,638158343672879;1,1940853271278;0,558695889933108;16346,409019657
"Alpha1[20]";0,999940502869685;0,0659269482584181;0,056112471201631;0,188739175327493;-0,0811819539922894;0,363360444554721;-0,1593608973551;10929,5982617195
