"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha1[1]";1,00002347636488;1,80378871452683;0,161646073814424;0,479836922081311;-1,62215720177229;-0,137748435092395;-0,226410306507195;30423,8272534386
"Alpha1[2]";0,999994129257544;0,389591662899784;1,40193452400219;-2,23436821099595;-0,699515789541283;-0,720498960507415;0,323520334515655;19361,1655270144
"Alpha1[3]";1,0001045869792;0,826394454616726;-1,16425877215431;1,03116432962598;0,565254012050159;-1,30006149607725;1,37246951338504;30182,9478699669
"Alpha1[4]";1,00007020459181;0,109249670609389;2,17768836274329;0,83350669405597;-0,802693975482514;-0,445528071901282;-1,25572719853434;16796,6597431357
"Alpha1[5]";0,999997422655239;-0,796108661558546;0,565154508491143;-0,335651762101124;-0,0394256238475805;-0,630817563957095;-0,589596212538907;11065,6879216645
"Alpha1[6]";1,00002637953876;-0,229010244727185;-1,1211198530225;-0,639986206576485;0,36480269186369;0,733895366146777;-0,20488055496592;30886,9512180271
"Alpha1[7]";1,00008961383543;-0,894184418770927;0,165232651479155;-0,106679322473379;-1,45144190433869;1,11436559208031;0,703927882466946;13245,3292776164
"Alpha1[8]";1,00014251327862;-0,245549099655195;0,680655723636778;-0,0768434194345623;-0,81827355114335;1,81503842609939;0,993706422201548;30377,9289029007
"Alpha1[9]";1,00013737359058;0,264245110574503;-1,00718767135672;0,0487399456029698;0,157104459138976;0,0652685942276857;0,131066606072096;30019,1453708513
"Alpha1[10]";1,00011929860783;-0,635146097933974;-0,0107757833634398;0,14954251788289;0,289506283819192;-0,0741202625556754;0,498321579755265;30459,1491838165
"Alpha1[11]";1,00011206189107;-0,55775248796633;-0,630019724582896;0,689772018266199;0,81478334749556;-1,22213453510152;1,09459416741301;30223,5192827214
"Alpha1[12]";0,999995836920869;1,3297959317313;-0,641131820417656;0,540036153246929;-0,790294228363796;-1,02618220763868;1,16928530382796;30930,0008725624
"Alpha1[13]";1,000036680801;0,359275843271585;-0,32784719679196;-0,482385389195064;1,23319942916747;-0,433309816573562;0,604539913166694;30326,7476092168
"Alpha1[14]";1,00027026045629;1,89210211263567;0,0929413992024482;-0,927344197226118;0,177826627239909;-1,15930457948223;-1,81826553473072;30029,8556151334
