"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Alpha2[2]";2,73466669592046;0,113756797709563;0,000656775177797661;0,000656739076281812;2,51760012735678;2,65658268678806;2,73264070658812;2,80992547356151;2,96473090617646
"Beta1";2,16064432596413;0,278499406331956;0,00160791707214906;0,00162831523715231;1,61748077574509;1,97261219071329;2,15766828394064;2,34683707810746;2,71011188521932
"Beta2";2,07075548309046;0,19816938212714;0,00114413146116246;0,00114232378010696;1,68954896646945;1,93555067885644;2,06885079331778;2,20345586452016;2,46473713783854
"Gamma1[1, 1]";0,496211566389881;0,0482535916740647;0,000278592241423875;0,000276049005527711;0,402079757141393;0,463524093425025;0,496069735433668;0,528708859500967;0,590709611936794
"Gamma1[2, 1]";0,48702240587161;0,0396757614066635;0,000229068115284406;0,000228545554931722;0,410432112567166;0,460067573618927;0,486674191424376;0,513613448307275;0,564937485225499
"Gamma1[3, 1]";0,621210439722841;0,0342231829598704;0,00019758763894407;0,000195916228570459;0,553082076549459;0,59834725439957;0,62176844570488;0,644402817837076;0,686626592371706
"Gamma1[4, 1]";0,661379640543332;0,0446559803226649;0,000257821422602172;0,000261377397912166;0,571602182515642;0,631587835230393;0,662039321435742;0,692357735702329;0,745881679513286
"Gamma1[5, 1]";0,445060138610733;0,0525323517173347;0,000303295674051673;0,000304854536569038;0,344024458225782;0,409324186216071;0,44421518059332;0,480175731063023;0,549653839555815
"Gamma1[6, 1]";0,564601575796189;0,0302410125881246;0,000174596567583206;0,000173680742840498;0,505024553630161;0,544210757891031;0,564829570861564;0,584949069124084;0,62303163665186
"Gamma1[7, 1]";0,684980910030021;0,0409091720032493;0,000236189214684007;0,000234151677341356;0,601485725966208;0,658176826411664;0,685799767394208;0,712966021265476;0,762400117865705
"Gamma1[8, 1]";0,509088493122712;0,031615153990844;0,000182530176670852;0,000182714033535291;0,447435409870848;0,487614413248356;0,5087370121913;0,530431776280928;0,571966165521126
"Gamma1[9, 1]";0,521004411042067;0,0322252796071674;0,000186052738559091;0,000184291899447723;0,457218828755247;0,499539276085943;0,521105862396704;0,542776662964705;0,583923889823312
"Gamma1[10, 1]";0,512941965980259;0,031011649618998;0,000179045842555429;0,00017857022228839;0,452404257044441;0,491712896738976;0,513033256855195;0,534032579271855;0,573231813653713
"Gamma1[11, 1]";0,552865716408622;0,0378588999587455;0,000218578460824048;0,000215567770798464;0,47748888692474;0,527487415122188;0,552979722010352;0,578482862261308;0,626317414276738
"Gamma1[12, 1]";0,617090213314834;0,0362026396997786;0,000209016037760422;0,000209447122589375;0,545049779997636;0,592838216840429;0,61737923988313;0,641928619525056;0,687298477543936
"Gamma1[13, 1]";0,570232894349381;0,0414408818986991;0,000239259043196694;0,000241838173913244;0,488265661731138;0,542404593355356;0,570250200700044;0,598386196886405;0,650595277646146
"Gamma1[14, 1]";0,633740445441847;0,0326018125092824;0,000188226652283039;0,000188215636848709;0,568895253406325;0,612042029751954;0,634181645899252;0,655644554082615;0,697125130487485
"Gamma1[15, 1]";0,548027834202733;0,036845739535571;0,000212728976393527;0,000212702306373836;0,47563834465954;0,523245713931038;0,548152105173679;0,573108856385361;0,619626550598564
"Gamma1[16, 1]";0,555630200612061;0,0427266588031589;0,000246682479615771;0,000248164875745576;0,471224302031919;0,52651121378165;0,555831548609086;0,584683059845985;0,638751807689389
"Gamma1[17, 1]";0,561081987589844;0,033718168804499;0,000194671938358587;0,000196838934196392;0,493980834750118;0,538287220907368;0,561252583114169;0,584127390762912;0,626600627985476
"Gamma1[18, 1]";0,553651793124664;0,0362225118384032;0,000209130769606265;0,000209819753508275;0,483023664854969;0,529180099987964;0,553708917198743;0,577965817385351;0,625326354492759
"Gamma1[19, 1]";0,555737639830931;0,032507852929276;0,000187684176394943;0,000185681270042861;0,491582070793631;0,533666201675764;0,555891382851237;0,577893022083212;0,619245903931754
"Gamma1[20, 1]";0,537374505871498;0,0347420581900601;0,000200583366482328;0,000200859602052725;0,46994668998479;0,513686094793027;0,537360765960562;0,56096589677992;0,604872550183089
"Gamma1[21, 1]";0,53719644660122;0,037135181175285;0,000214400068479563;0,000213108971525684;0,463659993077459;0,512193886837634;0,537220774588702;0,562384806988329;0,60980605897801
"Gamma1[22, 1]";0,448270885492428;0,0481277518104804;0,000277865704632724;0,000277355102784311;0,355975979338111;0,415489624065693;0,44765597796543;0,480809126357617;0,543911739246723
"Gamma1[23, 1]";0,512613834883456;0,0420175568622405;0,00024258847765105;0,000241981799559729;0,429511760228736;0,484207446039159;0,512435945751333;0,540562878475211;0,595590051996948
"Gamma1[24, 1]";0,331192779730836;0,0397947279930525;0,000229754969191168;0,000227846248282061;0,256063734424711;0,303871601622346;0,330302046869396;0,357641426946934;0,411919692135919
"Gamma1[1, 2]";0,503788433610119;0,0482535916740647;0,000278592241423875;0,000276049005527711;0,409290388063206;0,471291140499033;0,503930264566332;0,536475906574975;0,597920242858607
"Gamma1[2, 2]";0,51297759412839;0,0396757614066635;0,000229068115284406;0,000228545554931722;0,435062514774501;0,486386551692725;0,513325808575624;0,539932426381073;0,589567887432834
"Gamma1[3, 2]";0,378789560277159;0,0342231829598704;0,00019758763894407;0,000195916228570459;0,313373407628294;0,355597182162924;0,378231554295121;0,40165274560043;0,446917923450541
"Gamma1[4, 2]";0,338620359456668;0,0446559803226649;0,000257821422602172;0,000261377397912166;0,254118320486714;0,307642264297672;0,337960678564258;0,368412164769607;0,428397817484358
"Gamma1[5, 2]";0,554939861389267;0,0525323517173347;0,000303295674051673;0,000304854536569038;0,450346160444185;0,519824268936977;0,555784819406681;0,590675813783929;0,655975541774218
"Gamma1[6, 2]";0,435398424203811;0,0302410125881246;0,000174596567583206;0,000173680742840498;0,37696836334814;0,415050930875916;0,435170429138436;0,455789242108969;0,494975446369839
"Gamma1[7, 2]";0,315019089969979;0,0409091720032493;0,000236189214684007;0,000234151677341356;0,237599882134295;0,287033978734524;0,314200232605792;0,341823173588336;0,398514274033792
"Gamma1[8, 2]";0,490911506877288;0,031615153990844;0,000182530176670852;0,000182714033535291;0,428033834478873;0,469568223719072;0,4912629878087;0,512385586751644;0,552564590129152
"Gamma1[9, 2]";0,478995588957933;0,0322252796071674;0,000186052738559091;0,000184291899447723;0,416076110176688;0,457223337035295;0,478894137603296;0,500460723914057;0,542781171244753
"Gamma1[10, 2]";0,487058034019741;0,031011649618998;0,000179045842555429;0,00017857022228839;0,426768186346286;0,465967420728145;0,486966743144805;0,508287103261024;0,547595742955559
"Gamma1[11, 2]";0,447134283591378;0,0378588999587455;0,000218578460824048;0,000215567770798464;0,373682585723262;0,421517137738692;0,447020277989648;0,472512584877812;0,522511113075259
"Gamma1[12, 2]";0,382909786685166;0,0362026396997786;0,000209016037760422;0,000209447122589375;0,312701522456064;0,358071380474944;0,38262076011687;0,407161783159571;0,454950220002363
"Gamma1[13, 2]";0,429767105650619;0,0414408818986991;0,000239259043196694;0,000241838173913244;0,349404722353854;0,401613803113595;0,429749799299956;0,457595406644644;0,511734338268862
"Gamma1[14, 2]";0,366259554558153;0,0326018125092824;0,000188226652283039;0,000188215636848709;0,302874869512515;0,344355445917385;0,365818354100748;0,387957970248046;0,431104746593675
"Gamma1[15, 2]";0,451972165797267;0,036845739535571;0,000212728976393527;0,000212702306373836;0,380373449401436;0,426891143614639;0,451847894826321;0,476754286068962;0,52436165534046
"Gamma1[16, 2]";0,444369799387939;0,0427266588031589;0,000246682479615771;0,000248164875745576;0,361248192310611;0,415316940154015;0,444168451390914;0,47348878621835;0,528775697968081
"Gamma1[17, 2]";0,438918012410156;0,033718168804499;0,000194671938358587;0,000196838934196392;0,373399372014524;0,415872609237088;0,438747416885831;0,461712779092632;0,506019165249882
"Gamma1[18, 2]";0,446348206875336;0,0362225118384032;0,000209130769606265;0,000209819753508275;0,374673645507241;0,422034182614649;0,446291082801257;0,470819900012036;0,516976335145031
"Gamma1[19, 2]";0,444262360169069;0,032507852929276;0,000187684176394943;0,000185681270042861;0,380754096068246;0,422106977916788;0,444108617148763;0,466333798324236;0,508417929206369
"Gamma1[20, 2]";0,462625494128502;0,0347420581900601;0,000200583366482328;0,000200859602052725;0,395127449816911;0,43903410322008;0,462639234039438;0,486313905206973;0,53005331001521
"Gamma1[21, 2]";0,46280355339878;0,037135181175285;0,000214400068479563;0,000213108971525684;0,39019394102199;0,437615193011671;0,462779225411298;0,487806113162366;0,53634000692254
"Gamma1[22, 2]";0,551729114507572;0,0481277518104804;0,000277865704632724;0,000277355102784311;0,456088260753277;0,519190873642383;0,55234402203457;0,584510375934307;0,644024020661889
"Gamma1[23, 2]";0,487386165116544;0,0420175568622405;0,00024258847765105;0,000241981799559729;0,404409948003052;0,459437121524789;0,487564054248667;0,515792553960841;0,570488239771264
"Gamma1[24, 2]";0,668807220269164;0,0397947279930525;0,000229754969191168;0,000227846248282061;0,588080307864081;0,642358573053066;0,669697953130604;0,696128398377654;0,743936265575289
"Gamma1_F[1]";0,496211566389881;0,0482535916740647;0,000278592241423875;0,000276049005527711;0,402079757141393;0,463524093425025;0,496069735433668;0,528708859500967;0,590709611936794
"Gamma1_F[2]";0,48702240587161;0,0396757614066635;0,000229068115284406;0,000228545554931722;0,410432112567166;0,460067573618927;0,486674191424376;0,513613448307275;0,564937485225499
"Gamma1_F[3]";0,621210439722841;0,0342231829598704;0,00019758763894407;0,000195916228570459;0,553082076549459;0,59834725439957;0,62176844570488;0,644402817837076;0,686626592371706
"Gamma1_F[4]";0,661379640543332;0,0446559803226649;0,000257821422602172;0,000261377397912166;0,571602182515642;0,631587835230393;0,662039321435742;0,692357735702329;0,745881679513286
"Gamma1_F[5]";0,445060138610733;0,0525323517173347;0,000303295674051673;0,000304854536569038;0,344024458225782;0,409324186216071;0,44421518059332;0,480175731063023;0,549653839555815
"Gamma1_F[6]";0,564601575796189;0,0302410125881246;0,000174596567583206;0,000173680742840498;0,505024553630161;0,544210757891031;0,564829570861564;0,584949069124084;0,62303163665186
"Gamma1_F[7]";0,684980910030021;0,0409091720032493;0,000236189214684007;0,000234151677341356;0,601485725966208;0,658176826411664;0,685799767394208;0,712966021265476;0,762400117865705
"Gamma1_F[8]";0,509088493122712;0,031615153990844;0,000182530176670852;0,000182714033535291;0,447435409870848;0,487614413248356;0,5087370121913;0,530431776280928;0,571966165521126
"Gamma1_F[9]";0,521004411042067;0,0322252796071674;0,000186052738559091;0,000184291899447723;0,457218828755247;0,499539276085943;0,521105862396704;0,542776662964705;0,583923889823312
"Gamma1_F[10]";0,512941965980259;0,031011649618998;0,000179045842555429;0,00017857022228839;0,452404257044441;0,491712896738976;0,513033256855195;0,534032579271855;0,573231813653713
"Gamma1_F[11]";0,552865716408622;0,0378588999587455;0,000218578460824048;0,000215567770798464;0,47748888692474;0,527487415122188;0,552979722010352;0,578482862261308;0,626317414276738
"Gamma1_F[12]";0,617090213314834;0,0362026396997786;0,000209016037760422;0,000209447122589375;0,545049779997636;0,592838216840429;0,61737923988313;0,641928619525056;0,687298477543936
"Gamma1_F[13]";0,570232894349381;0,0414408818986991;0,000239259043196694;0,000241838173913244;0,488265661731138;0,542404593355356;0,570250200700044;0,598386196886405;0,650595277646146
"Gamma1_F[14]";0,633740445441847;0,0326018125092824;0,000188226652283039;0,000188215636848709;0,568895253406325;0,612042029751954;0,634181645899252;0,655644554082615;0,697125130487485
"Gamma1_F[15]";0,548027834202733;0,036845739535571;0,000212728976393527;0,000212702306373836;0,47563834465954;0,523245713931038;0,548152105173679;0,573108856385361;0,619626550598564
"Gamma1_F[16]";0,555630200612061;0,0427266588031589;0,000246682479615771;0,000248164875745576;0,471224302031919;0,52651121378165;0,555831548609086;0,584683059845985;0,638751807689389
"Gamma1_F[17]";0,561081987589844;0,033718168804499;0,000194671938358587;0,000196838934196392;0,493980834750118;0,538287220907368;0,561252583114169;0,584127390762912;0,626600627985476
"Gamma1_F[18]";0,553651793124664;0,0362225118384032;0,000209130769606265;0,000209819753508275;0,483023664854969;0,529180099987964;0,553708917198743;0,577965817385351;0,625326354492759
"Gamma1_F[19]";0,555737639830931;0,032507852929276;0,000187684176394943;0,000185681270042861;0,491582070793631;0,533666201675764;0,555891382851237;0,577893022083212;0,619245903931754
"Gamma1_F[20]";0,537374505871498;0,0347420581900601;0,000200583366482328;0,000200859602052725;0,46994668998479;0,513686094793027;0,537360765960562;0,56096589677992;0,604872550183089
"Gamma1_F[21]";0,53719644660122;0,037135181175285;0,000214400068479563;0,000213108971525684;0,463659993077459;0,512193886837634;0,537220774588702;0,562384806988329;0,60980605897801
"Gamma1_F[22]";0,448270885492428;0,0481277518104804;0,000277865704632724;0,000277355102784311;0,355975979338111;0,415489624065693;0,44765597796543;0,480809126357617;0,543911739246723
"Gamma1_F[23]";0,512613834883456;0,0420175568622405;0,00024258847765105;0,000241981799559729;0,429511760228736;0,484207446039159;0,512435945751333;0,540562878475211;0,595590051996948
"Gamma1_F[24]";0,331192779730836;0,0397947279930525;0,000229754969191168;0,000227846248282061;0,256063734424711;0,303871601622346;0,330302046869396;0,357641426946934;0,411919692135919
"Gamma3[1, 1]";0,440988551034148;0,0481006691002111;0,00027770934253208;0,000275239855339576;0,348651065897966;0,408044648022889;0,440453235899726;0,473047881604872;0,536335484045281
"Gamma3[2, 1]";0,425857212297687;0,0393132635017585;0,00022697523265463;0,000228281616153536;0,351418223746465;0,398878409679972;0,425337896039389;0,452172440506895;0,503708681802742
"Gamma3[3, 1]";0,561755115956733;0,0361289701534865;0,000208590706436594;0,000206771889521297;0,490782955956997;0,537428221725538;0,562125843655571;0,586077374095458;0,631647775776903
"Gamma3[4, 1]";0,608213331136864;0,0477972734453595;0,000275957686902084;0,000279867628435746;0,513812237367384;0,576191032057315;0,60842763962611;0,641156108556729;0,700199333327102
"Gamma3[5, 1]";0,379480923469041;0,0507020811646705;0,000292728602088968;0,00029414960119124;0,283814316262833;0,344755029074648;0,377813715520602;0,413118082183729;0,482434557561002
"Gamma3[6, 1]";0,501556472986468;0,0315510263528635;0,000182159935580347;0,000181177113220866;0,440008385849997;0,480107163425228;0,501534538891851;0,522963458741512;0,56289916658383
"Gamma3[7, 1]";0,626141199038709;0,044814140320847;0,000258734559777427;0,000256306486959913;0,535866002045873;0,596616169281903;0,6266923026303;0,656325589826861;0,712670485351934
"Gamma3[8, 1]";0,450689316796532;0,0321982798957559;0,000185896855652576;0,000186021912069826;0,388497732390546;0,428709763235261;0,450223769716253;0,472188298880782;0,515244250687503
"Gamma3[9, 1]";0,457181091701963;0,0325795834142502;0,000188098312543032;0,000186457667309838;0,393351914656664;0,435140029467487;0,457094330917059;0,479050562716741;0,521678658139835
"Gamma3[10, 1]";0,45595359994819;0,0314516918639621;0,000181586427641277;0,000183235191602323;0,394868712843195;0,434314618103588;0,455864071147075;0,477294897810148;0,517423229899773
"Gamma3[11, 1]";0,480875554398633;0,0387383081136078;0,000223655726173421;0,000220676222313648;0,405328279676245;0,454725147012646;0,480485254660937;0,506881047874797;0,557260508085482
"Gamma3[12, 1]";0,529177354171603;0,0388065986801261;0,000224050001943046;0,000223561684723317;0,453406429398571;0,502882154908147;0,528659713884555;0,555401076351782;0,605999194457336
"Gamma3[13, 1]";0,478637195101781;0,0429106498780526;0,000247744752581955;0,000249813619545749;0,39571548352964;0,449336894785026;0,478086669986969;0,507621454364247;0,563552809417574
"Gamma3[14, 1]";0,560262729667045;0,035507648798901;0,000205003505923362;0,00020499396639681;0,49034888390981;0,536237933495096;0,560218333344722;0,584072134481947;0,630345045808204
"Gamma3[15, 1]";0,436650895063168;0,0376140455621905;0,000217164793306415;0,000218042986247909;0,36436543322304;0,410904384595123;0,436227246346878;0,461712806778827;0,51145879124314
"Gamma3[16, 1]";0,465221241902869;0,0437360619201022;0,000252510271228651;0,000253431312193822;0,381101287955092;0,435124224110515;0,464714734100712;0,494696923407211;0,55202967291431
"Gamma3[17, 1]";0,462027421580134;0,0355092600711308;0,000205012808607918;0,000204655802584534;0,393492953328744;0,437897874375097;0,461763646341769;0,485979171110371;0,532069747654767
"Gamma3[18, 1]";0,445381822213224;0,0378702284625836;0,000218643865971452;0,000218903092106695;0,373265717704344;0,419609661772484;0,444772976688122;0,4705022645556;0,521833857318714
"Gamma3[19, 1]";0,462242997704244;0,0336253807035685;0,000194136226008089;0,000191793675241732;0,397169559369427;0,439288399802958;0,462062178555105;0,484872539842884;0,529376842828303
"Gamma3[20, 1]";0,441296590073202;0,0360658753580404;0,000208226428465241;0,000208557193114364;0,372797245342235;0,416401557653212;0,440971828210803;0,465587662196887;0,512565645221318
"Gamma3[21, 1]";0,452174527428288;0,0377333377828708;0,000217853527263635;0,000216853206413532;0,379177254592391;0,426423967972118;0,451550228277914;0,477727924143482;0,52742876517736
"Gamma3[22, 1]";0,367873524059233;0,0458171813790192;0,000264525620026867;0,000263193434117143;0,281766428924994;0,336368170972242;0,366461863103227;0,398285382247091;0,460762884213342
"Gamma3[23, 1]";0,420869985856722;0,0415786178873925;0,000240054262298187;0,000239357107448364;0,340647427406302;0,392430383145989;0,420141283130719;0,448287104921461;0,504506876106316
"Gamma3[24, 1]";0,262109061509683;0,0353655235810123;0,000204182945595295;0,000202578042408432;0,196453793716433;0,237588374752677;0,260817953033491;0,28515813705313;0,335147631122418
"Gamma3[1, 2]";0,559011448965852;0,0481006691002111;0,00027770934253208;0,000275239855339576;0,463664515954719;0,526952118395128;0,559546764100274;0,591955351977111;0,651348934102034
"Gamma3[2, 2]";0,574142787702313;0,0393132635017585;0,00022697523265463;0,000228281616153536;0,496291318197258;0,547827559493105;0,574662103960611;0,601121590320028;0,648581776253535
"Gamma3[3, 2]";0,438244884043267;0,0361289701534865;0,000208590706436594;0,000206771889521297;0,368352224223097;0,413922625904542;0,43787415634443;0,462571778274462;0,509217044043003
"Gamma3[4, 2]";0,391786668863136;0,0477972734453595;0,000275957686902084;0,000279867628435746;0,299800666672898;0,358843891443271;0,39157236037389;0,423808967942685;0,486187762632615
"Gamma3[5, 2]";0,620519076530959;0,0507020811646705;0,000292728602088968;0,00029414960119124;0,517565442438998;0,586881917816271;0,622186284479398;0,655244970925352;0,716185683737167
"Gamma3[6, 2]";0,498443527013532;0,0315510263528635;0,000182159935580347;0,000181177113220866;0,43710083341617;0,477036541258488;0,498465461108149;0,519892836574772;0,559991614150003
"Gamma3[7, 2]";0,373858800961291;0,044814140320847;0,000258734559777427;0,000256306486959913;0,287329514648066;0,343674410173139;0,3733076973697;0,403383830718097;0,464133997954127
"Gamma3[8, 2]";0,549310683203468;0,0321982798957559;0,000185896855652576;0,000186021912069826;0,484755749312497;0,527811701119218;0,549776230283747;0,571290236764739;0,611502267609454
"Gamma3[9, 2]";0,542818908298037;0,0325795834142502;0,000188098312543032;0,000186457667309838;0,478321341860165;0,520949437283259;0,542905669082941;0,564859970532513;0,606648085343336
"Gamma3[10, 2]";0,54404640005181;0,0314516918639621;0,000181586427641277;0,000183235191602323;0,482576770100227;0,522705102189852;0,544135928852925;0,565685381896412;0,605131287156805
"Gamma3[11, 2]";0,519124445601367;0,0387383081136078;0,000223655726173421;0,000220676222313648;0,442739491914518;0,493118952125203;0,519514745339063;0,545274852987354;0,594671720323755
"Gamma3[12, 2]";0,470822645828397;0,0388065986801261;0,000224050001943046;0,000223561684723317;0,394000805542665;0,444598923648218;0,471340286115445;0,497117845091853;0,546593570601429
"Gamma3[13, 2]";0,521362804898219;0,0429106498780526;0,000247744752581955;0,000249813619545749;0,436447190582427;0,492378545635753;0,521913330013031;0,550663105214974;0,60428451647036
"Gamma3[14, 2]";0,439737270332955;0,035507648798901;0,000205003505923362;0,00020499396639681;0,369654954191796;0,415927865518053;0,439781666655278;0,463762066504904;0,50965111609019
"Gamma3[15, 2]";0,563349104936832;0,0376140455621905;0,000217164793306415;0,000218042986247909;0,48854120875686;0,538287193221173;0,563772753653122;0,589095615404877;0,63563456677696
"Gamma3[16, 2]";0,534778758097131;0,0437360619201022;0,000252510271228651;0,000253431312193822;0,44797032708569;0,505303076592789;0,535285265899288;0,564875775889485;0,618898712044908
"Gamma3[17, 2]";0,537972578419866;0,0355092600711308;0,000205012808607918;0,000204655802584534;0,467930252345233;0,514020828889629;0,538236353658231;0,562102125624903;0,606507046671256
"Gamma3[18, 2]";0,554618177786776;0,0378702284625836;0,000218643865971452;0,000218903092106695;0,478166142681286;0,5294977354444;0,555227023311878;0,580390338227516;0,626734282295657
"Gamma3[19, 2]";0,537757002295756;0,0336253807035685;0,000194136226008089;0,000191793675241732;0,470623157171697;0,515127460157116;0,537937821444895;0,560711600197042;0,602830440630573
"Gamma3[20, 2]";0,558703409926798;0,0360658753580404;0,000208226428465241;0,000208557193114364;0,487434354778682;0,534412337803113;0,559028171789197;0,583598442346788;0,627202754657765
"Gamma3[21, 2]";0,547825472571712;0,0377333377828708;0,000217853527263635;0,000216853206413532;0,47257123482264;0,522272075856517;0,548449771722086;0,573576032027882;0,620822745407609
"Gamma3[22, 2]";0,632126475940767;0,0458171813790192;0,000264525620026867;0,000263193434117143;0,539237115786657;0,601714617752909;0,633538136896773;0,663631829027759;0,718233571075006
"Gamma3[23, 2]";0,579130014143278;0,0415786178873925;0,000240054262298187;0,000239357107448364;0,495493123893684;0,551712895078539;0,579858716869281;0,607569616854011;0,659352572593698
"Gamma3[24, 2]";0,737890938490317;0,0353655235810123;0,000204182945595295;0,000202578042408432;0,664852368877582;0,71484186294687;0,739182046966508;0,762411625247323;0,803546206283567
"Gamma4[1, 1]";0,83279198889536;0,0309681829101546;0,000178794887394913;0,000177459717305793;0,765326804952397;0,813405266245385;0,834728227641158;0,854585720126103;0,887646259376639
"Gamma4[2, 1]";0,827221727547157;0,0287132468845908;0,000165776008181267;0,000164953864507662;0,766141320545454;0,808902773987115;0,829067056782756;0,847539774784305;0,877904763175765
"Gamma4[3, 1]";0,893432620438502;0,0179571966968911;0,000103675923468411;0,000103449756761805;0,854603391508419;0,882185427342933;0,894579287011913;0,906105128843388;0,925121670776861
"Gamma4[4, 1]";0,908127046001045;0,0195594605671104;0,000112926598236251;0,000113920845851768;0,865587818402309;0,895914571863573;0,909804580326862;0,922005070882981;0,941701246034269
"Gamma4[5, 1]";0,791341211544615;0,039715922023562;0,000229299982714177;0,000229310623626604;0,706444154709634;0,766109965530406;0,794206272224691;0,819347881638942;0,860899588731224
"Gamma4[6, 1]";0,866308655495654;0,0193986769496603;0,00011199831358809;0,000111990726047418;0,825025344295438;0,854010110059827;0,867341597182493;0,879727281527825;0,901226107460515
"Gamma4[7, 1]";0,913733713369042;0,017775235147064;0,000102625367970663;0,000102381433788298;0,875220803018231;0,902641701805992;0,914984167877895;0,926338102715885;0,944342317964714
"Gamma4[8, 1]";0,845023837231585;0,0226705636712124;0,00013088856038255;0,00013045581482318;0,797044345645224;0,830393943243812;0,846260105237651;0,860930277268199;0,886009370362202
"Gamma4[9, 1]";0,845332943080787;0,0233826488776793;0,000134999786238947;0,000133472878037628;0,795995596138571;0,830356969467909;0,84659334061215;0,861601221095147;0,887224153203441
"Gamma4[10, 1]";0,84583220849774;0,0221800794158289;0,000128056748213761;0,000127455850224923;0,79886248213697;0,831628994418891;0,847037052526834;0,861399815663134;0,885409682313588
