"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Mu_L2nm[7]";2,78192726470762;0,0355056166955783;0,000204991773569358;0,000205053113197994;2,70999437924498;2,75845182550659;2,78249341338247;2,80632540401092;2,84953353104033
"Mu_L2nm[8]";2,84141871695056;0,0274012080235136;0,000158200948284965;0,000158200969573156;2,78600416383942;2,82339730661717;2,84188598525647;2,86017716793806;2,89385095928338
"Mu_L2nm[9]";2,83556672648084;0,0368043062971931;0,000212489761480219;0,000212500727883739;2,7613586598483;2,81106611978475;2,83653212724055;2,86043784721755;2,90677225955961
"Mu_L2nm[10]";2,83236589404752;0,0362894215731039;0,000209517073139673;0,000209524452143219;2,7582596186224;2,80838762940425;2,83306673389493;2,85704274368406;2,90107593806364
"Mu_L2nm[11]";2,70439835018738;0,0347033687916662;0,000200359993136554;0,000202952295185801;2,63410861803839;2,6816847270314;2,70505896071332;2,72793723086898;2,77089822065564
"Mu_L2nm[12]";2,60019722507807;0,0299886555826518;0,00017313958373279;0,000170465604285769;2,5395149572308;2,58048064311774;2,60059422839151;2,62074977839689;2,65765271956512
"Mu_L2nm[13]";2,55738923382481;0,0326286387223698;0,000188381533496512;0,00018878077189268;2,49144972195422;2,53609307627376;2,5579394901626;2,57935195560646;2,62030271644303
"Mu_L2nm[14]";2,73240931495706;0,0258907365895091;0,000149480237394708;0,000153875682971379;2,6804224899624;2,71536307889554;2,73298965559776;2,74993093215892;2,78193262872795
"Mu_L2nm[15]";2,47353525663148;0,0260501526280623;0,000150400626322426;0,000148039454353715;2,42206854355465;2,45618574005736;2,47374500489379;2,49145078741772;2,52324232659827
"Mu_L2nm[16]";2,57761123551771;0,0301805482584967;0,000174247476613336;0,00017462802264766;2,51692189381259;2,55762157625969;2,57817020429782;2,59806551977572;2,63543587670182
"Mu_L2nm[17]";2,50645594693983;0,0296051720805716;0,000170925540701232;0,000168975622734391;2,44728721317064;2,48694472704737;2,5068744539823;2,52652187428486;2,563330773984
"Mu_L2nm[18]";2,4540021091885;0,0267615435107778;0,000154507843498774;0,000155099882329804;2,400780894869;2,4361752908119;2,4542248562408;2,47205327833061;2,50589851091109
"Mu_L2nm[19]";2,54048297260956;0,0266671086780719;0,000153962623737938;0,000155032543484815;2,48697076283276;2,52299445424647;2,54101014621021;2,55855729628846;2,59123135219241
"Mu_L2nm[20]";2,54711439003196;0,0253682623745797;0,000146463731108367;0,000144619993288825;2,49612182369224;2,53022630360331;2,54763154679453;2,56459298968543;2,59449474408524
"Mu_L2nm[21]";2,61651084464036;0,025975788706769;0,000149971286022659;0,000151647287291651;2,5645934344901;2,59948276794094;2,61692070762349;2,63405818289394;2,66615950076254
"Mu_L2nm[22]";2,62246741818725;0,026821504711346;0,000154854029651664;0,00015627552538508;2,56840880603107;2,60474385990488;2,62294264286662;2,64066471583585;2,67386670239644
"Mu_L2nm[23]";2,55397842281033;0,0326909951808406;0,000188741548677351;0,000187897096138879;2,48865004479435;2,53252480387452;2,55436392721501;2,57647653587018;2,61642658332399
"Mu_L2nm[24]";2,59786143499354;0,0339840699159004;0,000196207119141041;0,000195147865589891;2,52867558883493;2,57548750198495;2,5986066232131;2,62099964830376;2,66263832386354
"Mu_Mu_L1";1,05010996838707;0,0125460390029858;7,24345899563739e-05;7,22149488299596e-05;1,02604324882356;1,04167227310615;1,05001256672504;1,0583850530162;1,07506612371718
"Mu_Mu_L1surv";1,12528889386418;0,00538590591335508;3,10955422890555e-05;3,09717497007337e-05;1,1147353928762;1,12167572838535;1,12527961033518;1,12890914115624;1,13589588738645
"Mu_Mu_L2";2,78789931442236;0,033798747151998;0,000195137157664781;0,000195281883116236;2,7227414812515;2,76557623488768;2,78752040678873;2,81000498917339;2,85541382743403
"Mu_Mu_L2m";2,81600608303238;0,00799478790779335;4,61579295067846e-05;4,61563247745435e-05;2,80038389661659;2,81062391788446;2,81601417586237;2,82140003669938;2,8317577445488
"Mu_Mu_L2nm";2,66882285690024;0,0110499608162762;6,37969785181185e-05;6,36574907246211e-05;2,64711873115813;2,66141619137308;2,66880327219724;2,67622270839909;2,69073242964485
"Mu_N1[1]";2423,38575777853;314,515000548684;1,81585320230958;1,81590388959445;1866,06576036962;2206,26150412605;2400,49833247404;2620,55159868161;3102,16098766145
"Mu_N1[2]";10130,8617369087;275,582801237087;1,59107804478263;1,5659066288604;9599,41430835436;9942,78951939962;10126,0657037125;10316,6475593658;10684,7595676318
"Mu_N1[3]";5086,59551678487;364,396622248885;2,10384487947184;2,10652688011262;4402,25988668788;4834,88078547614;5072,64648480147;5323,98625546887;5844,68051442918
"Mu_N1[4]";2792,79878308784;222,526891299091;1,28475960593461;1,28004851587065;2383,14603997981;2637,44394955388;2784,01169937545;2937,44614174005;3253,66568619897
"Mu_N1[5]";3225,59618297864;257,286595504252;1,48544485173262;1,48534678490761;2750,95948331877;3047,49651770744;3215,04625497238;3390,2849289235;3765,47345259549
"Mu_N1[6]";12081,108509445;725,506194439776;4,18871196658545;4,18883387242905;10716,0428095489;11577,6460879185;12060,7383307157;12561,3950639972;13562,4616060916
"Mu_N1[7]";1354,2618544455;85,7889006648586;0,495302448923382;0,49391876674044;1193,63571166747;1295,03224758133;1351,3591679619;1410,52589388031;1531,3258540276
"Mu_N1[8]";10270,307709423;212,483568687188;1,2267744557992;1,22682966114091;9860,49721531663;10127,1737410364;10268,6477193545;10411,6935231464;10692,2703152381
"Mu_N1[9]";7978,70751909999;169,004997390011;0,97575080737515;0,982518707794556;7650,34872043303;7864,10233676573;7977,23595245355;8091,50352963508;8311,92026207401
"Mu_N1[10]";10925,4145521703;256,78276620322;1,48253599190686;1,47578013252302;10426,832745756;10752,1087776313;10923,2454617123;11094,9853648385;11432,8550235247
"Mu_N1[11]";7471,54169099515;429,562586690381;2,48008075059483;2,44768424537332;6666,17508024752;7177,81804908484;7456,38985409785;7751,70369941361;8356,98173259272
"Mu_N1[12]";7713,15110429742;287,818310750937;1,66171979189757;1,65223583361506;7170,21285544494;7514,24500415168;7708,16028561607;7905,32917252625;8290,52532237001
"Mu_N1[13]";10663,9341814468;627,78786222407;3,62453491249047;3,62456738272437;9463,96519524474;10237,5411015392;10646,109528914;11077,7616338554;11928,8281341707
"Mu_N1[14]";14037,7650749719;641,728526176843;3,70502137334862;3,68631692373271;12836,3494367265;13593,6457425782;14023,853535177;14462,001881875;15329,5013533373
"Mu_N1[15]";10818,4342672782;464,114994220826;2,67956916848335;2,67958899415675;9937,49649893225;10497,1527684406;10808,9498566777;11126,7013512412;11754,8625643136
"Mu_N1[16]";9160,1565680575;693,972968730491;4,00665480306873;4,02886803176996;7872,84371172247;8679,36955399947;9138,15312386474;9611,23970311284;10594,7194044144
"Mu_N1[17]";8805,96332141219;833,224854091079;4,81062593804971;4,73221238961216;7300,43650811448;8219,52743526016;8762,28440073391;9342,58918526912;10559,3504810698
"Mu_N1[18]";9379,88951519012;1318,40993775476;7,61184332464987;7,61151610961755;7062,70437230087;8449,57823811151;9292,47379947176;10194,4049708006;12252,7746119698
"Mu_N1[19]";10540,1107254939;562,936542250143;3,25011564204797;3,2700369295505;9496,73626522933;10149,5109981843;10523,6288892495;10909,4275245965;11689,4042616206
"Mu_N1[20]";6958,87261535614;527,409797893925;3,04500188787303;2,986868219922;5984,2785371821;6594,57240542596;6936,96731747542;7303,33621962789;8052,54576417996
"Mu_N1[21]";9999,78517223102;380,838969276386;2,19877481429621;2,20625135300004;9273,70798064795;9743,13374443727;9991,35916369301;10251,4109037181;10766,0163152846
"Mu_N1[22]";6463,79656699913;448,119695132482;2,58722026613911;2,57305138840561;5628,1240402076;6150,32748311451;6448,21252687813;6760,50611424094;7382,59243402008
"Mu_N1[23]";5405,48156169277;497,386040698467;2,87165964488422;2,89282610289717;4497,13500316471;5061,74728112759;5382,92417248599;5728,78709180491;6427,25710503149
"Mu_N1[24]";5432,62529974782;285,970724924814;1,65105275015694;1,66468457568105;4891,34607472;5235,99601361037;5424,16706003744;5621,70535699185;6009,65394731681
"Mu_N2[1, 1]";342,13771611373;40,2540724898636;0,232406995880014;0,232284087646066;267,498643252066;314,471714888535;340,821184129079;368,508300595722;425,234413446055
"Mu_N2[2, 1]";453,198333930013;45,9731921670778;0,265426348731687;0,26705395857827;366,205281129359;422,027603639822;451,6009747158;483,55356613605;546,301637538476
"Mu_N2[3, 1]";281,644147008668;27,2061013881701;0,157074499600602;0,157472864801137;231,538198324841;262,937394016682;280,592512766689;299,016408612617;338,585483662526
"Mu_N2[4, 1]";327,030646428499;41,3827349854231;0,23892333183637;0,23457629501218;252,980955252678;297,789750356463;324,595961856211;353,811095526728;414,232003228449
"Mu_N2[5, 1]";223,46264168338;29,9778934480279;0,173077448519568;0,17264755404293;167,803264345154;203,00318682244;222,409764872648;242,985537010743;285,324346918289
"Mu_N2[6, 1]";530,74628858591;41,547668574909;0,239875576359251;0,240724515273049;452,541848355192;502,720537886462;529,640488572238;557,88152007614;615,617889158991
"Mu_N2[7, 1]";276,606938528317;26,7961597001349;0,154707700161211;0,157657732362899;226,615746290626;258,072567329842;275,857785403159;294,029037783273;331,768224580426
"Mu_N2[8, 1]";894,922068997957;63,8849086747806;0,368839692205392;0,370216537857284;772,84951647732;850,864483807997;893,962979908845;937,827724269066;1023,35319194447
"Mu_N2[9, 1]";400,246033999744;33,5257868320731;0,193561220522914;0,194452201367259;337,163027377549;377,241973541729;399,097274768926;422,347522151427;468,987253256442
"Mu_N2[10, 1]";707,603776539518;52,2622167878896;0,301736049309346;0,303586186253961;608,806538063135;671,881425494511;706,433801750888;742,129855616568;812,655825704251
"Mu_N2[11, 1]";442,365529653442;41,3258104263407;0,238594677741272;0,238588706891006;364,508770295078;413,767767582238;441,098989772701;469,387941838;526,723579750335
"Mu_N2[12, 1]";367,776236173072;35,0218148052215;0,202198542053039;0,204091305363623;303,350339192743;343,604208520953;366,523954652701;390,130587452266;440,307714786909
"Mu_N2[13, 1]";290,190755809374;30,6250778929075;0,176813969654234;0,172747264505762;233,36948796544;268,84665396311;289,04423214977;310,169955096724;353,328682621331
"Mu_N2[14, 1]";847,242046476327;62,484184045582;0,360752604788109;0,360319117421112;726,857779081526;804,910446252942;846,308357898524;888,997597888831;972,70451456081
"Mu_N2[15, 1]";431,971672168869;43,2548815526554;0,24973217508191;0,249839472230606;352,217149511406;401,933767643765;430,283160980791;460,131325975181;521,52930647909
"Mu_N2[16, 1]";413,95336900249;47,1610458579867;0,272284425213729;0,271102442713277;327,437174153222;381,150269014761;412,070456708132;444,331407658736;512,123945296346
"Mu_N2[17, 1]";618,576573673663;49,339685283182;0,284862805799766;0,284883700540298;525,037537809386;584,891978111057;617,407482963453;651,401713248881;718,889708771872
"Mu_N2[18, 1]";693,530097324969;60,3579891894513;0,348477013062742;0,344091665906922;579,54060716789;652,007307120077;691,762740521383;733,275646960052;816,626324636045
"Mu_N2[19, 1]";557,839920709703;43,5220962924902;0,25127494010166;0,25192722252151;475,413866328659;528,042284286425;556,614441455487;586,426949765828;647,404167502937
"Mu_N2[20, 1]";595,191658595286;48,7861612020202;0,281667033027149;0,283095019200394;502,336976504054;561,741994789908;594,222881201956;627,551479254081;693,458034897021
"Mu_N2[21, 1]";845,789744732713;74,1169497988298;0,427914409178684;0,428257089609374;706,265178254428;794,989174749091;843,94036957577;895,301447450513;995,188978266606
"Mu_N2[22, 1]";234,903057709362;31,418805659515;0,181396559051375;0,179976608852231;176,996641350116;213,11692334689;233,482274237905;255,373837779781;300,300360658963
"Mu_N2[23, 1]";217,094147344872;27,7954323965107;0,160477003763675;0,160473891253742;167,632961046833;197,481743121437;215,454042774019;234,800713680308;276,405579940468
"Mu_N2[24, 1]";241,419103971488;33,8274698910153;0,195302988475816;0,193746395372495;179,840068341457;217,765894992243;239,865390860991;263,392881187556;311,847644833603
"Mu_N2[1, 2]";326,624289792869;39,1413793963734;0,225982859309495;0,22286086871794;252,770509035445;299,887161685965;325,621092525543;352,310498166546;406,315070068709
"Mu_N2[2, 2]";505,883162631255;43,4913292400725;0,251097306441705;0,251559613319834;422,225177556677;476,127797701157;505,147425107224;534,911286770772;592,03021732678
"Mu_N2[3, 2]";173,224751785379;20,5104250306633;0,118416994126471;0,116253870800556;135,889950389575;159,033631462521;172,314380046061;186,679724640819;215,958722605473
"Mu_N2[4, 2]";166,752905330615;29,2518275912409;0,168885505340914;0,169541871659906;115,070874861867;146,219421820454;164,865564634704;185,022900592273;229,830944797926
"Mu_N2[5, 2]";259,39590635644;29,8087965159667;0,172101166927122;0,172111723307159;203,023982173861;238,870662410665;258,717690085841;279,43167913229;319,040552043686
"Mu_N2[6, 2]";386,327001434691;36,2500510275231;0,209289767188782;0,209301582253216;318,48101814524;361,324509862122;385,143412095036;409,879311723656;460,964715593501
"Mu_N2[7, 2]";139,921691801985;20,9915675228214;0,121194871600131;0,122175398056748;101,791187210837;125,220062944864;138,961922225335;153,492147121558;183,469736064593
"Mu_N2[8, 2]";820,900655774634;62,4038311925703;0,360288687374944;0,367925744435134;700,841166253428;778,045419700613;820,167441962853;862,712836931215;945,792832410244
"Mu_N2[9, 2]";391,602779906225;30,2833299304955;0,174840886873298;0,174851684910295;334,014841193857;370,878706395823;391,197633726376;411,452168821168;452,833948211766
"Mu_N2[10, 2]";658,893502251017;50,3741001378414;0,290835002747679;0,29681920471904;562,669508847564;624,545066364157;658,101871537831;692,300447951281;761,025344687864
"Mu_N2[11, 2]";369,848472850155;37,9449704145486;0,21907538883232;0,219070354568828;298,503160755493;343,617077176558;368,597299538333;394,815098170409;447,279977841983
"Mu_N2[12, 2]";243,706574197577;28,1483182519095;0,162514391199752;0,161934783641608;190,936368113066;224,11828481382;242,797299468303;262,09259525666;301,611413104777
"Mu_N2[13, 2]";219,723128548147;27,1004119721283;0,15646430147258;0,156026067708082;170,013249423867;201,071230323665;218,502206042392;237,195405712949;276,038810184571
"Mu_N2[14, 2]";568,558640890246;55,3166891832395;0,319371053906222;0,320821900612306;462,368997489856;530,759481413548;567,686699394102;605,128148355817;681,136956829381
"Mu_N2[15, 2]";371,445313667536;34,2004996554277;0,197456676824809;0,195965362272923;306,954246457121;347,994002981261;370,386705667929;394,110442274515;441,306005081265
"Mu_N2[16, 2]";334,294272769027;42,8762805475498;0,247546321159778;0,249409770080799;255,854410770533;304,423252472602;332,401487181204;362,112738446073;423,49488807867
"Mu_N2[17, 2]";455,205128216472;43,9352659164279;0,253660376037674;0,252195903086334;372,341941570468;425,029734192853;454,178209148547;484,30266374986;544,687170078633
"Mu_N2[18, 2]";548,025539899057;53,9807884446678;0,311658227395972;0,317845423231934;445,847369657949;510,95228250186;546,370468728683;583,674504741155;657,705897822834
"Mu_N2[19, 2]";422,707749055083;38,2554659172675;0,220868035453089;0,22648553808031;351,081137023435;396,17288049593;421,460655200422;447,867612481423;500,740168475136
"Mu_N2[20, 2]";494,995256432843;47,0485751054139;0,27163507502099;0,270399098890073;405,002036806552;462,795124390851;493,972126572918;525,761390281682;590,332052669899
"Mu_N2[21, 2]";728,210166538192;61,3140565538364;0,353996870564654;0,356764380876014;609,840223089782;686,62961631603;727,657152918009;769,303642636906;849,645133267686
"Mu_N2[22, 2]";277,227277086591;33,8453494086877;0,195406215919228;0,194572702251895;214,367055532651;253,598474430294;276,112453691768;299,163724806345;347,09270760992
"Mu_N2[23, 2]";205,553578346137;25,6191618052486;0,147912299646729;0,151215673651255;158,716554938958;187,806730740207;204,273209999938;222,118290410044;258,81091105509
"Mu_N2[24, 2]";443,129724474071;44,1092076190469;0,254664628925978;0,254672552957408;361,228063541173;412,34565671464;441,482833125187;472,24521447681;533,940041503151
"Mu_N2m[1, 1]";283,334906805263;36,8762053036462;0,21290487058752;0,212272138375348;215,079600839456;257,73880709923;282,228621699257;307,179000657524;359,189466313596
"Mu_N2m[2, 1]";296,257586993858;37,7224965589855;0,21779093542835;0,21777398753699;225,506727730576;270,117863764962;295,248210690538;321,216548372306;372,54301458126
"Mu_N2m[3, 1]";202,853724841147;22,8248580063681;0,131779379141916;0,131769205068787;160,370853182607;187,071140750349;202,092338819598;217,746895973927;249,419283454009
"Mu_N2m[4, 1]";255,809407907964;37,0928401577341;0,214155612500755;0,20866250426226;189,930592106689;229,61362055535;253,428000106781;279,448067443281;334,909418643381
"Mu_N2m[5, 1]";174,172260083286;26,5913790273717;0,153525398395764;0,152717730773439;125,382683121357;155,764816271329;173,106568236328;191,418960652314;228,761775365194
"Mu_N2m[6, 1]";425,263473429588;39,3570374591919;0,227227961715706;0,230490019103737;351,972257535538;398,217380217968;423,927645971477;451,022365164637;506,646763312362
"Mu_N2m[7, 1]";179,490566273437;22,4212112392577;0,129448923445429;0,130465474598496;138,204242629918;163,867175778352;178,652199219758;193,698160908389;226,376220136975
"Mu_N2m[8, 1]";693,805761180229;58,8460355475324;0,339747744641101;0,339731549959767;581,624215176449;653,066145983899;692,705255375628;733,61914567954;812,040018825295
"Mu_N2m[9, 1]";250,16801388708;26,1393376868384;0,150915536499347;0,150925296463795;200,743009641219;232,06958435944;249,616237509898;267,522087164643;302,899041627165
"Mu_N2m[10, 1]";549,872018356574;47,1751636222289;0,272365934163585;0,274223242162793;460,756343075319;517,616466317764;548,878047129965;581,089479286465;645,769984458221
"Mu_N2m[11, 1]";324,094519586491;34,6083358154411;0,199811319992499;0,199807783209286;259,396317091749;300,51713003666;322,61582862471;346,507663273434;395,787794688004
"Mu_N2m[12, 1]";219,018556534144;25,6466396380134;0,148070942988164;0,146182732860976;171,613130093406;201,391305351481;218,11346201769;235,767833742816;271,82261932374
"Mu_N2m[13, 1]";179,803186886485;24,2020240319661;0,139730450897894;0,140500994411976;135,354123567205;163,143437613563;178,850780064356;195,57431620583;229,969275813042
"Mu_N2m[14, 1]";532,635111798504;53,195426892668;0,307123940361389;0,307098165360111;430,038939742573;496,388235199436;531,819193370328;568,083191017376;637,847864418059
"Mu_N2m[15, 1]";201,56786033135;27,2885696011123;0,15755063005002;0,158698998303714;149,957144863485;182,741143077994;200,907464814546;219,44064877252;257,379531228439
"Mu_N2m[16, 1]";264,028817949033;38,5953744083411;0,222830498041301;0,221107024756778;193,952269495044;237,238812114461;262,312183623585;288,73486326503;345,049265393725
"Mu_N2m[17, 1]";411,23130901334;43,1144298728377;0,248921276930401;0,250383624178236;329,912321539714;381,76281679342;410,224010311937;439,742612572029;498,520076159221
"Mu_N2m[18, 1]";416,020406374852;49,1573240640545;0,283809942810235;0,283692178998071;323,168797376216;382,227194316341;414,540433608749;448,044178796806;516,676262468116
"Mu_N2m[19, 1]";409,491200166374;37,6606950709342;0,217434124370723;0,217436418833276;338,551561817775;383,363949671398;408,339289764367;434,204969059482;487,016834583072
"Mu_N2m[20, 1]";373,922845822538;43,4747160944014;0,251001390400452;0,251001473862392;292,0236446269;343,957138865199;372,66428114712;402,832991027166;461,077919697905
"Mu_N2m[21, 1]";573,463255195311;58,1043188635873;0,33546544136972;0,33722310064682;461,779391270032;533,404842210973;572,619957457603;612,248319332776;689,073162314693
"Mu_N2m[22, 1]";173,009712991192;27,313495121751;0,157694537610524;0,155881695060731;123,889610803332;153,892555696342;171,58914642121;190,633788708718;230,213075522564
"Mu_N2m[23, 1]";145,74333163959;22,1413554723668;0,127833175421942;0,126113681264555;105,211727692476;130,476529952093;144,8059953942;159,807559589766;192,295559415053
"Mu_N2m[24, 1]";183,414433797687;30,8183552814032;0,177929857176997;0,178600481296692;127,820426983789;161,74455666831;181,73966699312;203,336728488499;248,335238798324
"Mu_N2m[1, 2]";315,092659162222;38,2421952508781;0,220791417224967;0,218431529922959;242,963835609872;288,903222478218;314,13587537809;340,214161257595;392,410769584229
"Mu_N2m[2, 2]";485,791847382393;41,8654044247605;0,24171002514368;0,242728140389719;406,043072030462;457,378908294319;485,070767619027;513,853516312051;568,759714118123
"Mu_N2m[3, 2]";161,367702800204;19,6951187032142;0,113709820850224;0,111545483210296;125,383692533269;147,577844311015;160,600612313819;174,343889086637;202,073744919935
"Mu_N2m[4, 2]";156,25949264284;27,8735187384229;0,160927835468906;0,161551051582164;106,998226229982;136,679424999368;154,425983902754;173,620717978467;216,321401681004
"Mu_N2m[5, 2]";249,570182208715;28,9416485980457;0,167094686088732;0,167695670866992;194,781490632454;229,66605675327;249,020881202862;268,767302085;307,269602142156
"Mu_N2m[6, 2]";369,965504587639;35,5457346805153;0,205223394863385;0,205237964068478;303,173602204645;345,420178345404;368,775131036154;393,269761418264;443,153703987725
"Mu_N2m[7, 2]";129,08297825008;19,61668367871;0,11325697602511;0,114201651642473;93,725110131832;115,322741167842;128,138238150068;141,735245107188;169,978860015693
"Mu_N2m[8, 2]";792,244964678809;60,938346618971;0,351827708244337;0,358872496765289;675,017918306927;750,417216794491;791,676024059125;832,974566553871;913,677640553618
"Mu_N2m[9, 2]";364,754378829718;28,372429131501;0,163808295966357;0,164286220164957;310,571666009386;345,264149578889;364,15359451022;383,420682022197;422,046944327559
"Mu_N2m[10, 2]";637,709123061099;49,2986265163031;0,284625752898664;0,284631050511806;543,546957164436;604,288159476928;637,123575903478;670,431870316372;737,370733011945
"Mu_N2m[11, 2]";328,470825730412;34,4000216196361;0,198608617422258;0,19791085771776;263,198534949035;304,736192409485;327,44250393379;351,192276028645;398,123744796302
"Mu_N2m[12, 2]";193,28661136206;24,579002095706;0,141906934763682;0,141782722981366;147,125080706065;176,515493145111;192,348922946331;209,332500010295;243,899336192282
"Mu_N2m[13, 2]";201,668762767717;25,4336120464475;0,14684102761481;0,146840516357189;155,118392444409;184,098190572829;200,500279932887;218,229388201336;254,654972203397
"Mu_N2m[14, 2]";503,963334504951;52,1243186932996;0,300939894289024;0,30050219043121;403,73766573075;468,080415861444;503,144980961321;538,980090934131;608,21622058204
"Mu_N2m[15, 2]";325,508626480157;29,9979309020874;0,173193134814519;0,169082796078512;268,603379170509;305,065226813336;324,775090844402;345,423658543133;385,744455147924
"Mu_N2m[16, 2]";290,60512480047;39,9313819887674;0,230543941403286;0,230759536935823;217,840180954453;262,837450050117;288,858887271698;316,373711319319;373,344023567473
"Mu_N2m[17, 2]";412,039502918563;42,1049747013228;0,243093184780311;0,243075698202524;332,477358873968;383,081986914611;411,024934128182;439,905402648545;497,939597363161
"Mu_N2m[18, 2]";506,946969174389;51,7252036627495;0,298635602585766;0,304619051422241;409,496483771607;471,101396146606;505,02668716878;541,236138311404;612,587602830997
"Mu_N2m[19, 2]";396,505033777381;36,9205751946897;0,213161040272899;0,219047037626888;327,123867704292;370,724656900672;395,378003797077;421,02322407099;471,992297791905
"Mu_N2m[20, 2]";462,997233439129;45,5155221009558;0,262783989372932;0,260913224043198;376,314036672824;431,940299409331;462,127627782255;492,789923629958;555,209804172468
"Mu_N2m[21, 2]";695,306163768059;59,4047189310039;0,342973304659492;0,345362318720619;580,332589967411;654,741621840591;695,038281328087;735,335083246218;812,810231833357
"Mu_N2m[22, 2]";248,010470228934;31,8973278021104;0,184159307929782;0,182894018726973;188,842240053838;225,928093934402;246,91922118039;268,757344549287;313,718426088245
"Mu_N2m[23, 2]";179,954197588625;23,4547226605001;0,135415904418077;0,138560560336081;136,696590811711;163,768221324402;179,26595880546;195,255977676446;228,504401643622
"Mu_N2m[24, 2]";414,399968734385;42,813221861532;0,247182251666306;0,248268870384043;335,517005703545;384,604982181477;412,871491927535;442,361375127688;502,724727295845
"Mu_N2nm[1, 1]";56,9707233069662;12,7185575721145;0,0734306263796408;0,0731643723616336;35,4293591558687;47,9020418547094;55,7556345951787;64,7310428436212;84,9927838106289
"Mu_N2nm[2, 1]";156,534474223038;25,1194498002707;0,145027211040816;0,14321317175699;112,472684511849;138,938991216642;154,835907176807;172,02698892517;210,982855913996
"Mu_N2nm[3, 1]";78,6819667412193;15,182599649693;0,0876567799474856;0,0889232530546438;52,9675516673398;68,078362689197;77,336474477683;88,0700877944817;111,930534068505
"Mu_N2nm[4, 1]";70,2028594215468;14,6978823356499;0,0848582632300491;0,0841254994485872;44,6621314188827;59,8399255736154;69,0754762153676;79,3930987362112;102,071672253042
"Mu_N2nm[5, 1]";48,8019160315556;11,4206384473853;0,0659370868191532;0,066329817096851;29,3735740417953;40,7147997957079;47,7772026522595;55,7738746726449;73,9382537946033
"Mu_N2nm[6, 1]";105,015355668422;16,4690146507699;0,0950839004190988;0,0949272456672655;75,5060349661939;93,4446141203059;104,084911184867;115,457749041878;139,953865121202
"Mu_N2nm[7, 1]";96,6582082015916;13,2933984767143;0,0767494718897595;0,0774084586254661;72,673195202653;87,442439946214;95,8678080438643;105,111613740976;124,764527373676
"Mu_N2nm[8, 1]";200,985250594333;23,1637765573096;0,13373612630811;0,134305029994567;157,798588390948;185,022567477121;199,959033090323;216,012147332526;249,293601976452
"Mu_N2nm[9, 1]";149,814588317749;21,9297939467785;0,126611724384456;0,128138783996155;110,400662440774;134,613196693005;148,556097192655;163,470607692545;196,402071809544
"Mu_N2nm[10, 1]";157,090949939322;21,6421513912762;0,124951019315959;0,125741299304575;118,306548839393;141,936022140789;155,864926971648;170,682391967674;203,225084501987
"Mu_N2nm[11, 1]";118,13323316326;21,5519195851712;0,124430065740517;0,124427412095494;78,9020693239152;103,221883678179;117,092788273229;131,984808317585;163,121995799095
"Mu_N2nm[12, 1]";148,652033145732;22,8724927286566;0,132054398339277;0,133198494673007;107,846831198987;132,607621137485;147,142789154684;163,057372694251;197,647889437627
"Mu_N2nm[13, 1]";110,177926900136;17,8424939768348;0,103013687005398;0,102259273254957;78,4894439452417;97,6808747506661;109,000396442462;121,56166277564;148,49452414303
"Mu_N2nm[14, 1]";314,591078695944;34,1262494198158;0,197027992889629;0,199273952884794;250,986532677569;290,801431167364;313,795163641391;336,814533471172;384,374535879957
"Mu_N2nm[15, 1]";230,139694724207;35,4145119175463;0,204465779888145;0,202567123285812;167,254200460322;205,204784169303;227,75049358837;252,552521121421;306,06873168044
"Mu_N2nm[16, 1]";149,798000297123;24,8933689421853;0,143721932598074;0,144776319723676;105,960866912635;132,502223500933;148,211643545011;165,534132891644;203,047925353101
"Mu_N2nm[17, 1]";207,060361811283;25,633251879742;0,147993648729745;0,148525327484175;159,454103927867;189,275091645528;205,969714479012;223,636920962444;259,918622496025
"Mu_N2nm[18, 1]";276,769324780078;33,0004949925856;0,190528446673602;0,188976047691594;216,863160331455;253,798956631114;274,986486414652;298,085401573438;346,556204019222
"Mu_N2nm[19, 1]";148,257653418356;22,0970363313151;0,127577298741777;0,131478130985862;108,640310348797;132,909569325756;146,940569071454;162,376082784635;194,984417918129
"Mu_N2nm[20, 1]";221,174463955188;22,4316870106006;0,129509405339477;0,129771323276731;179,845146214262;205,637573123661;220,506374765897;235,741806215785;267,176409740511
"Mu_N2nm[21, 1]";272,236428277568;45,3815775648337;0,262010660233066;0,263241041086341;192,856774854216;240,168915631895;268,800037593424;300,415444395342;371,497944838529
"Mu_N2nm[22, 1]";61,874484047879;13,4253727104169;0,0775114254833027;0,0778610057713784;37,9297384100002;52,4088479064453;61,1283161217518;70,4039420012114;90,4261919776662
"Mu_N2nm[23, 1]";71,2561190979835;18,4447235281642;0,106490660941138;0,106889773327974;40,3076879343104;58,3045686117717;69,3995873951427;82,3315084596855;112,043472938401
"Mu_N2nm[24, 1]";57,9362826841073;13,9861744843761;0,0807492160348761;0,0810557341116397;32,8326331584827;48,1915687358708;57,1605822473098;66,8411465319222;87,4681164120769
"Mu_N2nm[1, 2]";9,78480117314181;4,72857191426268;0,0273004226758206;0,0275452697166654;2,80711844627695;6,35571294787016;9,07738556110167;12,3985492857479;20,9895502282531
"Mu_N2nm[2, 2]";19,6384119645937;9,56149393676098;0,0552033109824392;0,05593694396486;5,67889291399196;12,7524973900382;18,0796723586187;24,884217649908;42,6068556000591
