"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Gamma3[11, 1]";0,497253706017123;0,0432669428290247;0,000249801810893496;0,000247221931676806;0,412877606430629;0,4680563514227;0,497257015503312;0,526464532796834;0,582683845503297
"Gamma3[12, 1]";0,532564414769378;0,0475797246135511;0,00027470166813602;0,000274709211717428;0,439089398803542;0,500385611125721;0,532713016641329;0,564954515968768;0,625031354105887
"Gamma3[13, 1]";0,471417896636917;0,0502013896544184;0,000289837858306718;0,000291068256961243;0,372747344670291;0,437180384334796;0,471465999132533;0,505077428526109;0,569791869255727
"Gamma3[14, 1]";0,513948072607716;0,0467190319803153;0,000269732456901138;0,000270367763802836;0,421561718140598;0,482230019628709;0,513794079871811;0,545750167169645;0,605077870168164
"Gamma3[15, 1]";0,387656253991667;0,047876946234122;0,000276417677962476;0,000273939309742681;0,29416423273069;0,355133004926392;0,387110003901152;0,420201841285696;0,481942279507817
"Gamma3[16, 1]";0,477121650734414;0,0534436890625576;0,000308557282667543;0,000307848928864103;0,371851750535145;0,441286435616235;0,477107484974457;0,513238887432243;0,581212353326128
"Gamma3[17, 1]";0,505467323698317;0,0424355999781967;0,000245002050706352;0,000245007859326022;0,422389758635627;0,476984417713644;0,505668103712148;0,534460042953816;0,588498563250895
"Gamma3[18, 1]";0,459964461348523;0,0455162797925276;0,000262788363907262;0,0002612448221898;0,371568977739051;0,428733548330959;0,459839908052648;0,491156803922251;0,548458909876747
"Gamma3[19, 1]";0,514385906276667;0,0369244404676017;0,000213183356436462;0,000213195252797956;0,441864655168939;0,489785878470087;0,514546300367284;0,539107069689461;0,586998888973249
"Gamma3[20, 1]";0,455245514059643;0,0452550707815722;0,000261280272979363;0,000262172112901496;0,367254621440518;0,424541942867884;0,454722536231032;0,486340661401001;0,542865639112204
"Gamma3[21, 1]";0,455353042630245;0,043553713044673;0,000251457479505496;0,000248868321024536;0,370967820334525;0,42570101196245;0,454981735435003;0,484903885592436;0,540760371968697
"Gamma3[22, 1]";0,41890193049416;0,0553659451135699;0,000319655433152576;0,000318078867038041;0,31242215698262;0,381135198699079;0,417568805086316;0,456170453837355;0,528586792795649
"Gamma3[23, 1]";0,451935558246116;0,05578098856942;0,000322051687662181;0,000323292140700017;0,341814967459042;0,414562144840948;0,45220591635562;0,489442037985704;0,560502061381093
"Gamma3[24, 1]";0,316171789979511;0,0467033419053432;0,00026964187021105;0,000269649921498851;0,228343180163661;0,284307119478133;0,314697447467983;0,347400939541802;0,410661919633075
"Gamma3[1, 2]";0,530337339658497;0,0533955352683055;0,000308279266606803;0,000309451943663375;0,423724275918019;0,49451918681587;0,531009537868667;0,566704614981216;0,633274220345641
"Gamma3[2, 2]";0,636287635873197;0,045017113719687;0,000259906427242013;0,000259989650179824;0,547273583031329;0,606446082818147;0,636835512440412;0,666689812322919;0,723228033303406
"Gamma3[3, 2]";0,448440674586657;0,0433008536713464;0,000249997595232924;0,000248205542097125;0,364387387513295;0,418943546991452;0,44838207098057;0,47704962700612;0,53461974433822
"Gamma3[4, 2]";0,37928286370868;0,0517681121931188;0,000298883335101359;0,000295284675944266;0,281159709517031;0,343669641926375;0,378156626621842;0,413760109175289;0,484037512385276
"Gamma3[5, 2]";0,587551436659749;0,0581304002494486;0,000335616022321198;0,000337894708266588;0,471855157622674;0,548710700977685;0,588022933972711;0,627650571899385;0,698370096483476
"Gamma3[6, 2]";0,465574198619454;0,0355284638235642;0,000205123681524287;0,000204758428921131;0,39736113899359;0,441612918994835;0,465377934164299;0,489546766213258;0,536147535585416
"Gamma3[7, 2]";0,430338599030301;0,0538923440401404;0,00031114759338835;0,000309823558643907;0,326041933450648;0,39332071125202;0,429618399254552;0,466797770914415;0,536325069094529
"Gamma3[8, 2]";0,53454121056635;0,0365274164430337;0,000210891137161871;0,000210990543206397;0,462432802090506;0,510089083936148;0,534630807156762;0,559234726250606;0,605050098639459
"Gamma3[9, 2]";0,601587811029924;0,0383310616735391;0,00022130448775542;0,000221310920300609;0,525781971396127;0,576121134583289;0,602078694513407;0,627603074852914;0,675400940632047
"Gamma3[10, 2]";0,538432887393787;0,0349765172141785;0,000201937016289215;0,000201764617009386;0,470112628131293;0,51496197273824;0,53848628733826;0,562094817897988;0,60630129040578
"Gamma3[11, 2]";0,502746293982877;0,0432669428290247;0,000249801810893496;0,000247221931676806;0,417316154496703;0,473535467203166;0,502742984496688;0,5319436485773;0,587122393569371
"Gamma3[12, 2]";0,467435585230622;0,0475797246135511;0,00027470166813602;0,000274709211717428;0,374968645894113;0,435045484031232;0,467286983358671;0,499614388874279;0,560910601196458
"Gamma3[13, 2]";0,528582103363083;0,0502013896544184;0,000289837858306718;0,000291068256961243;0,430208130744273;0,494922571473891;0,528534000867467;0,562819615665204;0,627252655329709
"Gamma3[14, 2]";0,486051927392283;0,0467190319803153;0,000269732456901138;0,000270367763802836;0,394922129831835;0,454249832830355;0,486205920128189;0,517769980371291;0,578438281859402
"Gamma3[15, 2]";0,612343746008333;0,047876946234122;0,000276417677962476;0,000273939309742681;0,518057720492183;0,579798158714304;0,612889996098848;0,644866995073608;0,70583576726931
"Gamma3[16, 2]";0,522878349265586;0,0534436890625576;0,000308557282667543;0,000307848928864103;0,418787646673872;0,486761112567757;0,522892515025543;0,558713564383765;0,628148249464855
"Gamma3[17, 2]";0,494532676301683;0,0424355999781967;0,000245002050706352;0,000245007859326022;0,411501436749105;0,465539957046184;0,494331896287852;0,523015582286356;0,577610241364373
"Gamma3[18, 2]";0,540035538651477;0,0455162797925276;0,000262788363907262;0,0002612448221898;0,451541090123253;0,508843196077749;0,540160091947352;0,571266451669041;0,628431022260949
"Gamma3[19, 2]";0,485614093723332;0,0369244404676017;0,000213183356436462;0,000213195252797956;0,413001111026751;0,460892930310539;0,485453699632716;0,510214121529913;0,558135344831061
"Gamma3[20, 2]";0,544754485940357;0,0452550707815722;0,000261280272979363;0,000262172112901496;0,457134360887796;0,513659338598999;0,545277463768968;0,575458057132116;0,632745378559482
"Gamma3[21, 2]";0,544646957369755;0,043553713044673;0,000251457479505496;0,000248868321024536;0,459239628031303;0,515096114407564;0,545018264564997;0,57429898803755;0,629032179665475
"Gamma3[22, 2]";0,58109806950584;0,0553659451135699;0,000319655433152576;0,000318078867038041;0,471413207204351;0,543829546162645;0,582431194913684;0,618864801300921;0,68757784301738
"Gamma3[23, 2]";0,548064441753884;0,05578098856942;0,000322051687662181;0,000323292140700017;0,439497938618907;0,510557962014296;0,54779408364438;0,585437855159052;0,658185032540958
"Gamma3[24, 2]";0,683828210020489;0,0467033419053432;0,00026964187021105;0,000269649921498851;0,589338080366925;0,652599060458198;0,685302552532017;0,715692880521867;0,771656819836339
"Gamma4[1, 1]";0,848053353248689;0,0693729060328969;0,000400524659725596;0,00040355257065337;0,686637163918729;0,806532382269129;0,85772695089203;0,899131250879651;0,956198468685936
"Gamma4[2, 1]";0,889626315290321;0,0529570741454507;0,000305747810133709;0,000304751569248486;0,765361079506796;0,858933146474482;0,89709998004362;0,928541857819394;0,969218591030779
"Gamma4[3, 1]";0,861051622654695;0,0644480215544122;0,000372090825931787;0,000372102497406502;0,710431407360158;0,824810563234759;0,87116001617222;0,908363759566782;0,957103101594798
"Gamma4[4, 1]";0,849100469620126;0,0831591422215926;0,000480119531472148;0,000484493076330012;0,645006276960356;0,804917788344662;0,865470741328471;0,910066179870623;0,963968952935083
"Gamma4[5, 1]";0,839778575250463;0,0847172733796835;0,000489115405907714;0,000485281935036032;0,641109308374511;0,790698134871908;0,85336917375842;0,902614842169567;0,965116159755093
"Gamma4[6, 1]";0,864286348610748;0,0584181631579631;0,000337277422248135;0,000336993149174831;0,728575725580811;0,830291206296925;0,871868561141635;0,906913096813153;0,955382350508126
"Gamma4[7, 1]";0,897375407204925;0,0508421987480502;0,000293537571333792;0,000292785087008007;0,774570107821446;0,869651062147304;0,906485915658735;0,934622777784018;0,969887652016466
"Gamma4[8, 1]";0,867119391422113;0,0511539153561313;0,000295337268009657;0,000298524925552216;0,7522281091289;0,836000704547141;0,872645763623774;0,904478472657952;0,949823312095422
"Gamma4[9, 1]";0,843132617827857;0,0573475577028946;0,000331096278771338;0,000332868691638567;0,715582973980852;0,807312920563529;0,849796462780383;0,885227083500497;0,936295273674164
"Gamma4[10, 1]";0,877557672900136;0,0475088794981096;0,000274292643671311;0,000273253818144487;0,769600390828475;0,848538307329178;0,882520737428126;0,912457665902277;0,953704749973085
"Gamma4[11, 1]";0,730293034841465;0,0930982530510768;0,000537503014601231;0,000542385281698868;0,52681144253866;0,670656806225986;0,739366396290331;0,798133088455429;0,886110697334086
"Gamma4[12, 1]";0,74033124610629;0,0689384407496524;0,000398016273243249;0,000397401890467658;0,596644663723623;0,69505955148269;0,744381122814282;0,789423660476496;0,863918922629266
"Gamma4[13, 1]";0,873624117133525;0,0596247919475572;0,000344243896812976;0,000338696888073106;0,731307827726839;0,840742883836738;0,882757731038099;0,917013643305085;0,961722527037742
"Gamma4[14, 1]";0,824560922056941;0,0508228027349639;0,000293425588400027;0,000296554081638519;0,712464734043196;0,79268911914933;0,829148845340389;0,861191002028646;0,909865653593597
"Gamma4[15, 1]";0,844551852037157;0,0548972779177585;0,000316949581835956;0,000316960186139007;0,719566801151772;0,811195349477561;0,851166504924472;0,884829618828273;0,932185584925532
"Gamma4[16, 1]";0,775401742455071;0,0710690042347305;0,000410317087259603;0,000418855939886386;0,61979713482593;0,73140635920388;0,782104200430056;0,826686375812224;0,894977897986323
"Gamma4[17, 1]";0,832865177143956;0,0580478853244692;0,000335139622179708;0,000337731480988534;0,704162279389478;0,797227636218728;0,839027935332134;0,875535244910838;0,927522368245705
"Gamma4[18, 1]";0,879102587458931;0,0400137393310557;0,000231019431740686;0,000231405979905721;0,789875983611792;0,854745903900725;0,883314296116623;0,908120293696671;0,944828557537959
"Gamma4[19, 1]";0,851340895091383;0,0506085018572977;0,000292188321705945;0,00029437508294573;0,738758955474006;0,819855384018736;0,856539102661943;0,888232614636362;0,934992991210076
"Gamma4[20, 1]";0,877669237022822;0,045729424721042;0,000264018956725803;0,000265353152822203;0,772442186221069;0,850461375961318;0,883097741777884;0,911174979413974;0,951290413940844
"Gamma4[21, 1]";0,895721518538525;0,0412370275331896;0,00023808208946867;0,000235651962801203;0,802965141483265;0,871268803203259;0,900631189752327;0,925787312706003;0,961440351536422
"Gamma4[22, 1]";0,664061411664351;0,111883610719941;0,00064596032767065;0,00064593576431142;0,427650785077438;0,589265764414959;0,671573389604049;0,745910091784843;0,859124931763524
"Gamma4[23, 1]";0,742995418341268;0,116293110496356;0,000671418586499702;0,000664780779420036;0,474141740652436;0,672241508359463;0,758855442035357;0,830164247711977;0,920372014538003
"Gamma4[24, 1]";0,659572992162204;0,13515482896988;0,000780316768880379;0,000771093551335619;0,374446910851774;0,569279200076312;0,668927740551789;0,759518705816168;0,891665390179407
"Gamma4[1, 2]";0,151946646751311;0,0693729060328969;0,000400524659725596;0,00040355257065337;0,0438015313140639;0,100868749120349;0,14227304910797;0,193467617730871;0,313362836081271
"Gamma4[2, 2]";0,110373684709679;0,0529570741454507;0,000305747810133709;0,000304751569248486;0,0307814089692208;0,0714581421806057;0,10290001995638;0,141066853525518;0,234638920493203
"Gamma4[3, 2]";0,138948377345305;0,0644480215544122;0,000372090825931787;0,000372102497406502;0,0428968984052024;0,0916362404332181;0,12883998382778;0,175189436765241;0,289568592639842
"Gamma4[4, 2]";0,150899530379874;0,0831591422215926;0,000480119531472148;0,000484493076330012;0,036031047064917;0,0899338201293772;0,134529258671529;0,195082211655338;0,354993723039644
"Gamma4[5, 2]";0,160221424749537;0,0847172733796836;0,000489115405907714;0,000485281935036032;0,0348838402449069;0,097385157830433;0,14663082624158;0,209301865128092;0,358890691625489
"Gamma4[6, 2]";0,135713651389252;0,0584181631579631;0,000337277422248135;0,000336993149174831;0,0446176494918737;0,093086903186847;0,128131438858365;0,169708793703075;0,271424274419189
"Gamma4[7, 2]";0,102624592795075;0,0508421987480502;0,000293537571333792;0,000292785087008007;0,0301123479835337;0,0653772222159819;0,0935140843412652;0,130348937852696;0,225429892178554
"Gamma4[8, 2]";0,132880608577887;0,0511539153561313;0,000295337268009657;0,000298524925552216;0,0501766879045781;0,0955215273420478;0,127354236376226;0,163999295452859;0,247771890871099
"Gamma4[9, 2]";0,156867382172144;0,0573475577028946;0,000331096278771338;0,000332868691638567;0,0637047263258355;0,114772916499503;0,150203537219617;0,192687079436471;0,284417026019148
"Gamma4[10, 2]";0,122442327099864;0,0475088794981096;0,000274292643671311;0,000273253818144487;0,0462952500269154;0,0875423340977235;0,117479262571874;0,151461692670822;0,230399609171525
"Gamma4[11, 2]";0,269706965158535;0,0930982530510768;0,000537503014601231;0,000542385281698868;0,113889302665914;0,201866911544571;0,260633603709669;0,329343193774014;0,47318855746134
"Gamma4[12, 2]";0,25966875389371;0,0689384407496524;0,000398016273243249;0,000397401890467657;0,136081077370734;0,210576339523504;0,255618877185718;0,30494044851731;0,403355336276377
"Gamma4[13, 2]";0,126375882866475;0,0596247919475572;0,000344243896812976;0,000338696888073106;0,0382774729622577;0,082986356694915;0,117242268961901;0,159257116163262;0,268692172273161
"Gamma4[14, 2]";0,175439077943059;0,0508228027349639;0,000293425588400027;0,000296554081638519;0,0901343464064031;0,138808997971354;0,170851154659611;0,20731088085067;0,287535265956804
"Gamma4[15, 2]";0,155448147962843;0,0548972779177585;0,000316949581835956;0,000316960186139007;0,0678144150744683;0,115170381171727;0,148833495075528;0,188804650522439;0,280433198848228
"Gamma4[16, 2]";0,224598257544929;0,0710690042347305;0,000410317087259603;0,000418855939886386;0,105022102013677;0,173313624187776;0,217895799569944;0,26859364079612;0,38020286517407
"Gamma4[17, 2]";0,167134822856044;0,0580478853244692;0,000335139622179708;0,000337731480988534;0,0724776317542949;0,124464755089162;0,160972064667866;0,202772363781272;0,295837720610522
"Gamma4[18, 2]";0,120897412541069;0,0400137393310557;0,000231019431740686;0,000231405979905721;0,0551714424620408;0,0918797063033296;0,116685703883377;0,145254096099274;0,210124016388208
"Gamma4[19, 2]";0,148659104908617;0,0506085018572977;0,000292188321705945;0,00029437508294573;0,0650070087899236;0,111767385363638;0,143460897338057;0,180144615981264;0,261241044525994
"Gamma4[20, 2]";0,122330762977178;0,045729424721042;0,000264018956725803;0,000265353152822203;0,0487095860591559;0,0888250205860264;0,116902258222116;0,149538624038682;0,227557813778931
"Gamma4[21, 2]";0,104278481461475;0,0412370275331896;0,00023808208946867;0,000235651962801203;0,038559648463578;0,074212687293997;0,0993688102476731;0,128731196796741;0,197034858516734
"Gamma4[22, 2]";0,335938588335649;0,111883610719941;0,00064596032767065;0,000645935764311421;0,140875068236476;0,254089908215157;0,328426610395951;0,410734235585041;0,572349214922562
"Gamma4[23, 2]";0,257004581658732;0,116293110496356;0,000671418586499702;0,000664780779420036;0,0796279854619973;0,169835752288023;0,241144557964643;0,327758491640537;0,525858259347564
"Gamma4[24, 2]";0,340427007837796;0,13515482896988;0,000780316768880379;0,000771093551335619;0,108334609820593;0,240481294183832;0,331072259448211;0,430720799923688;0,625553089148226
"Mu_Alpha1";-2,09854733065821;0,112261583813946;0,000648142556346357;0,000639496063352649;-2,3200660184764;-2,17153187694175;-2,098738899286;-2,02618873785421;-1,87512939150768
"Mu_Alpha2[1]";0,85051753385834;0,113652937389988;0,000656175539963011;0,000652013161309477;0,629908749328095;0,775191209493229;0,848965331723757;0,924254049659506;1,0793249839815
"Mu_Alpha2[2]";2,67267632660851;0,197694111073058;0,00114138748245234;0,00114142560593421;2,29834217245375;2,53939723982008;2,66701695277061;2,79820648401866;3,08299512793323
"Mu_L1[1]";1,11825698744125;0,0226979098581641;0,000131046443666529;0,00013006352242884;1,073653793768;1,10292754132259;1,1183176291384;1,13366633401357;1,16249379246311
"Mu_L1[2]";1,09317797605057;0,0241945047152647;0,000139687038102678;0,000139470990795301;1,04476376816381;1,07707031835725;1,09329487227944;1,1095003731402;1,13987358758612
"Mu_L1[3]";1,07528263447136;0,0223722491848348;0,000129166240892418;0,00012730979982674;1,03065841637523;1,06037405667987;1,07550391550205;1,09065148147994;1,11825739785021
"Mu_L1[4]";1,08913837978775;0,0214858371211591;0,000124048538456657;0,000122710706975901;1,04619516309871;1,07471472127248;1,08924929607246;1,10364412510444;1,13092475772982
"Mu_L1[5]";1,06084681618861;0,0227464429834707;0,000131326649796133;0,000130448773623343;1,0158841354492;1,04575071712775;1,06110722402557;1,07604784261613;1,10515479126589
"Mu_L1[6]";1,04724467629315;0,0231921615125097;0,000133900006923367;0,000135843165089644;1,00114825628062;1,03172672962807;1,04751182591354;1,06284544165119;1,09242250963489
"Mu_L1[7]";1,10618792134731;0,0198030937617351;0,000114333215141251;0,000114311329746832;1,06688751862069;1,09295116829566;1,10630950917301;1,11970531242235;1,14420467947455
"Mu_L1[8]";1,11563993106441;0,0210313427581189;0,000121424514028192;0,000122191305100548;1,07372394713283;1,10161877459639;1,1159241681325;1,12987829875865;1,15636106150655
"Mu_L1[9]";1,04877604401567;0,0221424471897593;0,000127839478455246;0,00012827816117113;1,00430644177255;1,03415149127888;1,04889353259387;1,06364346500157;1,09142728960476
"Mu_L1[10]";1,08146480564418;0,0240198312577863;0,000138678560425723;0,000140709811517048;1,03395545414709;1,06525571150719;1,08161154644143;1,09776717691555;1,12789815088295
"Mu_L1[11]";1,02990827843658;0,0221393930323363;0,000127821845269143;0,000127830324655274;0,98528193198395;1,01529449618922;1,0301991286651;1,04494653962824;1,07235748768734
"Mu_L1[12]";1,07426751828484;0,0215942145617837;0,000124674255901844;0,000124676515538559;1,03125571012094;1,0597194132054;1,07448985006697;1,08899886767603;1,11594729537126
"Mu_L1[13]";1,0661154833736;0,0237764070465745;0,000137273150087019;0,000137166451039865;1,01826728435206;1,05032702183859;1,066530650637;1,08210056528092;1,11205599413832
"Mu_L1[14]";1,04127690091687;0,018626340043338;0,000107539224380387;0,000107545360398518;1,00455644763374;1,02878498142384;1,04151235938641;1,05385296971249;1,07757255071228
"Mu_L1[15]";0,985552895414481;0,0195276731570275;0,000112743073538569;0,000113430550740383;0,946307312876949;0,972753864775999;0,985825055461273;0,998783481407194;1,02299014597369
"Mu_L1[16]";1,06483962263377;0,0235570138308148;0,000136006482765247;0,000137660138455294;1,01748667967578;1,04938262682631;1,0649626694023;1,08077965372348;1,11046621052438
"Mu_L1[17]";0,983376593082221;0,0194310327428419;0,000112185119847122;0,000112850327406415;0,943942057236108;0,970609170854902;0,983613233887045;0,996502386213859;1,02091524579372
"Mu_L1[18]";0,975947379984748;0,0177681036283933;0,00010258419412842;0,000103157988080441;0,940537754702438;0,96411896100661;0,976140291983267;0,987881138495081;1,0102212665427
"Mu_L1[19]";1,05464944083622;0,0202271747339208;0,000116781647775748;0,000116411480310332;1,01419718956893;1,04121520024061;1,05490541880244;1,06841938022647;1,09331529699234
"Mu_L1[20]";1,02068481529073;0,0180662588867918;0,000104305594315387;0,000102980863080657;0,984528820337118;1,00869278548072;1,02095631094614;1,03291236990315;1,05560825035426
"Mu_L1[21]";1,02685914823509;0,0194429170359039;0,000112253733845107;0,000111896527544837;0,988454193918803;1,013813222324;1,02697417750903;1,03999585364881;1,06416165190593
"Mu_L1[22]";1,02972660715007;0,0201860229106267;0,000116544057613183;0,000116648165357401;0,989073222891913;1,0163392938633;1,03003363965781;1,04347691372728;1,06813601534245
"Mu_L1[23]";0,995148749984287;0,0211113677827891;0,000121886538723545;0,000120735999094303;0,953282882045113;0,980889777199727;0,995369178523748;1,00950870396143;1,03592037173711
"Mu_L1[24]";1,00972285230863;0,0209960350674159;0,000121220664980874;0,000121830176793697;0,967883888715704;0,995801114732657;1,00999316107623;1,02397742763499;1,05033336852153
"Mu_L1surv[1]";1,18108356086466;0,0216035969311363;0,000124728425036557;0,000124213282310229;1,13943221058821;1,16648417421931;1,18076475100774;1,19539870391622;1,22436730223716
"Mu_L1surv[2]";1,18732501670359;0,0220851236137546;0,000127508520634874;0,000127459915477798;1,1448174186839;1,17233017508484;1,18686054965717;1,20185043886071;1,23192042014135
"Mu_L1surv[3]";1,15978813929981;0,0208146758167791;0,000120173586859122;0,000118708391525254;1,11961052945631;1,14576506640808;1,15938103479592;1,17362963594106;1,20154173584219
"Mu_L1surv[4]";1,15844550405812;0,0204871129258352;0,000118282401626492;0,000118265787437283;1,11876968216404;1,14460740022817;1,15820964871957;1,17206881650306;1,19942748818398
"Mu_L1surv[5]";1,1411698113665;0,0219685774940688;0,000126835641299138;0,000125859314964777;1,09845850269146;1,12642050483827;1,14097021724668;1,15566450013925;1,18505885407305
"Mu_L1surv[6]";1,14492345084174;0,0217322851960534;0,000125471407080472;0,000126948330287943;1,10273552007869;1,13032732464058;1,14451709004999;1,15924761032337;1,18882567123155
"Mu_L1surv[7]";1,15882346943254;0,019009380740428;0,000109750710876142;0,000109244531822114;1,12158676548623;1,14591798658604;1,15861501128382;1,17163446932433;1,19667488963333
"Mu_L1surv[8]";1,18129450800026;0,0194823952672092;0,000112481661519819;0,000113440169392267;1,14340977817149;1,16818780190713;1,18100090572453;1,19412458456043;1,22038889776003
"Mu_L1surv[9]";1,13386087358501;0,0207662656163237;0,000119894090436477;0,000119892817916742;1,09378939278558;1,11996063501509;1,13356473569957;1,14750091617877;1,17544694346595
"Mu_L1surv[10]";1,17651924586104;0,0223808685880427;0,000129216005040041;0,000129364579544722;1,13341472294051;1,16130988712996;1,17628478050906;1,1915075274365;1,22112914676191
"Mu_L1surv[11]";1,11822989801597;0,0211146880202036;0,000121905708123195;0,000122170238383796;1,07734895832027;1,10392780071734;1,1178767252289;1,13215054337545;1,16020371466888
"Mu_L1surv[12]";1,15521506671965;0,0200789557055348;0,000115925904816371;0,000114040439237889;1,1160833912688;1,14168971795375;1,15510923019986;1,16862679972604;1,19494305266648
"Mu_L1surv[13]";1,16288825677918;0,0219681478372575;0,000126833160674381;0,000125898841459059;1,12070088352792;1,14802121384936;1,16271531864984;1,1773578712175;1,20678988858897
"Mu_L1surv[14]";1,10257142175603;0,017725504924359;0,000102338250396007;0,000102343623743056;1,06846223482383;1,09044989211666;1,10251631207054;1,1144237563423;1,13755124342037
"Mu_L1surv[15]";1,05612656384945;0,0189644244028982;0,000109491155340396;0,00010981099152145;1,01943876374663;1,04337696767797;1,05593536098953;1,0687876545658;1,09388461416144
"Mu_L1surv[16]";1,16276211598274;0,0217232429437733;0,000125419201612591;0,000126855274651558;1,12094835939548;1,14799754172909;1,16246874502615;1,17713866533885;1,2061964114947
"Mu_L1surv[17]";1,04945321258243;0,0190240896863809;0,000109835633015196;0,000109062412896059;1,01231925838983;1,0366059293351;1,04936994549937;1,0620398750469;1,08743108184948
"Mu_L1surv[18]";1,02915739728225;0,0176425217264583;0,000101859146679545;0,000102107134742335;0,995125989201036;1,01716214250951;1,02882286331938;1,04094818210233;1,06478461830404
"Mu_L1surv[19]";1,12684803765265;0,0190669988025157;0,000110083368912707;0,000108403886274159;1,08976002979785;1,11398573154935;1,12674870720721;1,13952962359018;1,16454554545809
"Mu_L1surv[20]";1,07827293434892;0,0175264620453702;0,000101189075798363;0,000100552685862591;1,04441162252236;1,06647369289022;1,07816251043927;1,08972888629714;1,11348683169095
"Mu_L1surv[21]";1,09319820157372;0,0187397103464535;0,000108193768130606;0,000107520947486077;1,057328020601;1,08059296692908;1,09296224722482;1,10577427350451;1,13067161666671
"Mu_L1surv[22]";1,10409046645208;0,0192163948394579;0,000110945907334151;0,000111619041557651;1,06710841268017;1,09101091600341;1,1039389062843;1,11688890235288;1,14262268913792
"Mu_L1surv[23]";1,0676300093276;0,0211073485360981;0,000121863333591955;0,000121585371823044;1,02691603871164;1,0533727559182;1,06730157188785;1,08165613484662;1,10992837303281
"Mu_L1surv[24]";1,07685747698317;0,0210659931295992;0,000121624568041209;0,000121190078836463;1,03600652046387;1,06256071419211;1,07663363784869;1,09074778832419;1,11946172519773
"Mu_L2[1]";2,94965028831956;0,0403925187970607;0,0002332063160073;0,000233364189479719;2,8697146468221;2,92286391650095;2,94989924088472;2,97640063088718;3,02916885793121
"Mu_L2[2]";2,92002660333459;0,0303079911891631;0,000174983268716601;0,000182652153203822;2,86070750291663;2,89971176134468;2,91990304660927;2,94043695264087;2,97985664123929
"Mu_L2[3]";2,90894513120324;0,0278011075724913;0,000160509769407476;0,000155670896454126;2,8543709151423;2,89005449793268;2,90911363374106;2,92760095152808;2,96352306251272
"Mu_L2[4]";2,94591367345932;0,0378194220297978;0,000218350534894998;0,000219225113602689;2,87125466073169;2,92077469927793;2,94561725069171;2,97124465284198;3,02120076948913
"Mu_L2[5]";2,8253515288037;0,040959288089467;0,000236478560042692;0,000239167365748787;2,74372801367962;2,79814122574056;2,82549226429719;2,85249545212536;2,90590694220746
"Mu_L2[6]";2,85058954847484;0,0333018425674833;0,00019226827770847;0,00019325882566562;2,78521962174567;2,82804600261216;2,8507980818562;2,8729110613027;2,91583215663496
"Mu_L2[7]";2,90269179553181;0,031867362589566;0,000183986303694494;0,000187463457960886;2,83984515115944;2,88157705752101;2,90273286672716;2,92402698958526;2,96504522840492
"Mu_L2[8]";2,92021188190024;0,0249592003636817;0,000144102010487294;0,000142923597619081;2,87066024213229;2,90359828637915;2,92040561177262;2,93696536373207;2,96875507925973
"Mu_L2[9]";2,92797766559445;0,0342100024075144;0,000197511540989562;0,00019679797079569;2,86139906008601;2,90496629433155;2,92793388872317;2,95101315896203;2,99460137855225
"Mu_L2[10]";2,93313385404681;0,0333535136501622;0,00019256660084341;0,00019029234807092;2,8677981089223;2,91079451892805;2,93300682462978;2,95558303410749;2,99875814063685
"Mu_L2[11]";2,80757065625296;0,0321020839967017;0,000185341468370437;0,000187075174981239;2,7444690297816;2,78622038612568;2,80749610206855;2,82901933370541;2,87079495461339
"Mu_L2[12]";2,69385764554278;0,027538001433484;0,000158990725405663;0,00016011160375698;2,6394772869915;2,67539931209326;2,69402000023091;2,71239451250837;2,747926748724
"Mu_L2[13]";2,64857834698339;0,0306372801724623;0,000176884419548091;0,000181449105594618;2,5882993591376;2,62829837207233;2,64865644927998;2,66938174259874;2,70842122339558
"Mu_L2[14]";2,801682993968;0,0234713844293399;0,000135512101185326;0,00013495567940173;2,75587292559532;2,78566889676061;2,80168776688937;2,81790307055002;2,84731982034965
"Mu_L2[15]";2,53155052768702;0,0251312593051265;0,000145095393248891;0,000144277284741901;2,48245412623907;2,51460886639623;2,53167893020839;2,54829608187131;2,58086948475489
"Mu_L2[16]";2,67164011681856;0,0275401977150402;0,00015900340564314;0,000157833806158014;2,61730062998412;2,65327007912306;2,67163213593172;2,69024345403708;2,72528964334084
"Mu_L2[17]";2,57116771403542;0,0290990960360477;0,000168003709295869;0,00016801026794292;2,51396458527979;2,55159781298159;2,57127751728287;2,59059312825503;2,6281504642991
"Mu_L2[18]";2,52317183019485;0,0262395324829334;0,000151494011424315;0,00015161249890692;2,47181793506478;2,50540761276074;2,5231648748129;2,54069583751048;2,57495528339243
"Mu_L2[19]";2,6099089700372;0,0255022248777109;0,000147237163980807;0,000147128147370969;2,55999377139143;2,59282983676251;2,60978917689963;2,62704950911018;2,66013462189445
"Mu_L2[20]";2,61221741654033;0,0239691005586202;0,000138385666597526;0,000137736498903459;2,56547897144604;2,59586647773117;2,61215367104627;2,62822239018821;2,65970128258148
"Mu_L2[21]";2,69377540504716;0,0239806442554348;0,000138452314162159;0,000138444372364587;2,6468217232321;2,6774694947297;2,69369401442092;2,70983757453661;2,74122853255124
"Mu_L2[22]";2,70730016774545;0,0243546679867897;0,00014061174118197;0,000141081576854113;2,65965544362568;2,69087736243495;2,70740301914193;2,7236221689005;2,75488671532423
