"";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019"
"1";1,142298774;1,217203611;1,602963525;1,396975222;1,722811265;1,490606269;1,494351511;1,168515467;1,048667727;1,243420304;1,977487713;1,19473216;1,438172882;1,104846355;1,022451034;0,785124883;1,097355871;1,198477402;1,378249012;0,849672148;1,509332478;1,329560868;1,176005951;1,086120145
"2";1,269636998;1,052412969;1,318325142;1,164770225;1,367013287;1,142298774;1,262146514;1,220948853;1,164770225;1,164553265;0,970017647;1,142298774;1,176227984;1,104846355;0,999979582;0,989432473;0,931058876;0,999979582;1,300028479;1,097355871;1,107191093;1,093610629;1,187241676;1,258401272
"3";1,27154082;1,337051352;0,861405633;0,898858051;1,187241676;1,063648694;1,161024983;1,044922485;1,212829865;1,214243105;1,464389575;1,033212671;1,337051352;0,957326994;0,999979582;1,116082081;1,052412969;1,205967886;1,51307772;1,052412969;1,153534499;1,325815626;0,962527163;1,174260447
"4";0,89511281;1,460644334;1,059903452;1,05615821;0,981253373;1,127317806;1,19473216;1,33330611;0,970017647;1,243420304;1,310834658;1,37450377;0,730322167;1,104846355;0,902603293;1,580492074;1,022451034;0,868896116;1,295853691;1,389484738;1,07488442;1,082374904;1,05615821;0,977508131
"5";1,247165546;1,677868363;1,498096752;1,550530139;1,258401272;1,123572564;1,224694095;1,490606269;1,205967886;1,05615821;1,310834658;1,123691746;1,297664281;0,83766112;1,183496434;1,082374904;1,168515467;1,235929821;1,183496434;0,970017647;0,988743857;0,8763866;0,771519827;1,071139178
"6";1,727858478;1,629180218;1,468134817;1,269636998;1,483115785;1,209713128;1,524313446;1,078629662;1,239675063;1,112336839;1,183496434;1,067345276;1,217203611;1,161024983;0,881441318;1,011215308;1,093610629;1,149789257;1,183496434;0,980529507;0,805227004;1,093610629;0,958781922;1,460644334
"7";1,19473216;1,329560868;1,479370543;1,408210947;1,205967886;1,368851108;1,415701431;0,99623434;1,404465705;0,977508131;1,524313446;1,228439337;1,269636998;1,243420304;0,988743857;1,3145799;1,138553532;1,093610629;1,048667727;1,220948853;1,243420304;1,209713128;0,99623434;1,389484738
"8";1,348287077;1,486861027;1,337051352;1,3145799;1,071155509;0,943800954;1,258401272;1,104846355;0,820207972;1,093610629;1,505587236;1,228439337;1,229536924;0,999979582;1,104846355;1,142298774;1,088667588;1,05656211;1,299598933;1,101101113;1,250910788;1,269654032;1,112336839;1,235929821
"9";1,494351511;1,13480829;1,003724824;1,322070384;1,146044016;1,213458369;1,232184579;1,037432001;1,217203611;1,381994254;1,318325142;1,116082081;1,239675063;1,13480829;0,925221516;1,153534499;0,977508131;0,992489098;0,902603293;1,062399469;0,970017647;1,198477402;0,962527163;1,164770225
"10";0,872641358;1,239675063;1,052412969;1,51307772;1,13480829;1,220948853;1,176005951;1,071139178;1,213458369;0,89511281;1,250910788;1,176005951;1,071139178;1,296763583;1,093610629;1,411956189;1,029941517;0,981253373;1,086120145;1,176005951;1,097355871;1,161024983;1,296520441;1,318325142
