"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Alpha1[16]";-2,54028724308829;0,127776737286308;0,000737719336684219;0,000726063061217056;-2,788124641867;-2,62727232827613;-2,54102782486416;-2,4538567410658;-2,29096657564415
"Alpha1[17]";-1,87976501957194;0,129489356308788;0,000747607147220702;0,000745505697710547;-2,13027164516171;-1,96653689107129;-1,88055504056686;-1,79294513445697;-1,62283254816387
"Alpha1[18]";-1,75104689327726;0,175779555503266;0,00101486373687843;0,00101492863071212;-2,09236285948114;-1,86994761378135;-1,7530954760265;-1,6328260929211;-1,40380652528078
"Alpha1[19]";-2,35230415524832;0,0915020974003676;0,000528287605655176;0,000528309564980134;-2,53204440083707;-2,41321743392929;-2,35245534510389;-2,29130397422672;-2,1725782312459
"Alpha1[20]";-1,6606358156312;0,111839409631596;0,000645705132568106;0,000645722934654819;-1,87404456151272;-1,73704093829611;-1,66177283144638;-1,58601837098556;-1,4385063714121
"Alpha1[21]";-1,68531465973158;0,0769660175219059;0,000444363509347258;0,000446022714678293;-1,83291450860204;-1,73791777301335;-1,68647402820242;-1,63321398751608;-1,53205917973728
"Alpha1[22]";-2,47773754537882;0,119878004487669;0,000692115981608709;0,000674146002754234;-2,71196993649409;-2,5583240020351;-2,47871023376916;-2,39691485599996;-2,24319847278675
"Alpha1[23]";-2,41148861119034;0,14722050174636;0,000849977963134924;0,000839914311538166;-2,69697099954817;-2,51201484977568;-2,41250682080357;-2,31316381348777;-2,12011459688748
"Alpha1[24]";-1,90615085463547;0,112799206605109;0,000651246522978358;0,000663703719105202;-2,12733440725722;-1,98189698299709;-1,90605847033131;-1,83124478310491;-1,68104553678189
"Alpha2[1]";6,45662972878256;0,53673940785373;0,00309886641609032;0,00809762871149128;5,42033835908402;6,09785034902209;6,45068240349793;6,81223574070741;7,52680737065155
"Alpha2[2]";5,67627029975346;0,500113768775029;0,00288740819027701;0,00776494667796554;4,70129760594522;5,33946995983019;5,67691615121923;6,00620216515285;6,66711502746595
"Alpha2[3]";5,62945139939825;0,514470095370214;0,00297029448052006;0,00788568399883382;4,61652472226428;5,28748706419663;5,63002522485391;5,9714901904097;6,64966084246454
"Alpha2[4]";5,89276882903626;0,523123488677606;0,00302025487007432;0,00793164767051273;4,87864024702037;5,53946306096875;5,89048797879261;6,23854574794585;6,93952862546885
"Alpha2[5]";6,46416479846215;0,553321464042278;0,00319460296213207;0,00841114080977893;5,39524886730777;6,08920797155697;6,45515418816204;6,83005816302711;7,57327520479194
"Alpha2[6]";6,28162724638417;0,510774596494726;0,00294895850781452;0,0079778439334596;5,28969304017207;5,93861745091552;6,27713041032618;6,62533384399256;7,30051638042212
"Alpha2[7]";5,31256449024793;0,502617372293107;0,00290186275192808;0,00788842534297666;4,3270187305583;4,97101202142881;5,3108409534795;5,65034196210982;6,31166984282014
"Alpha2[8]";6,08234812898002;0,48488364285844;0,00279947701729967;0,00778248257931184;5,14374547279868;5,75369675384283;6,07936010100934;6,40484447701775;7,05335573689582
"Alpha2[9]";5,38422341167758;0,492616783975835;0,00284412432835776;0,00773429768007219;4,42235654537718;5,05373156050416;5,38010340161342;5,71357446815404;6,36635099871595
"Alpha2[10]";6,12854155006928;0,494633398049616;0,00285576725514125;0,00788392426402881;5,17220099197396;5,79358059200274;6,12136147722128;6,45877831099025;7,11357338178479
"Alpha2[11]";5,83943732745651;0,517641299839247;0,00298860343805857;0,00817936770667003;4,83445169680246;5,4877870169188;5,83452939661363;6,18411674874074;6,88049838809486
"Alpha2[12]";5,32786011215067;0,535462497206128;0,00309149416902907;0,00851868755585746;4,2877162208615;4,96825963560921;5,32529867115812;5,67886427858922;6,40038297207228
"Alpha2[13]";5,81658792652537;0,547438124303603;0,00316063548431349;0,0085550030083794;4,74736467628178;5,44654874144364;5,81363951327935;6,17890243258594;6,90264503878995
"Alpha2[14]";5,42370585245888;0,500751412809125;0,00289108962982433;0,00808332945349983;4,45438269091039;5,08495759426008;5,4206613530419;5,75708124338059;6,42171717172889
"Alpha2[15]";5,59520790226377;0,557413754454404;0,0032182298118425;0,0089409610902658;4,51497880544966;5,22113968958424;5,59301203872843;5,96289075330437;6,69208350174494
"Alpha2[16]";5,73142560329567;0,545971625983293;0,00315216865231352;0,00856547837309149;4,67218721947654;5,36254483975668;5,72876713079831;6,09124470034267;6,81549185839735
"Alpha2[17]";6,0196659324236;0,546773255057011;0,00315679685992853;0,00878650401554673;4,96063497102524;5,6520600736061;6,01770820245738;6,3838507010489;7,11300206168229
"Alpha2[18]";6,01323558842414;0,557973875248009;0,00322146367075217;0,00891925464222633;4,9310361913486;5,63542889364449;6,00956148711438;6,38243990868368;7,12457118138854
"Alpha2[19]";6,35339332772348;0,547468845734258;0,00316081285457608;0,00870203459024057;5,28586877584674;5,98686836372823;6,34810501322811;6,7154809194111;7,44632400450393
"Alpha2[20]";5,97701751854997;0,538569389734465;0,00310943182140486;0,00872838251471809;4,93342523592384;5,60989692965607;5,97351603476742;6,33687016650423;7,05338910879042
"Alpha2[21]";6,09849136197142;0,54075247076774;0,0031220358456271;0,00848998615817606;5,04462203168576;5,73408273471523;6,09587294439048;6,4577479882958;7,17853477826833
"Alpha2[22]";6,11905999720773;0,539519440450367;0,00311491694177056;0,00842586239154695;5,0724453797031;5,75406067981857;6,11500609290466;6,47787742513525;7,19430090272271
"Alpha2[23]";5,95444171431375;0,575779219221912;0,00332426287211563;0,00863068034860063;4,83681471160699;5,56493887405404;5,9512143439489;6,33930332538701;7,10258480415099
"Alpha2[24]";6,52159913414284;0,555478550716037;0,00320705690784967;0,00861327007048609;5,44530040230052;6,1470782462693;6,51864721497088;6,89042281533109;7,64400634086448
"Beta1";2,15801878164828;0,278399000753993;0,00160733738027441;0,00158624607737135;1,61493566406224;1,97097028942408;2,15802845531915;2,34441081705067;2,70498655903716
"Beta2";2,73715412716757;0,302825977320976;0,00174836659523877;0,0049473042715938;2,14437501784822;2,53254614750749;2,73653752096897;2,93737024150407;3,34070324371208
"Gamma1[1, 1]";0,546516655155838;0,0474246774547214;0,000273806502947146;0,00027940507484391;0,453149324800136;0,514431179514789;0,546547580427709;0,579026119240556;0,638211403162378
"Gamma1[2, 1]";0,471602467139996;0,0416787870547826;0,000240632589255758;0,000238333254518851;0,390338738735925;0,443134231211822;0,471396575945375;0,499819235104305;0,552943807691069
"Gamma1[3, 1]";0,61999457560678;0,0349824734198783;0,000201971404458857;0,000201959849147901;0,550378714799858;0,59659930364528;0,620310931614533;0,643736373619723;0,68790862152116
"Gamma1[4, 1]";0,653348680890499;0,0465819464326605;0,000268940993122732;0,000268698744458923;0,559907241818671;0,622334717513082;0,654479879896472;0,685330033779472;0,741658221621756
"Gamma1[5, 1]";0,488600824424344;0,0541657426207727;0,000312726060829591;0,000314368876332677;0,383845020777589;0,451559625854989;0,488627964318941;0,525100107055955;0,59482518534811
"Gamma1[6, 1]";0,591966911539209;0,0302469251046979;0,000174630703513558;0,000177877609704627;0,532032194160891;0,571456060887489;0,592225038754924;0,61243407167126;0,650917523429039
"Gamma1[7, 1]";0,651406327024863;0,0453857870341189;0,000262034963615316;0,000261211438141942;0,559657911547259;0,62126586853497;0,652553809932934;0,682961561296461;0,736448888490817
"Gamma1[8, 1]";0,537509558176991;0,033121770705011;0,000191228632325752;0,000186529581426579;0,472338536561103;0,515078349955723;0,537766785329336;0,560011874154279;0,601766899544915
"Gamma1[9, 1]";0,490776604395638;0,0340141350742892;0,000196380700413932;0,000195627358839219;0,423955252694358;0,467772853054563;0,491037741334587;0,513624467161213;0,557498507931077
"Gamma1[10, 1]";0,533934022656223;0,0316221348643411;0,00018257048076278;0,000182550739468104;0,472091951450563;0,512628787825935;0,534071445103252;0,555500084700653;0,595529524495854
"Gamma1[11, 1]";0,531430290731067;0,0396635583675652;0,000228997661005322;0,000226609678723517;0,453116938733775;0,50460925554042;0,531692034273132;0,5586669796125;0,608007705286478
"Gamma1[12, 1]";0,595352151761177;0,0382048203967978;0,000220575633404325;0,000221208137982451;0,518982355304123;0,569564688510611;0,595685994959977;0,621335002076476;0,669393345775725
"Gamma1[13, 1]";0,560849473699526;0,0431699334954786;0,000249241727245128;0,000247684384733109;0,474852570984872;0,531711530622414;0,561477125711757;0,590647287776027;0,64384470135546
"Gamma1[14, 1]";0,61578886912269;0,0360436924095729;0,00020809835515255;0,000208952912898837;0,544449072641657;0,591547135922715;0,616331512586779;0,640193290902536;0,68555296201498
"Gamma1[15, 1]";0,515321794895998;0,0389813791265328;0,000225059097320865;0,000224726370978813;0,43925080436372;0,488815418828203;0,515521990420724;0,541752804698654;0,590810835919903
"Gamma1[16, 1]";0,563579589569307;0,0440755710669779;0,000254470428202062;0,000256967392760016;0,476739417405877;0,533998412677125;0,563819552671845;0,593394930256333;0,648935441991968
"Gamma1[17, 1]";0,591217348142723;0,0344648560657222;0,000198982939271264;0,000201592815973933;0,522716396874505;0,567990513554621;0,591449559953144;0,614758661966452;0,657780031910753
"Gamma1[18, 1]";0,600818224826466;0,0365590068204243;0,000211073524290773;0,000214301781871086;0,527970346633058;0,576274841271281;0,601336492190137;0,625733337162951;0,67117038797108
"Gamma1[19, 1]";0,583960024518716;0,0321223589841894;0,000185458526065276;0,000185143978440582;0,520449350314421;0,562345525525389;0,584317360369651;0,605722255799665;0,646458940153113
"Gamma1[20, 1]";0,575455237719279;0,0378437410745053;0,000218490940965081;0,000218495897751696;0,500389774987039;0,549921121402604;0,576029586366472;0,601525859330406;0,648088930833158
"Gamma1[21, 1]";0,57475186025966;0,0369215783896691;0,000213166832221813;0,000213607047383403;0,501046600963314;0,549976936085263;0,575083477046327;0,600048138831238;0,645336839966981
"Gamma1[22, 1]";0,463482309213125;0,0503697782122702;0,000290810050098759;0,000288271676534488;0,365889997386078;0,428746427152318;0,463644495786115;0,497938292559669;0,561921235953647
"Gamma1[23, 1]";0,514646477416168;0,0424740301302331;0,000245223927292584;0,000244198166408094;0,430883073903998;0,486175821261572;0,51500246995099;0,543419296075385;0,597405549723548
"Gamma1[24, 1]";0,362187324246228;0,0430879275897436;0,000248768265927616;0,000259757752717441;0,279970372412591;0,332819236870411;0,36162743060705;0,390917240257463;0,448062619130082
"Gamma1[1, 2]";0,453483344844162;0,0474246774547214;0,000273806502947146;0,00027940507484391;0,361788596837622;0,420973880759444;0,453452419572291;0,485568820485211;0,546850675199864
"Gamma1[2, 2]";0,528397532860004;0,0416787870547826;0,000240632589255758;0,000238333254518851;0,447056192308931;0,500180764895695;0,528603424054625;0,556865768788178;0,609661261264075
"Gamma1[3, 2]";0,38000542439322;0,0349824734198783;0,000201971404458857;0,000201959849147901;0,31209137847884;0,356263626380277;0,379689068385467;0,40340069635472;0,449621285200142
"Gamma1[4, 2]";0,346651319109501;0,0465819464326605;0,000268940993122732;0,000268698744458923;0,258341778378244;0,314669966220528;0,345520120103528;0,377665282486918;0,440092758181329
"Gamma1[5, 2]";0,511399175575656;0,0541657426207727;0,000312726060829591;0,000314368876332677;0,40517481465189;0,474899892944045;0,511372035681059;0,548440374145011;0,616154979222411
"Gamma1[6, 2]";0,408033088460791;0,0302469251046979;0,000174630703513558;0,000177877609704627;0,349082476570961;0,38756592832874;0,407774961245076;0,428543939112511;0,467967805839109
"Gamma1[7, 2]";0,348593672975137;0,0453857870341189;0,000262034963615316;0,000261211438141942;0,263551111509183;0,317038438703539;0,347446190067066;0,37873413146503;0,440342088452741
"Gamma1[8, 2]";0,462490441823009;0,033121770705011;0,000191228632325752;0,000186529581426579;0,398233100455085;0,439988125845721;0,462233214670664;0,484921650044277;0,527661463438897
"Gamma1[9, 2]";0,509223395604362;0,0340141350742892;0,000196380700413932;0,000195627358839219;0,442501492068923;0,486375532838787;0,508962258665413;0,532227146945437;0,576044747305642
"Gamma1[10, 2]";0,466065977343777;0,0316221348643411;0,00018257048076278;0,000182550739468104;0,404470475504146;0,444499915299347;0,465928554896748;0,487371212174065;0,527908048549437
"Gamma1[11, 2]";0,468569709268933;0,0396635583675652;0,000228997661005322;0,000226609678723518;0,391992294713522;0,4413330203875;0,468307965726868;0,49539074445958;0,546883061266225
"Gamma1[12, 2]";0,404647848238823;0,0382048203967978;0,000220575633404325;0,000221208137982451;0,330606654224275;0,378664997923524;0,404314005040023;0,430435311489389;0,481017644695877
"Gamma1[13, 2]";0,439150526300474;0,0431699334954786;0,000249241727245128;0,000247684384733109;0,35615529864454;0,409352712223973;0,438522874288243;0,468288469377586;0,525147429015128
"Gamma1[14, 2]";0,38421113087731;0,0360436924095729;0,00020809835515255;0,000208952912898837;0,31444703798502;0,359806709097464;0,383668487413221;0,408452864077285;0,455550927358343
"Gamma1[15, 2]";0,484678205104002;0,0389813791265328;0,000225059097320865;0,000224726370978813;0,409189164080096;0,458247195301346;0,484478009579276;0,511184581171797;0,56074919563628
"Gamma1[16, 2]";0,436420410430693;0,0440755710669779;0,000254470428202062;0,000256967392760016;0,351064558008032;0,406605069743667;0,436180447328155;0,466001587322875;0,523260582594123
"Gamma1[17, 2]";0,408782651857277;0,0344648560657222;0,000198982939271264;0,000201592815973933;0,342219968089247;0,385241338033548;0,408550440046856;0,432009486445379;0,477283603125495
"Gamma1[18, 2]";0,399181775173534;0,0365590068204243;0,000211073524290773;0,000214301781871086;0,32882961202892;0,374266662837049;0,398663507809863;0,423725158728719;0,472029653366942
"Gamma1[19, 2]";0,416039975481284;0,0321223589841894;0,000185458526065276;0,000185143978440582;0,353541059846887;0,394277744200335;0,415682639630349;0,437654474474611;0,479550649685579
"Gamma1[20, 2]";0,424544762280721;0,0378437410745053;0,000218490940965081;0,000218495897751696;0,351911069166842;0,398474140669594;0,423970413633528;0,450078878597396;0,499610225012961
"Gamma1[21, 2]";0,42524813974034;0,0369215783896691;0,000213166832221813;0,000213607047383403;0,354663160033019;0,399951861168762;0,424916522953673;0,450023063914737;0,498953399036685
"Gamma1[22, 2]";0,536517690786875;0,0503697782122702;0,000290810050098759;0,000288271676534488;0,438078764046353;0,502061707440331;0,536355504213885;0,571253572847682;0,634110002613921
"Gamma1[23, 2]";0,485353522583832;0,0424740301302331;0,000245223927292584;0,000244198166408094;0,402594450276452;0,456580703924615;0,48499753004901;0,513824178738428;0,569116926096002
"Gamma1[24, 2]";0,637812675753772;0,0430879275897436;0,000248768265927616;0,000259757752717441;0,551937380869918;0,609082759742537;0,63837256939295;0,667180763129589;0,720029627587409
"Gamma1_F[1]";0,546516655155838;0,0474246774547214;0,000273806502947146;0,00027940507484391;0,453149324800136;0,514431179514789;0,546547580427709;0,579026119240556;0,638211403162378
"Gamma1_F[2]";0,471602467139996;0,0416787870547826;0,000240632589255758;0,000238333254518851;0,390338738735925;0,443134231211822;0,471396575945375;0,499819235104305;0,552943807691069
"Gamma1_F[3]";0,61999457560678;0,0349824734198783;0,000201971404458857;0,000201959849147901;0,550378714799858;0,59659930364528;0,620310931614533;0,643736373619723;0,68790862152116
"Gamma1_F[4]";0,653348680890499;0,0465819464326605;0,000268940993122732;0,000268698744458923;0,559907241818671;0,622334717513082;0,654479879896472;0,685330033779472;0,741658221621756
"Gamma1_F[5]";0,488600824424344;0,0541657426207727;0,000312726060829591;0,000314368876332677;0,383845020777589;0,451559625854989;0,488627964318941;0,525100107055955;0,59482518534811
"Gamma1_F[6]";0,591966911539209;0,0302469251046979;0,000174630703513558;0,000177877609704627;0,532032194160891;0,571456060887489;0,592225038754924;0,61243407167126;0,650917523429039
"Gamma1_F[7]";0,651406327024863;0,0453857870341189;0,000262034963615316;0,000261211438141942;0,559657911547259;0,62126586853497;0,652553809932934;0,682961561296461;0,736448888490817
"Gamma1_F[8]";0,537509558176991;0,033121770705011;0,000191228632325752;0,000186529581426579;0,472338536561103;0,515078349955723;0,537766785329336;0,560011874154279;0,601766899544915
"Gamma1_F[9]";0,490776604395638;0,0340141350742892;0,000196380700413932;0,000195627358839219;0,423955252694358;0,467772853054563;0,491037741334587;0,513624467161213;0,557498507931077
"Gamma1_F[10]";0,533934022656223;0,0316221348643411;0,00018257048076278;0,000182550739468104;0,472091951450563;0,512628787825935;0,534071445103252;0,555500084700653;0,595529524495854
"Gamma1_F[11]";0,531430290731067;0,0396635583675652;0,000228997661005322;0,000226609678723517;0,453116938733775;0,50460925554042;0,531692034273132;0,5586669796125;0,608007705286478
"Gamma1_F[12]";0,595352151761177;0,0382048203967978;0,000220575633404325;0,000221208137982451;0,518982355304123;0,569564688510611;0,595685994959977;0,621335002076476;0,669393345775725
"Gamma1_F[13]";0,560849473699526;0,0431699334954786;0,000249241727245128;0,000247684384733109;0,474852570984872;0,531711530622414;0,561477125711757;0,590647287776027;0,64384470135546
"Gamma1_F[14]";0,61578886912269;0,0360436924095729;0,00020809835515255;0,000208952912898837;0,544449072641657;0,591547135922715;0,616331512586779;0,640193290902536;0,68555296201498
"Gamma1_F[15]";0,515321794895998;0,0389813791265328;0,000225059097320865;0,000224726370978813;0,43925080436372;0,488815418828203;0,515521990420724;0,541752804698654;0,590810835919903
"Gamma1_F[16]";0,563579589569307;0,0440755710669779;0,000254470428202062;0,000256967392760016;0,476739417405877;0,533998412677125;0,563819552671845;0,593394930256333;0,648935441991968
"Gamma1_F[17]";0,591217348142723;0,0344648560657222;0,000198982939271264;0,000201592815973933;0,522716396874505;0,567990513554621;0,591449559953144;0,614758661966452;0,657780031910753
"Gamma1_F[18]";0,600818224826466;0,0365590068204243;0,000211073524290773;0,000214301781871086;0,527970346633058;0,576274841271281;0,601336492190137;0,625733337162951;0,67117038797108
"Gamma1_F[19]";0,583960024518716;0,0321223589841894;0,000185458526065276;0,000185143978440582;0,520449350314421;0,562345525525389;0,584317360369651;0,605722255799665;0,646458940153113
"Gamma1_F[20]";0,575455237719279;0,0378437410745053;0,000218490940965081;0,000218495897751696;0,500389774987039;0,549921121402604;0,576029586366472;0,601525859330406;0,648088930833158
"Gamma1_F[21]";0,57475186025966;0,0369215783896691;0,000213166832221813;0,000213607047383403;0,501046600963314;0,549976936085263;0,575083477046327;0,600048138831238;0,645336839966981
"Gamma1_F[22]";0,463482309213125;0,0503697782122702;0,000290810050098759;0,000288271676534488;0,365889997386078;0,428746427152318;0,463644495786115;0,497938292559669;0,561921235953647
"Gamma1_F[23]";0,514646477416168;0,0424740301302331;0,000245223927292584;0,000244198166408094;0,430883073903998;0,486175821261572;0,51500246995099;0,543419296075385;0,597405549723548
"Gamma1_F[24]";0,362187324246228;0,0430879275897436;0,000248768265927616;0,000259757752717441;0,279970372412591;0,332819236870411;0,36162743060705;0,390917240257463;0,448062619130082
"Gamma3[1, 1]";0,546516655155838;0,0474246774547214;0,000273806502947146;0,00027940507484391;0,453149324800136;0,514431179514789;0,546547580427709;0,579026119240556;0,638211403162378
"Gamma3[2, 1]";0,471602467139996;0,0416787870547826;0,000240632589255758;0,000238333254518851;0,390338738735925;0,443134231211822;0,471396575945375;0,499819235104305;0,552943807691069
"Gamma3[3, 1]";0,61999457560678;0,0349824734198783;0,000201971404458857;0,000201959849147901;0,550378714799858;0,59659930364528;0,620310931614533;0,643736373619723;0,68790862152116
"Gamma3[4, 1]";0,653348680890499;0,0465819464326605;0,000268940993122732;0,000268698744458923;0,559907241818671;0,622334717513082;0,654479879896472;0,685330033779472;0,741658221621756
"Gamma3[5, 1]";0,488600824424344;0,0541657426207727;0,000312726060829591;0,000314368876332677;0,383845020777589;0,45155962585499;0,488627964318941;0,525100107055955;0,59482518534811
"Gamma3[6, 1]";0,591966911539209;0,0302469251046979;0,000174630703513558;0,000177877609704627;0,532032194160891;0,571456060887489;0,592225038754925;0,61243407167126;0,650917523429039
"Gamma3[7, 1]";0,651406327024863;0,0453857870341189;0,000262034963615316;0,000261211438141942;0,559657911547259;0,62126586853497;0,652553809932934;0,682961561296461;0,736448888490817
"Gamma3[8, 1]";0,537509558176991;0,033121770705011;0,000191228632325752;0,000186529581426579;0,472338536561103;0,515078349955723;0,537766785329336;0,560011874154279;0,601766899544914
"Gamma3[9, 1]";0,490776604395638;0,0340141350742892;0,000196380700413932;0,000195627358839219;0,423955252694357;0,467772853054563;0,491037741334587;0,513624467161213;0,557498507931077
"Gamma3[10, 1]";0,533934022656223;0,0316221348643411;0,00018257048076278;0,000182550739468104;0,472091951450563;0,512628787825935;0,534071445103252;0,555500084700653;0,595529524495854
"Gamma3[11, 1]";0,531430290731067;0,0396635583675652;0,000228997661005322;0,000226609678723517;0,453116938733775;0,50460925554042;0,531692034273132;0,558666979612499;0,608007705286478
"Gamma3[12, 1]";0,595352151761177;0,0382048203967978;0,000220575633404325;0,000221208137982451;0,518982355304123;0,569564688510611;0,595685994959977;0,621335002076476;0,669393345775725
"Gamma3[13, 1]";0,560849473699526;0,0431699334954786;0,000249241727245128;0,000247684384733109;0,474852570984872;0,531711530622414;0,561477125711757;0,590647287776027;0,64384470135546
"Gamma3[14, 1]";0,61578886912269;0,0360436924095729;0,00020809835515255;0,000208952912898837;0,544449072641657;0,591547135922715;0,616331512586779;0,640193290902536;0,68555296201498
"Gamma3[15, 1]";0,515321794895998;0,0389813791265328;0,000225059097320865;0,000224726370978813;0,43925080436372;0,488815418828203;0,515521990420724;0,541752804698654;0,590810835919903
"Gamma3[16, 1]";0,563579589569307;0,0440755710669779;0,000254470428202062;0,000256967392760016;0,476739417405877;0,533998412677125;0,563819552671845;0,593394930256333;0,648935441991968
"Gamma3[17, 1]";0,591217348142723;0,0344648560657222;0,000198982939271264;0,000201592815973933;0,522716396874506;0,567990513554621;0,591449559953144;0,614758661966452;0,657780031910752
"Gamma3[18, 1]";0,600818224826466;0,0365590068204243;0,000211073524290773;0,000214301781871086;0,527970346633058;0,576274841271281;0,601336492190137;0,625733337162951;0,67117038797108
"Gamma3[19, 1]";0,583960024518716;0,0321223589841894;0,000185458526065276;0,000185143978440582;0,520449350314421;0,56234552552539;0,584317360369651;0,605722255799665;0,646458940153113
"Gamma3[20, 1]";0,575455237719279;0,0378437410745053;0,000218490940965081;0,000218495897751696;0,500389774987039;0,549921121402604;0,576029586366472;0,601525859330406;0,648088930833158
"Gamma3[21, 1]";0,57475186025966;0,0369215783896691;0,000213166832221813;0,000213607047383403;0,501046600963314;0,549976936085263;0,575083477046327;0,600048138831238;0,645336839966981
"Gamma3[22, 1]";0,463482309213125;0,0503697782122702;0,000290810050098759;0,000288271676534488;0,365889997386078;0,428746427152318;0,463644495786115;0,497938292559669;0,561921235953647
"Gamma3[23, 1]";0,514646477416168;0,0424740301302331;0,000245223927292584;0,000244198166408094;0,430883073903998;0,486175821261572;0,51500246995099;0,543419296075385;0,597405549723548
"Gamma3[24, 1]";0,362187324246228;0,0430879275897436;0,000248768265927616;0,000259757752717441;0,279970372412591;0,332819236870411;0,36162743060705;0,390917240257463;0,448062619130082
"Gamma3[1, 2]";0,453483344844162;0,0474246774547214;0,000273806502947146;0,00027940507484391;0,361788596837622;0,420973880759444;0,453452419572291;0,485568820485211;0,546850675199864
"Gamma3[2, 2]";0,528397532860004;0,0416787870547826;0,000240632589255758;0,000238333254518851;0,447056192308931;0,500180764895695;0,528603424054625;0,556865768788178;0,609661261264075
"Gamma3[3, 2]";0,38000542439322;0,0349824734198783;0,000201971404458857;0,000201959849147901;0,31209137847884;0,356263626380277;0,379689068385467;0,40340069635472;0,449621285200142
"Gamma3[4, 2]";0,346651319109501;0,0465819464326605;0,000268940993122732;0,000268698744458923;0,258341778378244;0,314669966220528;0,345520120103528;0,377665282486918;0,440092758181329
"Gamma3[5, 2]";0,511399175575656;0,0541657426207727;0,000312726060829591;0,000314368876332677;0,40517481465189;0,474899892944045;0,511372035681059;0,54844037414501;0,616154979222411
"Gamma3[6, 2]";0,408033088460791;0,0302469251046979;0,000174630703513558;0,000177877609704627;0,349082476570961;0,38756592832874;0,407774961245075;0,428543939112511;0,467967805839109
"Gamma3[7, 2]";0,348593672975137;0,0453857870341189;0,000262034963615316;0,000261211438141942;0,263551111509183;0,317038438703539;0,347446190067066;0,37873413146503;0,440342088452741
"Gamma3[8, 2]";0,462490441823009;0,033121770705011;0,000191228632325752;0,000186529581426579;0,398233100455085;0,439988125845721;0,462233214670664;0,484921650044277;0,527661463438897
"Gamma3[9, 2]";0,509223395604362;0,0340141350742892;0,000196380700413932;0,000195627358839219;0,442501492068923;0,486375532838787;0,508962258665413;0,532227146945437;0,576044747305642
"Gamma3[10, 2]";0,466065977343777;0,0316221348643411;0,00018257048076278;0,000182550739468104;0,404470475504146;0,444499915299347;0,465928554896748;0,487371212174066;0,527908048549437
"Gamma3[11, 2]";0,468569709268933;0,0396635583675652;0,000228997661005322;0,000226609678723517;0,391992294713522;0,441333020387501;0,468307965726868;0,49539074445958;0,546883061266225
"Gamma3[12, 2]";0,404647848238823;0,0382048203967978;0,000220575633404325;0,000221208137982451;0,330606654224275;0,378664997923524;0,404314005040023;0,430435311489389;0,481017644695877
