"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha1[1, 1]";1,00007932565556;0,282976580369958;0,620855338447771;-1,2138581370397;-0,548737118477805;-0,60208800697076;-0,407660972806348;30130,7826356778
"Alpha1[1, 2]";1,00005549974592;0,170699626993409;0,314621586624462;-0,545720533076412;1,04054704773018;0,152860975932633;-2,02441999559228;30311,1666056368
"Alpha1[2, 1]";1,00007496333486;0,495929097440279;1,01652242176924;0,760890322355595;1,64938325773363;-1,65695874533388;0,0535007472646054;6775,19517207281
"Alpha1[2, 2]";1,00002053171671;-0,358820470324758;-1,29064680894434;0,0947398900000562;-1,74967367238881;1,8131436324779;0,210201364558286;5942,49403420297
"Alpha1[3, 1]";1,00003815323729;1,12968061951059;1,17790082571857;0,701910789350747;-0,139330872659203;-2,68793613896518;-0,17186596674591;28505,6991007989
"Alpha1[3, 2]";0,999962321958881;-0,874043350039695;1,17592904265703;-1,17839618148983;-1,44443278976573;4,09054667667379;0,273047533554614;30345,2501150245
"Alpha1[4, 1]";0,999987790067152;0,88217283338895;-0,15759177196097;3,35124858048124;0,238605287426653;0,398311156547397;-0,669192593488789;29998,0941067445
"Alpha1[4, 2]";1,00002176943296;-0,646325758284544;0,199386221396161;-1,68592064394979;-0,392593872806912;-1,67631549893351;1,53394847513689;30419,1685884454
"Alpha1[5, 1]";1,00004649363774;1,08261368076223;-0,143571865130941;-0,547389623752591;0,262074492965567;0,709964494414146;-1,82911835387855;15223,9247650246
"Alpha1[5, 2]";1,00003374972303;0,498231483382143;1,70645697321605;-1,154997998894;1,09055602073395;0,837599566033414;0,536652509403083;30270,8199513252
"Alpha1[6, 1]";1,00008171242228;1,08825024601398;0,229219002806303;-0,22628184318422;-0,680220080898813;0,0936863792527425;1,64256772181209;6063,04820931568
"Alpha1[6, 2]";1,00018884794939;-1,13707919942982;0,413216969000671;0,283381486520108;-0,561532187061634;0,684290810895329;0,968424770721524;9171,81291575177
"Alpha1[7, 1]";1,00009168475459;0,154616347656553;0,354024884469198;2,57963729350201;-0,484408305693216;1,15676394001816;0,799950431123829;30320,5761477778
"Alpha1[7, 2]";1,0000631093547;0,977237909629355;-0,480866345753388;-2,71430155357648;0,677152245599915;-1,12787601137129;-0,577760536906553;30115,1181351878
"Alpha1[8, 1]";0,999925409854617;-1,18288333666913;0,539555540059813;-0,223753971838578;-1,6476091868517;-0,465328675217574;-0,612572772141702;11130,7513908004
"Alpha1[8, 2]";0,999978427369074;-1,16692546508503;0,0308239184989011;-0,40730346636632;1,33914237504281;-0,229212627365371;0,799832396633819;29290,0372294976
"Alpha1[9, 1]";1,00004656332994;0,106054607582573;-0,697533687190076;-0,264376491955316;0,650152391810637;0,203350636680665;-1,17815728439797;27962,9991464007
"Alpha1[9, 2]";1,0000197206665;-0,280790682135198;0,0375582783199519;0,979846186097075;0,643387778762183;1,32603193597549;0,29201252521525;29539,6517984686
"Alpha1[10, 1]";1,00004096653617;-0,101306405518199;-0,387462733394506;2,03017092589477;-0,115257396968819;0,582810417543602;-1,30849507047435;21238,7126865794
"Alpha1[10, 2]";1,00014361358354;-0,925620817826744;-0,0265618584186936;-0,276036339243788;0,850168824741235;0,321039358707852;1,3019465365506;16064,4655092779
"Alpha1[11, 1]";0,99996507119163;-2,20494120451093;0,390249832138429;0,834441651862158;1,09136750408764;0,344356016477739;-0,777449448575821;30538,0804763989
"Alpha1[11, 2]";0,999951344358162;0,790799632588581;0,482694063551808;0,291226928124975;-0,924991061209418;-1,03120487570687;0,0317705965106789;29404,4227155614
"Alpha1[12, 1]";1,00001463676783;-0,436032965621748;0,831914322334968;0,19549253505699;-2,73300664842141;-1,24053917436441;0,719412819711554;30460,6521493902
"Alpha1[12, 2]";1,00007946666117;-0,904012059868027;-2,40844642079;0,500494392576446;0,948724219367622;1,18414104966367;-0,198374784788474;30157,072976745
"Alpha1[13, 1]";0,999971674114992;1,27764027989111;-0,28476926253107;0,0949090688439639;0,430641804581749;0,217168390062424;2,00323350612961;15940,8392265431
"Alpha1[13, 2]";1,00007652782538;-1,61099779237166;-1,07676676020805;2,18644724348941;0,284634343145127;-0,374493472080318;-1,25828773666791;30063,7312955246
"Alpha1[14, 1]";1,00010516776907;-0,0344432250322267;0,309220565377588;-0,0205931358436088;1,38880916801685;-0,426116401645374;-0,190277179195947;10081,8200614
"Alpha1[14, 2]";1,00017555963736;0,426064371245554;0,106312239401503;-1,13145820072756;-2,17937908448955;-0,718604547683239;1,03952548287363;22545,5398613444
"Alpha1[15, 1]";1,00003473893142;-0,534109131837706;0,182437919276602;-0,117093582143008;0,508578218737767;-0,580923001075862;-0,954532740246397;29101,3233064216
"Alpha1[15, 2]";1,00003857761412;0,917220436277202;-1,69724956755584;-0,947282097303359;0,589192889831961;-1,45426315579771;-0,480281303637454;15827,2247341356
"Alpha1[16, 1]";0,999972242030011;-0,00203202134359843;-0,433611316013839;-1,06032776611936;2,3264796084775;0,733055433762879;0,741234540864676;11872,5093088826
"Alpha1[16, 2]";1,00003148814505;0,332539399583324;1,37988512764547;0,880270636911503;1,13654389344474;-0,353886720573804;-2,17430208232334;20516,8964545251
"Alpha1[17, 1]";0,999934470822868;-0,708672274586767;1,71357997006578;-2,50527121147432;0,387998970242801;-0,41844855810512;-0,725803489919649;30206,9514676546
"Alpha1[17, 2]";1,00013893981599;-0,144412752930054;-1,12344340252863;1,45607494462237;-0,159137339931211;-1,43185107056459;-0,679666887666044;6447,42377812817
"Alpha1[18, 1]";0,999961467733745;0,876747856234278;-0,19985223392944;-0,29786460730717;-0,286804034748966;-0,467706028554323;-0,641499486416493;30145,740181379
"Alpha1[18, 2]";1,00006518278369;-0,0915487042805601;0,694743573832382;-0,72467749258286;0,528100321736304;-1,3974757484235;0,987772989662506;30219,8104359374
"Alpha1[19, 1]";1,00003773600992;1,17192936115746;-0,465202754415441;-0,450432727977532;-0,105877137429743;0,770409484481282;-0,432767202856435;14424,4338902216
"Alpha1[19, 2]";1,00007826146042;-0,44893016657481;-0,301713437240669;0,449977302641036;0,390950166549583;-0,109101510221315;-0,137942893097282;21504,3252059875
"Alpha1[20, 1]";1,00005835993581;-0,179063124681236;-0,0485716223486988;2,00619772165765;0,0996717600102385;0,0973524616056238;-0,38103700628994;30065,5912848676
"Alpha1[20, 2]";1,0000160334046;-0,640815451491155;-0,45189501006475;0,7564206096091;-0,0509294996262501;-2,48313278531999;0,863215391448317;30018,1081794906
"Alpha1[21, 1]";1,00002256724586;0,108407254447811;-0,109508215128367;1,18976040596401;-0,841847755623682;0,0463549649977374;1,40233002273618;19992,811459317
"Alpha1[21, 2]";1,00002260438831;-0,737476158184125;-0,711682634056572;-1,07177405630086;0,604177733856273;0,0366523690527837;-0,883823432780313;22532,0052287111
"Alpha1[22, 1]";1,00000980679174;0,659555888847144;-0,193610617809569;-2,01240090188392;-0,904406152752261;-1,38448366992055;0,70135912304805;30547,7935090107
"Alpha1[22, 2]";1,00012796884155;0,0870508004774101;0,00324362530469814;0,666322989858703;1,11936878535382;1,83097672872791;0,866883152631014;30105,9193665412
"Alpha1[23, 1]";1,00011737598684;0,0737299439219037;-0,378094021013328;-0,430398023807116;-0,928827631171759;-2,10781521674905;-0,867323679603751;20643,8283958414
"Alpha1[23, 2]";1,00001000572588;0,528324331188267;1,856595303888;-0,176349313762015;-0,944737845339159;-0,021003910949;0,336088486883627;30203,9958388574
"Alpha1[24, 1]";1,00005438071224;1,81305908130876;-0,662959814598152;-1,20319387995413;2,18933843084167;-0,0243576160960425;0,510949582458016;21748,4501286295
"Alpha1[24, 2]";1,00006240432834;-8,56761328429371e-06;0,336248498227516;2,25470667422857;-0,702307682120132;0,429851122490833;-0,604759502269347;30333,9193977169
"Alpha2[1]";1,0009658824635;-0,529048054149557;0,192537326646243;-1,26577221150842;-1,02325668039719;-2,10422676902838;0,952593495178729;1,9339438485297
"Alpha2[2]";1,0008460659004;-0,385735059178588;0,36177352153419;-1,50799198856799;-0,924811823994256;-2,21489222034341;0,871789601786885;1,51401766510093
"Alpha2[3]";1,00086552779057;-0,574122858470638;0,348436269792895;-1,30920193299814;-0,813360851530174;-2,50843124645434;0,958693073632184;1,76819458145404
