"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Alpha1[20, 2]";1,000058916207;-0,912545029311394;0,205229073376221;1,13405598964976;0,224304413877715;0,123226678556828;0,583877030259432;12043,8803035232
"Alpha1[21, 1]";1,00009499766202;-0,63898270629368;0,0732059101516011;0,389212008461519;-1,22160196557083;-0,424252859020979;-0,0540743955857144;25887,9852730604
"Alpha1[21, 2]";1,00027499198317;0,458592973087561;1,17446862179732;-0,710630756248267;1,16575297335938;0,655948466066728;0,293393855876926;30093,3581102262
"Alpha1[22, 1]";1,0001166478429;-1,29311192129872;-0,0126269103914974;-1,46449549610656;0,25440913198542;1,13091392732729;-0,11530392460867;30220,9911393901
"Alpha1[22, 2]";1,00007695570792;0,62378802081797;0,215868276280347;0,022899994345434;-1,11426235270623;-0,00115785625352208;-1,12238189673255;7301,70493047814
"Alpha1[23, 1]";1,00007834518057;-0,0883542488281389;1,32572085978951;-2,37379638829714;1,8111469207416;0,707095072667214;1,29843228821714;30619,3486135802
"Alpha1[23, 2]";1,00004063912549;-1,372982010578;-0,574764564571938;0,360186381854481;-3,77084036205351;0,106554675261652;-0,733634237453076;18078,626205593
"Alpha1[24, 1]";1,00003735760487;0,148525487351527;1,65344740714976;0,134252912429305;0,0470385235597589;0,129943684134654;0,448405996744188;30195,3063295549
"Alpha1[24, 2]";1,00001823090384;-0,493533059449424;-2,25548405801615;-0,477148142109771;-1,84586363276825;0,262241133213724;0,831004105442178;18395,0967042912
"Alpha2[1, 1]";0,999970348165483;0,86610476754288;1,31429582797513;0,143413878480302;0,0316433990830837;-1,10960763742015;1,49068113731911;22718,8580024653
"Alpha2[1, 2]";0,999971869187701;-1,03232531656128;0,368915384823038;1,15305184212781;0,288725320043248;1,41702613615912;0,373498578235928;6242,1566668087
"Alpha2[2, 1]";1,00006064238048;-1,35229984620698;-0,371048679936353;-0,810988636529711;0,380097796075601;-1,4867663757627;0,289920845043;30158,6612324046
"Alpha2[2, 2]";1,00001029957847;-2,88547068938718;-0,611972810944047;1,50435720716749;-0,00532403988472783;1,45622683293952;1,19199575404349;30473,9270838593
"Alpha2[3, 1]";1,00007139112395;4,01724594563188;0,317906913087399;-0,769120656396184;-1,14243428077294;0,171657670340835;0,589986928187314;30373,6899778483
"Alpha2[3, 2]";1,00007379167972;-0,405533615895347;0,843749249225252;0,90291875222133;2,08830018992081;-0,391814856443217;0,0423804502565882;29993,9787648516
"Alpha2[4, 1]";1,00007681411943;-0,0206886095203025;1,55242102817198;0,0110675062220312;-0,249023483945898;0,300163452969119;-0,908669917854203;30104,3388486096
"Alpha2[4, 2]";1,00013850173633;1,22977397985293;0,0957366415942913;-1,0965252928006;-0,448225580678535;-1,63770720335507;0,313953423683478;30439,7456051314
"Alpha2[5, 1]";1,00009077392532;0,128435792860442;0,487684049031794;-0,161233354427918;-0,162064392555161;1,13311080595831;0,00400216286251391;30317,4067459459
"Alpha2[5, 2]";1,00007371713895;0,670304886119032;-1,5750569936585;1,59149224789078;-0,101462828626284;-1,77132035543828;2,45006461327307;13522,5459119075
"Alpha2[6, 1]";1,00015249786897;0,776952001732437;1,0081822377691;0,673098056297665;-0,884404813937604;-0,536001960479363;-0,559359162440325;30247,9573695536
