"Parameter";"Mean";"SD";"Naive SE";"Time-series SE";"2.5%";"25%";"50%";"75%";"97.5%"
"Alpha2[19, 1]";1,32989292125927;0,195231820134413;0,00112717143908984;0,00112112161050335;0,949566994528847;1,19716296161453;1,33006197327764;1,45980295485329;1,71956369336271
"Alpha2[20, 1]";0,801448198761929;0,168503616016353;0,000972856080664669;0,000980622262340644;0,46814932081636;0,690435216810755;0,801682400599874;0,914199415248892;1,1288463537606
"Alpha2[21, 1]";1,10861539988265;0,195513323940121;0,00112879670206988;0,00113218025184292;0,727800250739887;0,977365560210039;1,10879958858754;1,23986374265157;1,49235524843475
"Alpha2[22, 1]";1,2000933756413;0,291240490610156;0,00168147775652692;0,00167896579790917;0,652795104922842;1,0004203898683;1,19371974203628;1,38712416358869;1,79638495521383
"Alpha2[23, 1]";0,934392614917048;0,353641168325091;0,00204174823729025;0,00201496287603855;0,251969955907094;0,699614654126605;0,927844895141567;1,16744452279089;1,64894233654684
"Alpha2[24, 1]";1,35147773805637;0,338454621089933;0,00195406866594746;0,00196000745047766;0,727262129117587;1,12106199115623;1,33853575784805;1,56571076450153;2,05614415641433
"Alpha2[1, 2]";3,38639551436923;0,542152406392528;0,00313011837772529;0,00315890298650423;2,44801545220588;3,0076631904043;3,33885726948503;3,71506192262091;4,57692844511702
"Alpha2[2, 2]";3,08550848880727;0,556794986002706;0,00321465735052096;0,00318723977881857;2,10089885023908;2,70161348033873;3,04431224781611;3,42421764159684;4,3030372670818
"Alpha2[3, 2]";2,45958266315289;0,562068624130118;0,00324510471444566;0,00327562643920036;1,39219518577139;2,07791986836685;2,44931931421359;2,8237378240419;3,59943871801917
"Alpha2[4, 2]";2,58478515676466;0,643994647626409;0,00371810483163785;0,0036960107595163;1,36047273532462;2,15712748667623;2,57139976114891;2,99184979974454;3,9011329912449
"Alpha2[5, 2]";3,51838771706874;0,624286633385014;0,00360432055836323;0,00363897357303432;2,47165463524657;3,08510254304795;3,45663677612195;3,88455539268248;4,91467201579385
"Alpha2[6, 2]";3,14958193776794;0,488161186239392;0,0028183999228324;0,00285973645341522;2,28336673571304;2,81299405398203;3,11747955082088;3,4533786806931;4,1972616209623
"Alpha2[7, 2]";2,41433662844379;0,559759726288564;0,00323177428654214;0,00329103320952868;1,35609142897019;2,03154297599749;2,40246888847311;2,77687807104331;3,55012598241316
"Alpha2[8, 2]";3,15816319604021;0,43243147516719;0,00249664428593844;0,00250000695112471;2,39048102147277;2,85913920686475;3,12670538284998;3,4298727532774;4,08496908093029
"Alpha2[9, 2]";2,42001928753875;0,444634433419264;0,00256709809825589;0,00257783391312904;1,59014805561037;2,11568481155385;2,40303883359386;2,70882764765424;3,34080871808621
"Alpha2[10, 2]";3,26854846703285;0,436649283334046;0,00252099581274369;0,00252089589944266;2,49488424493494;2,96488413690955;3,24042726475397;3,5396782500511;4,20962773912208
"Alpha2[11, 2]";2,08677421047501;0,422517599227223;0,00243940649651191;0,00243550891435159;1,3054924282919;1,79176948410526;2,07030675005191;2,36147738951152;2,96102295505036
"Alpha2[12, 2]";1,46516498730046;0,379632333582039;0,00219180829986676;0,00221989778901862;0,742582965220444;1,20622531985829;1,4564349325475;1,7155044393138;2,22842239293934
"Alpha2[13, 2]";2,83084121465313;0,510806576760414;0,00294914314596456;0,00293204856204874;1,90039130875261;2,47711122918038;2,80819377984791;3,15791107375661;3,91623292761007
"Alpha2[14, 2]";2,05974087192118;0,347096697066998;0,00200396371486461;0,00200209426458256;1,41289016345748;1,81858521475388;2,04705809131395;2,28935738048039;2,76352256544414
"Alpha2[15, 2]";2,49819270216958;0,383112721406557;0,00221190232834046;0,00228938122660831;1,78393292522606;2,23579031862782;2,48679947866859;2,74420656942687;3,29402000853165
"Alpha2[16, 2]";2,21377228670763;0,3893360311946;0,00224783262415423;0,00223593218977784;1,47278291939164;1,94543586467328;2,20615307008268;2,47016273454322;3,00236054156371
"Alpha2[17, 2]";2,754557020845;0,395788662488934;0,00228508690830188;0,00229644658341305;2,0262529740819;2,48104101246807;2,73923166085376;3,00587313255756;3,59376802812543
"Alpha2[18, 2]";3,18083172879418;0,372160854606929;0,00214867169589151;0,00215195160676611;2,5009671077214;2,92536001320551;3,16198486529249;3,41958997824236;3,96046137545115
"Alpha2[19, 2]";3,14335108657326;0,390110407592768;0,00225230348837359;0,0022556435362594;2,4254298680195;2,8744187256579;3,12565660920261;3,39298268572751;3,95898326070998
"Alpha2[20, 2]";3,1239299837768;0,407936650554011;0,00235522335009673;0,00240524524124429;2,39239296690866;2,84216522924074;3,0977651874151;3,38380789805013;3,99210936915683
"Alpha2[21, 2]";3,55494760090553;0,441394336525822;0,0025483913901196;0,00259134288697169;2,77798728192298;3,24631349093662;3,52694312003403;3,82986922058576;4,50517121735916
"Alpha2[22, 2]";2,35701340457099;0,435489035258433;0,00251429711735587;0,0025191310228871;1,54989647190915;2,05773720899241;2,34116391917854;2,6370830054009;3,25488018708828
"Alpha2[23, 2]";2,27243900224157;0,551112009441153;0,00318184667004485;0,00318032861538069;1,23343406207252;1,8976742742472;2,25984970771899;2,63652731986527;3,38553832274051
"Alpha2[24, 2]";2,95868381307325;0,510999602123251;0,0029502575784165;0,00295319254735363;2,07983305649521;2,60348679405155;2,91695753260044;3,26709425268074;4,07378804131976
"Beta1";3,95643367909025;0,247322082915843;0,00142791471148001;0,00146979875811342;3,47753975366048;3,78969717608963;3,95566461053988;4,12119213271932;4,44478795395006
"Beta2";2,09568883955992;0,232095286530875;0,00134000276156244;0,00132657861843361;1,64701670319933;1,93747593004822;2,09463691011212;2,25074646663183;2,55931793053069
"Gamma1[1, 1]";0,511899662486485;0,049022514708699;0,000283031620634197;0,000281603408058404;0,416288895859095;0,47867193400148;0,51165052532694;0,544659907703387;0,608926322380001
"Gamma1[2, 1]";0,480142282911434;0,0403396272898777;0,000232900946748201;0,000235412464586698;0,402110383712343;0,452663057362352;0,480127284266309;0,507499894183523;0,559833130404399
"Gamma1[3, 1]";0,620466757362785;0,0346464681269943;0,000200031476995899;0,000194705200994467;0,551382088970702;0,597417463976788;0,620986302591134;0,643946777114276;0,687690118678728
"Gamma1[4, 1]";0,664750375598369;0,0448767196636602;0,000259095861781616;0,000256177293503791;0,573975885467798;0,635118579217511;0,665571253946031;0,695663778283702;0,749952483973199
"Gamma1[5, 1]";0,46182846327979;0,0539328034777249;0,000311381186060156;0,00030879791824271;0,358509701450469;0,425038038927909;0,461061491659824;0,498559816290975;0,568165040776123
"Gamma1[6, 1]";0,578942838373342;0,0303394109682708;0,000175164670895858;0,00017281327313789;0,519490579389584;0,558630394387678;0,578882613807849;0,599321680753009;0,638061636114163
"Gamma1[7, 1]";0,666935895042153;0,0427919112434251;0,000247059214755301;0,000249930576069134;0,581450160667667;0,638041309702999;0,667955440690932;0,696408252967165;0,748069000076249
"Gamma1[8, 1]";0,521424868867118;0,0323532957729416;0,000186791840236794;0,00019140590938608;0,457969314853369;0,499472393773767;0,521491832587536;0,543450766159301;0,584241933639776
"Gamma1[9, 1]";0,507316059415007;0,0328435571640744;0,000189622365698232;0,000187145828366571;0,443230910595675;0,485173895982939;0,507520971858906;0,529489784194147;0,571425663665456
"Gamma1[10, 1]";0,51856134377083;0,0315277304744278;0,000182025436763489;0,000181137517490994;0,457076635389289;0,4971369236831;0,518519029207442;0,539833296727954;0,580149638098686
"Gamma1[11, 1]";0,54414796986522;0,0389113934818238;0,000224655035012745;0,000221304879272821;0,467645768668234;0,517601062647935;0,544323116504872;0,570380256172798;0,619965648686701
"Gamma1[12, 1]";0,604176630784422;0,0383069151437498;0,000221165077700681;0,000219901380770637;0,528417251633907;0,578507806274346;0,604606397158682;0,630166908520666;0,67858388883331
"Gamma1[13, 1]";0,57168183148439;0,0425068764615921;0,000245413565675104;0,000246037762688456;0,486963626354095;0,543088404806988;0,572334940502137;0,600592077607619;0,653858504721262
"Gamma1[14, 1]";0,598191838545278;0,0361052321789821;0,000208453655176893;0,000206920709708978;0,526760889637575;0,57402070540547;0,598316712830327;0,622772538735194;0,668528861957559
"Gamma1[15, 1]";0,544609992166187;0,037466458553227;0,000216312699312876;0,00021543084570443;0,470741439556566;0,51911997032039;0,544865900957678;0,57021272955753;0,617260869468753
"Gamma1[16, 1]";0,551624832070593;0,0441320190256604;0,000254796330643467;0,000254807492507252;0,464667556178125;0,522075016646289;0,551490988660399;0,581525474824683;0,637814921723789
"Gamma1[17, 1]";0,575798331913285;0,0345274949181375;0,000199344584854301;0,00020055308917838;0,507716539836482;0,552532861160867;0,57578957780827;0,599268036374182;0,642350897514585
"Gamma1[18, 1]";0,557016141775914;0,0372634353962903;0,000215140544569784;0,000214537817470921;0,483823823266645;0,531898297607566;0,55703415699921;0,582280839425171;0,629852254015425
"Gamma1[19, 1]";0,570264310798552;0,0324090299008581;0,00018711362137435;0,000186323121712531;0,505805634779286;0,548415922985439;0,570598997777744;0,592235399802325;0,633386187857314
"Gamma1[20, 1]";0,546178744829017;0,0371618913408056;0,000214554279692097;0,000212640906378212;0,473022339558852;0,520956123370556;0,54619951365606;0,571096578446855;0,619330957113969
"Gamma1[21, 1]";0,52365524758435;0,0383264525141447;0,000221277876761248;0,000223120230951041;0,448806114680673;0,497671893194002;0,523905393467875;0,549751344176687;0,598929122177297
"Gamma1[22, 1]";0,458453929148159;0,0500778879358991;0,000289124820802393;0,000289132409171456;0,361840563362805;0,424023629085733;0,457749165634965;0,492749291320903;0,55767073850067
"Gamma1[23, 1]";0,514819215167172;0,0424797686468181;0,000245257058633534;0,000245663903851419;0,431165132992105;0,48615604339654;0,515025225343607;0,543723670654285;0,597577154363609
"Gamma1[24, 1]";0,354259780530583;0,0421707894766482;0,000243473166562819;0,000239091475096836;0,274413941250257;0,325128881189678;0,35348598904503;0,382452554851065;0,439578106281759
"Gamma1[1, 2]";0,488100337513515;0,049022514708699;0,000283031620634197;0,000281603408058404;0,391073677619999;0,455340092296613;0,48834947467306;0,52132806599852;0,583711104140906
"Gamma1[2, 2]";0,519857717088566;0,0403396272898777;0,000232900946748201;0,000235412464586698;0,440166869595601;0,492500105816477;0,519872715733691;0,547336942637648;0,597889616287657
"Gamma1[3, 2]";0,379533242637215;0,0346464681269943;0,000200031476995899;0,000194705200994467;0,312309881321272;0,356053222885724;0,379013697408866;0,402582536023212;0,448617911029298
"Gamma1[4, 2]";0,335249624401631;0,0448767196636602;0,000259095861781616;0,000256177293503791;0,250047516026801;0,304336221716298;0,334428746053969;0,364881420782489;0,426024114532202
"Gamma1[5, 2]";0,53817153672021;0,0539328034777249;0,000311381186060156;0,00030879791824271;0,431834959223877;0,501440183709025;0,538938508340176;0,574961961072091;0,64149029854953
"Gamma1[6, 2]";0,421057161626658;0,0303394109682708;0,000175164670895858;0,00017281327313789;0,361938363885837;0,400678319246991;0,421117386192151;0,441369605612322;0,480509420610416
"Gamma1[7, 2]";0,333064104957847;0,0427919112434251;0,000247059214755301;0,000249930576069134;0,251930999923751;0,303591747032835;0,332044559309068;0,361958690297001;0,418549839332333
"Gamma1[8, 2]";0,478575131132882;0,0323532957729416;0,000186791840236794;0,00019140590938608;0,415758066360224;0,456549233840699;0,478508167412465;0,500527606226233;0,542030685146631
"Gamma1[9, 2]";0,492683940584993;0,0328435571640744;0,000189622365698232;0,000187145828366571;0,428574336334544;0,470510215805853;0,492479028141094;0,514826104017061;0,556769089404324
"Gamma1[10, 2]";0,48143865622917;0,0315277304744278;0,000182025436763489;0,000181137517490994;0,419850361901314;0,460166703272046;0,481480970792558;0,5028630763169;0,542923364610711
"Gamma1[11, 2]";0,45585203013478;0,0389113934818238;0,000224655035012745;0,000221304879272821;0,380034351313299;0,429619743827202;0,455676883495128;0,482398937352065;0,532354231331766
"Gamma1[12, 2]";0,395823369215578;0,0383069151437498;0,000221165077700681;0,000219901380770637;0,32141611116669;0,369833091479334;0,395393602841318;0,421492193725654;0,471582748366092
"Gamma1[13, 2]";0,42831816851561;0,0425068764615921;0,000245413565675104;0,000246037762688456;0,346141495278738;0,399407922392381;0,427665059497863;0,456911595193012;0,513036373645905
"Gamma1[14, 2]";0,401808161454722;0,0361052321789821;0,000208453655176893;0,000206920709708978;0,331471138042441;0,377227461264806;0,401683287169673;0,42597929459453;0,473239110362425
"Gamma1[15, 2]";0,455390007833813;0,037466458553227;0,000216312699312876;0,00021543084570443;0,382739130531247;0,42978727044247;0,455134099042322;0,48088002967961;0,529258560443434
"Gamma1[16, 2]";0,448375167929407;0,0441320190256604;0,000254796330643467;0,000254807492507252;0,362185078276211;0,418474525175317;0,448509011339601;0,477924983353711;0,535332443821875
"Gamma1[17, 2]";0,424201668086715;0,0345274949181375;0,000199344584854301;0,00020055308917838;0,357649102485415;0,400731963625818;0,42421042219173;0,447467138839133;0,492283460163518
"Gamma1[18, 2]";0,442983858224086;0,0372634353962903;0,000215140544569784;0,000214537817470921;0,370147745984574;0,417719160574829;0,44296584300079;0,468101702392434;0,516176176733355
"Gamma1[19, 2]";0,429735689201448;0,0324090299008581;0,00018711362137435;0,000186323121712531;0,366613812142686;0,407764600197675;0,429401002222256;0,451584077014561;0,494194365220714
"Gamma1[20, 2]";0,453821255170983;0,0371618913408056;0,000214554279692097;0,000212640906378212;0,380669042886031;0,428903421553145;0,45380048634394;0,479043876629444;0,526977660441148
"Gamma1[21, 2]";0,47634475241565;0,0383264525141447;0,000221277876761248;0,000223120230951041;0,401070877822703;0,450248655823313;0,476094606532125;0,502328106805998;0,551193885319327
"Gamma1[22, 2]";0,541546070851841;0,0500778879358991;0,000289124820802393;0,000289132409171456;0,44232926149933;0,507250708679097;0,542250834365035;0,575976370914267;0,638159436637195
"Gamma1[23, 2]";0,485180784832828;0,0424797686468181;0,000245257058633534;0,000245663903851419;0,402422845636391;0,456276329345715;0,484974774656393;0,51384395660346;0,568834867007895
"Gamma1[24, 2]";0,645740219469417;0,0421707894766482;0,000243473166562819;0,000239091475096836;0,560421893718241;0,617547445148935;0,64651401095497;0,674871118810321;0,725586058749743
"Gamma1_F[1]";0,511899662486485;0,049022514708699;0,000283031620634197;0,000281603408058404;0,416288895859095;0,47867193400148;0,51165052532694;0,544659907703387;0,608926322380001
"Gamma1_F[2]";0,480142282911434;0,0403396272898777;0,000232900946748201;0,000235412464586698;0,402110383712343;0,452663057362352;0,480127284266309;0,507499894183523;0,559833130404399
"Gamma1_F[3]";0,620466757362785;0,0346464681269943;0,000200031476995899;0,000194705200994467;0,551382088970702;0,597417463976788;0,620986302591134;0,643946777114276;0,687690118678728
"Gamma1_F[4]";0,664750375598369;0,0448767196636602;0,000259095861781616;0,000256177293503791;0,573975885467798;0,635118579217511;0,665571253946031;0,695663778283702;0,749952483973199
"Gamma1_F[5]";0,46182846327979;0,0539328034777249;0,000311381186060156;0,00030879791824271;0,358509701450469;0,425038038927909;0,461061491659824;0,498559816290975;0,568165040776123
"Gamma1_F[6]";0,578942838373342;0,0303394109682708;0,000175164670895858;0,00017281327313789;0,519490579389584;0,558630394387678;0,578882613807849;0,599321680753009;0,638061636114163
"Gamma1_F[7]";0,666935895042153;0,0427919112434251;0,000247059214755301;0,000249930576069134;0,581450160667667;0,638041309702999;0,667955440690932;0,696408252967165;0,748069000076249
"Gamma1_F[8]";0,521424868867118;0,0323532957729416;0,000186791840236794;0,00019140590938608;0,457969314853369;0,499472393773767;0,521491832587536;0,543450766159301;0,584241933639776
"Gamma1_F[9]";0,507316059415007;0,0328435571640744;0,000189622365698232;0,000187145828366571;0,443230910595675;0,485173895982939;0,507520971858906;0,529489784194147;0,571425663665456
"Gamma1_F[10]";0,51856134377083;0,0315277304744278;0,000182025436763489;0,000181137517490994;0,457076635389289;0,4971369236831;0,518519029207442;0,539833296727954;0,580149638098686
"Gamma1_F[11]";0,54414796986522;0,0389113934818238;0,000224655035012745;0,000221304879272821;0,467645768668234;0,517601062647935;0,544323116504872;0,570380256172798;0,619965648686701
"Gamma1_F[12]";0,604176630784422;0,0383069151437498;0,000221165077700681;0,000219901380770637;0,528417251633907;0,578507806274346;0,604606397158682;0,630166908520666;0,67858388883331
"Gamma1_F[13]";0,57168183148439;0,0425068764615921;0,000245413565675104;0,000246037762688456;0,486963626354095;0,543088404806988;0,572334940502137;0,600592077607619;0,653858504721262
"Gamma1_F[14]";0,598191838545278;0,0361052321789821;0,000208453655176893;0,000206920709708978;0,526760889637575;0,57402070540547;0,598316712830327;0,622772538735194;0,668528861957559
"Gamma1_F[15]";0,544609992166187;0,037466458553227;0,000216312699312876;0,00021543084570443;0,470741439556566;0,51911997032039;0,544865900957678;0,57021272955753;0,617260869468753
"Gamma1_F[16]";0,551624832070593;0,0441320190256604;0,000254796330643467;0,000254807492507252;0,464667556178125;0,522075016646289;0,551490988660399;0,581525474824683;0,637814921723789
"Gamma1_F[17]";0,575798331913285;0,0345274949181375;0,000199344584854301;0,00020055308917838;0,507716539836482;0,552532861160867;0,57578957780827;0,599268036374182;0,642350897514585
"Gamma1_F[18]";0,557016141775914;0,0372634353962903;0,000215140544569784;0,000214537817470921;0,483823823266645;0,531898297607566;0,55703415699921;0,582280839425171;0,629852254015425
"Gamma1_F[19]";0,570264310798552;0,0324090299008581;0,00018711362137435;0,000186323121712531;0,505805634779286;0,548415922985439;0,570598997777744;0,592235399802325;0,633386187857314
"Gamma1_F[20]";0,546178744829017;0,0371618913408056;0,000214554279692097;0,000212640906378212;0,473022339558852;0,520956123370556;0,54619951365606;0,571096578446855;0,619330957113969
"Gamma1_F[21]";0,52365524758435;0,0383264525141447;0,000221277876761248;0,000223120230951041;0,448806114680673;0,497671893194002;0,523905393467875;0,549751344176687;0,598929122177297
"Gamma1_F[22]";0,458453929148159;0,0500778879358991;0,000289124820802393;0,000289132409171456;0,361840563362805;0,424023629085733;0,457749165634965;0,492749291320903;0,55767073850067
"Gamma1_F[23]";0,514819215167172;0,0424797686468181;0,000245257058633534;0,000245663903851419;0,431165132992105;0,48615604339654;0,515025225343607;0,543723670654285;0,597577154363609
"Gamma1_F[24]";0,354259780530583;0,0421707894766482;0,000243473166562819;0,000239091475096836;0,274413941250257;0,325128881189678;0,35348598904503;0,382452554851065;0,439578106281759
"Gamma3[1, 1]";0,475574449027391;0,0525347590235632;0,000303309572640663;0,000301020759625715;0,37397078237156;0,440230266488746;0,475228088490329;0,510705572741907;0,579951387442142
"Gamma3[2, 1]";0,37620469327461;0,0448881161461281;0,000259161659403823;0,000266063220270335;0,290401512865057;0,345424243545118;0,375568374455891;0,406445793733642;0,465185657982528
"Gamma3[3, 1]";0,554593600996673;0,0427427122900245;0,000246775164465404;0,000245883102535335;0,46920021929528;0,525958031782947;0,555376886403724;0,583605601149077;0,636752898209929
"Gamma3[4, 1]";0,62154506151013;0,0504991450112361;0,000291556949660831;0,00029683908713224;0,521475991590336;0,58775201220473;0,622381873171896;0,656011328687361;0,717903065265097
"Gamma3[5, 1]";0,412737547635889;0,0580778198985991;0,000335312449524028;0,000333151063384149;0,301316739548186;0,372924215291155;0,411587649927172;0,451995486461994;0,528495920798798
"Gamma3[6, 1]";0,536242655736604;0,0347617936264321;0,000200697309077348;0,000198959563926812;0,467921704982265;0,513028732701231;0,536440692701438;0,559968098104896;0,603443266301004
"Gamma3[7, 1]";0,579036592987989;0,0531916880097668;0,000307102353910895;0,000308472716004319;0,473436309887346;0,543326740554676;0,580276723015069;0,615680476158175;0,681186771128968
"Gamma3[8, 1]";0,467043217219148;0,0359463399614823;0,000207536290531436;0,000212460378014349;0,396706838324461;0,442494662219888;0,466973098010082;0,491338798697327;0,537431625941485
"Gamma3[9, 1]";0,403065848844023;0,0381885389739104;0,000220481632565457;0,000219074844656433;0,328658046911747;0,377087422959604;0,402985012551418;0,428629183949898;0,477994688900508
"Gamma3[10, 1]";0,463416900383747;0,0346898664124394;0,000200282037113741;0,000200281317417346;0,396485937325457;0,439963863012313;0,463277123896322;0,486995580867125;0,531725451197639
"Gamma3[11, 1]";0,497934434858792;0,0426800443875246;0,000246413351161625;0,000244911100290358;0,414055385603948;0,469186475117837;0,497822125418679;0,527009954767233;0,580875077748958
"Gamma3[12, 1]";0,531549764005775;0,0481181456598879;0,000277810243496419;0,000273279563804334;0,436402368169082;0,499307898002209;0,531464804242927;0,564262735134553;0,626418945638076
"Gamma3[13, 1]";0,470396462240606;0,0499838961663241;0,000288582159067735;0,000288597130278956;0,37300070639446;0,436610351153801;0,470522598844692;0,504443949653808;0,56840203030552
"Gamma3[14, 1]";0,512568048159764;0,0462553511100055;0,000267055394148223;0,000266016584577063;0,421652649628812;0,481232338368449;0,512629490971981;0,544194819788416;0,602229916038982
"Gamma3[15, 1]";0,376228019291849;0,0476783887790396;0,000275271305961062;0,00027601201577004;0,284711438966091;0,343872556751254;0,375610513025408;0,408364417274354;0,470302873044282
"Gamma3[16, 1]";0,475454143986911;0,053311916205146;0,000307796491720558;0,000305427232901131;0,370687972990593;0,439482198555815;0,475456346129996;0,511580204207056;0,580342783172257
"Gamma3[17, 1]";0,499882260225272;0,0430686756585161;0,000248657114850849;0,000247602913356208;0,415864981404888;0,471036913252064;0,499678192794619;0,529323287661738;0,583638759643038
"Gamma3[18, 1]";0,449647672864956;0,0459584956334844;0,000265341498255425;0,000263509702163779;0,360300916176694;0,418584867331987;0,449005829666005;0,480586883565103;0,541047902423047
"Gamma3[19, 1]";0,509360812324532;0,0372987011633437;0,000215344151570799;0,000218127011324312;0,436509049068153;0,484226026227942;0,509415214423973;0,534539425687595;0,582245888053874
"Gamma3[20, 1]";0,445375698433459;0,04592659655946;0,000265157328865676;0,000263051415396509;0,355781037497049;0,41416874085004;0,4450169694362;0,476470858483924;0,536039473542474
"Gamma3[21, 1]";0,4524543479436;0,0437184946752044;0,000252408846692945;0,000253417126172517;0,367810111202032;0,422258803749791;0,452437150623093;0,482119004892862;0,53920321946372
"Gamma3[22, 1]";0,413512895009868;0,0554905090342849;0,000320374603284138;0,000320393329454813;0,308882185545156;0,375205260221549;0,412174830745783;0,450898183963017;0,524984775539284
"Gamma3[23, 1]";0,447921702328312;0,0553948822206536;0,000319822501618219;0,000314005214530508;0,339902753360101;0,410457345146615;0,447756139568758;0,48532529797451;0,556626337203989
"Gamma3[24, 1]";0,310406006345158;0,0463929447744424;0,000267849791540238;0,000262883301771708;0,222661593536896;0,278267499038685;0,309228405077984;0,34146656568095;0,404914954749736
"Gamma3[1, 2]";0,524425550972609;0,0525347590235632;0,000303309572640663;0,000301020759625715;0,420048612557858;0,489294427258093;0,524771911509671;0,559769733511254;0,62602921762844
"Gamma3[2, 2]";0,62379530672539;0,0448881161461281;0,000259161659403823;0,000266063220270335;0,534814342017471;0,593554206266358;0,624431625544109;0,654575756454882;0,709598487134943
"Gamma3[3, 2]";0,445406399003327;0,0427427122900245;0,000246775164465404;0,000245883102535335;0,363247101790071;0,416394398850923;0,444623113596277;0,474041968217053;0,53079978070472
"Gamma3[4, 2]";0,37845493848987;0,0504991450112361;0,000291556949660831;0,00029683908713224;0,282096934734902;0,343988671312639;0,377618126828104;0,41224798779527;0,478524008409664
"Gamma3[5, 2]";0,587262452364111;0,0580778198985991;0,000335312449524028;0,000333151063384149;0,471504079201201;0,548004513538006;0,588412350072828;0,627075784708845;0,698683260451814
"Gamma3[6, 2]";0,463757344263396;0,0347617936264321;0,000200697309077348;0,000198959563926812;0,396556733698996;0,440031901895104;0,463559307298562;0,486971267298769;0,532078295017735
"Gamma3[7, 2]";0,420963407012011;0,0531916880097668;0,000307102353910895;0,000308472716004319;0,318813228871032;0,384319523841825;0,419723276984931;0,456673259445324;0,526563690112654
"Gamma3[8, 2]";0,532956782780852;0,0359463399614823;0,000207536290531436;0,000212460378014349;0,462568374058515;0,508661201302673;0,533026901989918;0,557505337780112;0,603293161675539
"Gamma3[9, 2]";0,596934151155977;0,0381885389739104;0,000220481632565457;0,000219074844656433;0,522005311099492;0,571370816050102;0,597014987448582;0,622912577040396;0,671341953088253
"Gamma3[10, 2]";0,536583099616253;0,0346898664124394;0,000200282037113741;0,000200281317417346;0,468274548802361;0,513004419132875;0,536722876103678;0,560036136987687;0,603514062674543
"Gamma3[11, 2]";0,502065565141208;0,0426800443875246;0,000246413351161625;0,000244911100290358;0,419124922251042;0,472990045232767;0,502177874581321;0,530813524882163;0,585944614396052
